GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",18357,19799,22680,26906,33646,37239,39855,41261,45432,48361,51586,55719,59678,62938,66850,71051,74724,79104,83112,86021,89607,94645,97569,100210,101978,104429,107581,109954,111972,114344,116634,118649,121197,123491,126215,129840,133791,137826,140974,142122,141381,141212,139957,139531,139344,139503,141133,143864,146636,149077,151450,154568,158167,162508,166696
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2816,3203,3365,3542,3829,3851,4175,4472,4721,5375,6154,7110,8123,8684,9265,10674,11931,12193,12687,13641,14848,15103,15550,16051,16636,17388,17627,18317,19318,20253,21116,22437,23348,23747,24597,25379,27054,28573,29756,30340,30097,31387,32311,32710,33185,34106,35385,35589,36349,37553,39064,41566,45422,44901,47178
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",153551,173467,200806,227659,260759,298775,325437,370291,417981,470699,525802,604324,680681,731343,766248,835872,891096,937135,968852,1027032,1136054,1202761,1273321,1381902,1487189,1575321,1677542,1760684,1857676,1969476,2001037,2088793,2173070,2214682,2316928,2450693,2614239,2835110,2969117,3018387,3029486,3096678,3255301,3375609,3316253,3487179,3579457,3688123,3786811,3913245,4130439,4516229,4840744,4963172,5239294
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",53535,54620,57207,59206,61347,63691,64058,65728,67520,68495,70026,70545,70445,70534,71455,72172,72209,72487,73244,72821,73195,73563,74844,76553,78568,80673,82015,83615,85021,86172,87177,88311,89032,89630,90483,91084,92096,94077,94753,95636,95840,96089,96932,97129,97859,98015,98132,98596,98756,99439,99828,100258,100393,99982,99784
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2868,3176,3510,3845,4251,4691,5080,5634,6190,6872,7509,8567,9663,10369,10724,11582,12341,12928,13228,14104,15521,16350,17013,18052,18929,19527,20454,21057,21850,22855,22954,23653,24408,24709,25606,26906,28386,30136,31335,31561,31610,32227,33583,34754,33888,35578,36476,37406,38345,39353,41376,45046,48218,49641,52506
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",382634,423303,468085,516657,583587,685979,791965,922987,1044855,1229617,1417621,1686763,1981923,2100397,2026759,2110892,2161067,2042556,1977192,2104850,2242319,2448608,2592749,2705681,2856797,3059769,3204518,3429799,3806166,4039707,3974877,4313377,4758126,4925974,5080316,5244003,5881492,6978520,7837502,8495445,8130289,8344179,8328862,8812107,9065316,9514672,9200373,8505493,8585158,8746619,9067726,9413532,10336935,10346719,11057411
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",143259,145445,147993,151395,152931,154770,158910,162751,166289,169656,173998,178317,183763,188371,189850,189525,189669,188665,184936,183916,183230,182852,184458,185561,186083,187077,187973,189283,191339,193664,194569,194531,195360,196692,198156,199363,200467,204379,205401,207056,207769,208231,208647,208758,209813,211148,211859,211190,209525,208682,207680,206859,206554,200383,198672
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2671,2910,3163,3413,3816,4432,4984,5671,6283,7248,8147,9459,10785,11150,10676,11138,11394,10826,10691,11445,12238,13391,14056,14581,15352,16356,17048,18120,19892,20859,20429,22173,24356,25044,25638,26304,29339,34145,38157,41030,39131,40072,39918,42212,43207,45062,43427,40274,40974,41914,43662,45507,50045,51635,55657
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",8390079,9359224,10267131,11387434,12901143,15333368,18149058,20806358,23738842,28053834,32753231,38350559,45571768,50561122,51614247,54921002,57756657,57596273,58217645,62956886,68608624,75800625,80253304,86925456,91159271,95124021,102454139,111533720,123599934,135891150,142897404,156875243,166217893,165481070,172573887,185551051,202687324,226891971,242755190,271971248,256035894,271340509,294719024,323242524,329038636,355206208,361231296,345583499,371957658,397446898,415179084,424407901,470542275,505196764,542045883
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2164143,2207116,2275020,2333148,2401849,2479921,2587627,2696239,2800536,2915493,3032641,3172859,3309381,3504930,3605388,3622633,3628588,3668133,3626052,3615294,3670089,3775620,3884885,3989770,4075564,4153355,4227574,4314589,4407210,4513913,4622857,4717507,4817815,4937081,5036393,5132602,5233729,5423615,5540882,5676381,5826108,5946825,6054200,6179862,6322916,6493223,6663204,6797263,6888415,6963003,7050007,7141190,7217323,7342124,7481317
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3877,4240,4513,4881,5371,6183,7014,7717,8477,9622,10800,12087,13770,14426,14316,15161,15917,15702,16055,17414,18694,20076,20658,21787,22367,22903,24235,25850,28045,30105,30911,33254,34501,33518,34265,36151,38727,41834,43812,47913,43946,45628,48680,52306,52039,54704,54213,50842,53998,57080,58891,59431,65196,68808,72453
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",970801,1066477,1162932,1247856,1379621,1556635,1737393,1966189,2205649,2479513,2789177,3062989,3324256,3468022,3572973,3849239,4051537,4163246,4328405,4608313,4927469,5257773,5496423,5952814,6159198,6403667,6610345,6869525,7244361,7507318,7666196,8044486,8482401,8797161,9021616,9220433,9551094,10162998,10725904,11483893,11699679,12010248,12517717,12710889,12610260,13015722,13385524,13313761,13704048,14366020,14787045,15752493,16928673,17088744,18065918
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",335707,335277,341152,344285,344204,345630,349106,356426,362372,366117,371303,374638,374204,372325,373461,370813,367777,363025,360272,357514,356066,355563,358201,360389,363756,365475,366691,367286,367728,367621,367182,366942,365792,365758,367208,367134,367471,368725,369267,369769,370722,371186,371797,372197,371973,371279,370119,368494,365975,363537,360948,359386,356569,353877,352261
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2892,3181,3409,3624,4008,4504,4977,5516,6087,6772,7512,8176,8884,9315,9567,10381,11016,11468,12014,12890,13839,14787,15345,16518,16932,17521,18027,18703,19700,20421,20878,21923,23189,24052,24568,25115,25991,27563,29046,31057,31559,32356,33668,34151,33901,35056,36165,36130,37445,39517,40967,43832,47477,48290,51286
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",819681,904666,999215,1083376,1167328,1257789,1339700,1487058,1626884,1830708,2019672,2232470,2506663,2743209,3025446,3461132,3843903,4172025,4543004,4985477,5410807,5788120,6158363,6691424,6869650,7101701,7440427,7748718,8265163,8840066,9053439,9740573,10035592,10392633,11043302,11797075,12670097,13692101,14723232,15890969,16058119,16914656,17873974,18332698,18510626,19158625,20016250,20781173,21750050,23023200,24597851,26831924,29709189,31221705,33791071
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",224130,228314,230509,232339,233247,231872,232194,234646,236952,238094,239958,243620,245771,249166,253867,258407,264588,270237,276697,283769,289588,294353,302052,311170,320998,325620,325571,327532,330281,336527,339572,343972,348453,354116,359920,365248,372777,382821,391922,402361,412182,419588,426716,432936,439706,445840,451269,457597,465155,473767,483098,494706,503974,514473,527254
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3657,3962,4335,4663,5005,5424,5770,6337,6866,7689,8417,9164,10199,11010,11917,13394,14528,15438,16419,17569,18685,19664,20388,21504,21401,21810,22853,23658,25025,26269,26661,28318,28800,29348,30683,32299,33988,35766,37567,39494,38959,40313,41887,42345,42098,42972,44355,45414,46759,48596,50917,54238,58950,60687,64089
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",228356,249121,269269,304063,351493,410130,444191,500212,553282,616679,664861,748443,818693,861083,934566,1012491,1104330,1147989,1202525,1283459,1409548,1525432,1595326,1728860,1829746,1894057,1973624,2031061,2121406,2251198,2370349,2533006,2723593,2851821,2988680,3256746,3518656,3913184,4201773,4351948,4235510,4387762,4588010,4866958,4864905,5023145,5519379,6073487,6714063,7426649,8110149,8888845,9664773,9181112,9675579
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",66432,67248,67297,69575,70208,73174,75210,77106,79685,82839,84150,84969,86247,85951,86820,87700,88130,88724,89885,90313,90651,92109,94772,97397,98961,100332,100789,100809,101505,102425,103450,105055,106082,107768,109937,113168,116208,119981,124203,128353,131621,133891,135343,136841,137822,139122,141134,144372,147738,151060,154503,158401,162931,165577,168322
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3437,3705,4001,4370,5006,5605,5906,6487,6943,7444,7901,8808,9492,10018,10764,11545,12531,12939,13378,14211,15549,16561,16833,17751,18490,18878,19582,20148,20900,21979,22913,24111,25674,26463,27185,28778,30279,32615,33830,33906,32180,32771,33899,35567,35298,36106,39107,42068,45446,49164,52492,56116,59318,55449,57483
 "26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",5157282,5360907,5839732,6365329,7184781,7780405,8387294,9268165,10288075,11464111,12664332,13867721,15181212,15710173,16748266,18574249,19966615,21276150,22651451,24581228,26867260,28812255,30144043,32581770,34535029,36923002,38631202,40878821,43278660,47614675,49963139,54461001,56421997,57265022,58417779,61265219,63564837,67884354,69980207,74228422,74357114,78742553,84408662,88082212,89311141,92569683,97110898,101167705,104694751,111036232,118169837,127475008,142909397,149010134,156642906
 "26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1265545,1287512,1295884,1306519,1311545,1320524,1318435,1322178,1327653,1337003,1342252,1348738,1350644,1351396,1352538,1360966,1367229,1375291,1388481,1398243,1411888,1431307,1457442,1481005,1505485,1529405,1551504,1573626,1594815,1615438,1639509,1663995,1687209,1708018,1729297,1750639,1772959,1800724,1826515,1850321,1873460,1893246,1913815,1935274,1961701,1981563,1999191,2022451,2045925,2072764,2094960,2114042,2129180,2142630,2160779
 "26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4075,4164,4506,4872,5478,5892,6362,7010,7749,8574,9435,10282,11240,11625,12383,13648,14604,15470,16314,17580,19029,20130,20683,22000,22939,24142,24899,25977,27137,29475,30474,32729,33441,33527,33781,34996,35852,37698,38314,40117,39690,41591,44105,45514,45527,46715,48575,50022,51172,53569,56407,60299,67119,69545,72494
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",302734,344368,373977,408804,475914,510072,603951,658636,742509,857185,939363,1026286,1171274,1252232,1330229,1482147,1545879,1624693,1707381,1811104,2037114,2156330,2264665,2420981,2542021,2757248,2881596,3084296,3258877,3459413,3661684,4010902,4170948,4322127,4460504,4728915,4847760,5187884,5554102,5976376,5994973,6160414,6736023,7088285,7373782,7803163,8015827,8287696,8755191,9302699,9533912,9930993,11055863,11426613,11807120
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",86697,91237,92581,92551,94258,95544,95973,98784,99194,99624,101738,102308,103873,104697,105874,107132,108304,109024,110013,112201,113962,116212,117311,119436,121037,123084,124733,125704,127050,128325,130392,132173,134610,136056,137863,140149,141650,143698,146129,148799,151556,153029,155939,159070,162191,164877,167228,169258,171874,173025,174428,175598,177557,179457,180088
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3492,3774,4039,4417,5049,5339,6293,6667,7485,8604,9233,10031,11276,11961,12564,13835,14274,14902,15520,16142,17875,18555,19305,20270,21002,22401,23102,24536,25650,26958,28082,30346,30985,31767,32355,33742,34224,36103,38008,40164,39556,40257,43197,44561,45464,47327,47934,48965,50940,53765,54658,56555,62267,63673,65563
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",247796,271269,294050,322700,362411,403237,431758,455987,473732,518008,567270,652424,753270,839507,950262,1060974,1136144,1216237,1290536,1388076,1554875,1618654,1664339,1743729,1774559,1843346,1926468,1951199,2028086,2116024,2253174,2373780,2498834,2564264,2692021,2844040,2851530,2997684,3170768,3428662,3477801,3554343,3733496,3880411,3874439,3968579,4174692,4154775,4400962,4520920,4736859,5060446,5320630,5380635,5608577
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",76231,77008,77277,80102,83324,85580,85471,86067,86287,86457,87161,87331,88150,88458,88828,89080,89791,89687,90264,91888,93262,94241,95283,95685,96122,96409,96870,96298,96216,96036,96656,96608,97458,98227,99049,99531,99433,99651,99910,100383,101497,101852,102410,103790,105097,105399,105495,105790,105919,106009,106038,99772,105966,104299,103558
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3251,3523,3805,4029,4349,4712,5052,5298,5490,5992,6508,7471,8545,9490,10698,11910,12653,13561,14297,15106,16672,17176,17467,18224,18462,19120,19887,20262,21078,22034,23311,24571,25640,26105,27179,28574,28678,30082,31736,34156,34265,34897,36456,37387,36865,37653,39572,39274,41550,42647,44671,50720,50211,51589,54159
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",564027,584669,610313,686460,772999,828625,907391,981361,1091243,1229816,1347998,1436670,1549003,1589230,1651167,1762412,1842477,1943042,2080256,2194452,2377853,2456212,2509884,2650654,2798677,2972928,3150741,3289972,3443264,3583896,3823314,4032390,4117114,4155644,4228029,4364645,4464005,4559146,4672231,4850812,4727437,4880972,5050301,5169973,5222513,5402747,5643023,5852971,5975328,6215612,6360988,6962113,7540996,7435340,7782809
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",142764,143227,143589,144372,145481,146903,147902,148498,150313,151502,151789,151554,151459,150195,147930,145374,144602,145355,147758,148357,148816,150128,151039,151465,152445,152288,153313,154289,155331,155991,157085,158679,159772,160893,162119,162140,163047,163387,163316,160825,160114,160184,160042,160666,160652,160744,160907,160228,160838,161080,161144,160231,160162,159758,159424
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3951,4082,4250,4755,5313,5641,6135,6609,7260,8117,8881,9480,10227,10581,11162,12123,12742,13368,14079,14792,15978,16361,16617,17500,18359,19522,20551,21323,22167,22975,24339,25412,25769,25829,26080,26919,27379,27904,28609,30162,29525,30471,31556,32178,32508,33611,35070,36529,37151,38587,39474,43450,47084,46541,48818
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1104139,1212074,1350740,1518480,1747650,1980302,2123601,2396019,2690131,3081061,3531645,3843590,4278615,4508766,4779953,5250843,5526137,5784674,6138065,6587867,7218169,7591333,8005649,8571236,9106932,9851933,10564385,11188951,11935154,12680136,13063588,13832436,14609230,14951537,15634271,16620862,17735033,19058862,19683750,21238212,20455768,21325727,22682107,23370767,23724100,24513914,24803859,24924387,25197057,25724952,26617131,28722751,31320447,31903559,33859864
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",382795,384724,393789,401287,408337,420198,428072,434534,440858,450296,457391,463566,467583,471062,475352,480048,487729,490055,491476,490609,491697,495183,498888,503746,507981,513948,519525,526742,532588,539345,543159,547903,549383,551767,555999,562401,567496,576809,578863,581567,583837,588313,593587,595937,596838,598011,598752,600631,600346,598515,596242,590922,587134,583143,582750
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2884,3151,3430,3784,4280,4713,4961,5514,6102,6842,7721,8291,9150,9571,10056,10938,11330,11804,12489,13428,14680,15330,16047,17015,17928,19169,20335,21242,22410,23510,24051,25246,26592,27098,28119,29553,31251,33042,34004,36519,35037,36249,38212,39217,39750,40992,41426,41497,41971,42981,44641,48607,53345,54710,58104
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",381303,417041,460982,509917,578841,621956,689053,758706,833153,922096,1010167,1081252,1193708,1260640,1359634,1552186,1621485,1715229,1852635,2003302,2135069,2277149,2391146,2652742,2772038,3016072,3183991,3342596,3554902,3810650,3937364,4177095,4038994,4135223,4402584,4651475,4812301,4969211,5235237,5453979,5549109,5769308,6234729,6275007,6335019,6318423,6489789,6582629,6820120,7033590,7488725,8066671,8909006,8940761,9504615
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",137442,138282,140474,143877,144788,145635,146061,147576,148649,148899,150149,151801,151980,151536,150448,151124,151937,151419,150834,150511,150460,150984,152576,154503,156701,158657,161265,163253,165185,167199,169023,170267,171360,171787,171605,173185,174116,175703,176608,177654,178739,179802,179878,180205,180328,179998,179392,179255,179409,179595,179947,180559,180480,181418,181826
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2774,3016,3282,3544,3998,4271,4718,5141,5605,6193,6728,7123,7854,8319,9037,10271,10672,11328,12283,13310,14190,15082,15672,17170,17690,19010,19744,20475,21521,22791,23295,24533,23570,24072,25655,26858,27638,28282,29643,30700,31046,32087,34661,34821,35131,35103,36177,36722,38014,39164,41616,44676,49363,49283,52273
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",2297429,2567000,2840266,3189179,3576714,4037450,4422511,4737665,5172586,5780316,6357394,7258173,8269881,9055021,9890149,11132267,12235368,13300609,14320570,15533803,16993755,18328960,19043445,20149070,21328841,22501212,24195496,25982099,27722603,30116109,31344909,34180490,35387722,36759658,39132886,41943940,45301497,49299759,51618451,52497210,49952660,52611117,55299868,57401409,58008923,60784355,64508091,67391488,72709127,76695891,81606209,88441420,98938678,104111850,111916291
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",619535,623388,634713,646275,659829,687746,690714,698553,704888,715770,721782,741394,755420,768427,783354,804178,827746,853211,874757,896417,904284,932169,955572,977699,990520,1004478,1020631,1052363,1077069,1094889,1109951,1126282,1148091,1171363,1193042,1222866,1249072,1282311,1306788,1322728,1334972,1349555,1365146,1383332,1401685,1427239,1457992,1492438,1523984,1554129,1583609,1612981,1641741,1676329,1713240
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3708,4118,4475,4935,5421,5871,6403,6782,7338,8076,8808,9790,10947,11784,12625,13843,14782,15589,16371,17329,18792,19663,19929,20609,21533,22401,23706,24689,25739,27506,28240,30348,30823,31382,32801,34300,36268,38446,39500,39689,37419,38984,40508,41495,41385,42589,44244,45155,47710,49350,51532,54831,60264,62107,65324
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",376779,469455,454696,504609,548029,638970,717056,758046,800311,882656,906494,956772,1231182,1333918,1434731,1606495,1771351,1858660,1987291,2074611,2237154,2108677,2159771,2542865,2543574,2734947,2864961,2992843,3201819,3341019,3508762,3624519,3762739,3885867,4276538,4772016,5219274,5501281,6121988,6842741,7452832,8013123,8289284,8305638,8017001,8112075,8240359,8411372,8234789,8604445,8924079,9585420,10562190,10821931,11451771
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",100555,102582,100831,94669,93193,96362,112734,115272,116382,118455,113156,113515,116100,118881,124216,128297,133240,138143,141166,142695,149174,150098,151342,146370,147789,146760,147258,148658,147955,150773,149628,150678,151068,153397,150481,158837,157205,161185,163256,169059,173064,186940,185176,191008,192804,192430,193858,193288,195961,197785,203598,207757,206018,209031,213676
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3747,4576,4509,5330,5881,6631,6361,6576,6877,7451,8011,8429,10604,11221,11550,12522,13294,13455,14078,14539,14997,14049,14271,17373,17211,18636,19455,20132,21640,22159,23450,24055,24908,25332,28419,30043,33200,34130,37499,40475,43064,42865,44764,43483,41581,42156,42507,43517,42023,43504,43832,46138,51268,51772,53594
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",503767,508949,554306,597945,675634,732589,789143,886974,1002959,1113290,1234619,1320747,1468580,1484552,1606320,1787664,1887842,1957442,2027104,2204837,2353586,2493982,2552105,2816774,2941405,3121061,3311306,3438440,3625302,3807460,3898703,4071129,4201795,4335663,4489772,4648076,4787552,5111745,5270478,5395000,5291722,5431790,5706193,5961101,6083922,6158784,6388810,6529348,6756430,7085148,7448786,7864313,8534420,8819033,9251900
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",129756,131872,132257,133253,134603,135984,137680,137402,137859,138065,139809,139269,138336,137893,137549,137523,137713,137555,135641,136588,138161,139859,141219,142904,144372,145982,148179,149937,150145,150827,151541,152464,153174,153628,154268,155685,156761,158538,159912,160647,160411,160275,159967,160236,160580,161231,161382,161705,162675,163268,163626,163758,164115,163841,164278
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3882,3859,4191,4487,5019,5387,5732,6455,7275,8064,8831,9483,10616,10766,11678,12999,13709,14230,14945,16142,17035,17832,18072,19711,20374,21380,22347,22933,24145,25244,25727,26702,27432,28222,29104,29856,30540,32243,32959,33583,32989,33890,35671,37202,37887,38199,39588,40378,41533,43396,45523,48024,52003,53827,56319
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",310256,342121,371341,406798,465525,514010,560744,628573,702792,809163,896598,992992,1129716,1235770,1327002,1440275,1495099,1608549,1673090,1752156,1918615,2018173,2146525,2288188,2403830,2545538,2704440,2893341,3087925,3222134,3383576,3580155,3722722,3779059,3975962,4245228,4385190,4621331,4862754,5191623,5138194,5246379,5375509,5565398,5650230,5801176,5936629,6009500,6221412,6326577,6714230,7237905,7649517,8015981,8571055
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",94196,94027,94588,97637,98495,99942,102037,103718,105067,108217,109714,113330,114422,115211,116456,117342,117000,118360,119231,119646,120250,121107,123100,124802,126662,128490,131148,133601,135707,137268,138736,140285,140991,142190,143171,142637,144450,145654,146455,147792,148880,149988,150400,150375,150646,150685,150883,151319,151261,151329,150806,149432,149951,150337,150733
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3294,3639,3926,4166,4726,5143,5495,6060,6689,7477,8172,8762,9873,10726,11395,12274,12779,13590,14032,14645,15955,16664,17437,18335,18978,19811,20621,21657,22754,23473,24389,25521,26404,26578,27771,29762,30358,31728,33203,35128,34512,34979,35741,37010,37507,38499,39346,39714,41130,41807,44522,48436,51013,53320,56862
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",361862,399260,442056,494553,561016,618936,656423,728393,802321,918853,1033023,1172642,1316508,1377912,1472476,1603475,1689866,1808264,1914400,2058730,2225711,2402094,2534049,2743643,2868464,2975489,3168054,3351021,3544038,3764479,3824279,4075185,4231862,4356206,4543486,4921046,5081250,5385895,5734641,6041506,6074871,6354277,6752905,6944547,6898399,7039046,7338491,7446385,7724993,8058783,8542595,9139456,10085623,10283651,10998869
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",131679,132997,136401,140121,140947,143257,145524,149645,149374,150780,153562,155925,158024,158424,158995,159742,159422,159326,159337,159181,159430,160942,163079,164834,167100,169319,171654,174296,176853,178581,180145,181944,182187,183973,186040,187317,189182,191943,193819,196242,197698,199088,199951,201155,201451,201302,201923,203406,204258,205638,206570,207476,207171,210223,213198
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2748,3002,3241,3529,3980,4320,4511,4867,5371,6094,6727,7521,8331,8698,9261,10038,10600,11349,12015,12933,13960,14925,15539,16645,17166,17573,18456,19226,20039,21080,21229,22398,23228,23679,24422,26271,26859,28060,29588,30786,30728,31917,33773,34523,34244,34968,36343,36608,37820,39189,41354,44051,48683,48918,51590
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",560798,607109,652058,729191,810449,915701,1052072,1149286,1262593,1361707,1521023,1595476,1716418,1764091,1796823,1899968,1937442,1956775,2012180,2207778,2358623,2485505,2632619,2728077,2797643,2884858,2991965,3068255,3174250,3309560,3436591,3526858,3714737,3775469,3895121,4006492,4119565,4252812,4484107,4706930,4689846,4684564,5007373,5040356,5011276,5125254,5214783,5220861,5304376,5592595,5740284,6151816,6441486,6311010,6655224
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",188163,187061,188837,189521,189286,188475,188819,190087,190302,188155,186373,182986,181509,178601,176996,175730,172797,170400,168535,166006,163970,162938,162473,162247,161770,160766,159892,158588,157396,155677,153911,152107,150902,149831,148836,147886,146975,146093,145283,144646,144186,143567,143136,142548,140280,139446,138379,137251,136207,135087,134153,133211,132237,131429,130668
