CBSA_Code,year,Employees,Establishment_entries,Job_creation_entries
36900,2010,13757,43,227
36940,2010,17406,63,520
36980,2010,41067,151,1289
37020,2010,12874,65,440
37060,2010,15441,114,745
37100,2010,239464,1792,14202
37120,2010,12751,85,819
37140,2010,42324,148,1314
37220,2010,7040,81,479
37260,2010,13325,127,673
37300,2010,11094,67,312
37340,2010,166009,1360,10266
37420,2010,6440,52,367
37460,2010,57985,481,4289
37500,2010,13265,78,1033
37540,2010,8947,52,614
37580,2010,18908,104,780
37620,2010,32988,131,1821
37740,2010,10853,98,430
37800,2010,15237,58,507
37860,2010,131698,823,5308
37900,2010,160898,614,7452
37940,2010,7084,47,279
37950,2010,13165,93,488
37980,2010,2421123,11858,95807
38060,2010,1489893,9277,83979
38100,2010,7268,74,297
38180,2010,7299,57,372
38210,2010,28967,177,1129
38220,2010,24002,103,405
38240,2010,26490,205,1440
38260,2010,13576,52,357
38300,2010,1050825,4210,37144
38340,2010,53268,258,1317
38380,2010,11969,54,410
38420,2010,13376,82,352
38460,2010,25224,127,1538
38500,2010,15705,76,448
38540,2010,25319,155,730
38620,2010,14709,71,594
38700,2010,11706,54,386
38740,2010,14847,135,520
38820,2010,17531,183,675
38860,2010,216206,1387,8422
38900,2010,854076,6007,35769
38920,2010,8875,28,375
38940,2010,100938,1078,5728
39020,2010,17978,67,298
39040,2010,6612,83,269
39060,2010,40135,184,1489
39150,2010,51688,503,2222
39220,2010,6708,31,213
39300,2010,589471,3263,22472
39340,2010,169586,1403,12326
39380,2010,47048,242,1377
39420,2010,8970,73,349
39460,2010,43112,415,3127
39480,2010,21870,146,653
39500,2010,30769,130,909
39540,2010,63925,304,2178
39580,2010,416418,2987,20514
39660,2010,50078,331,1652
39700,2010,2792,14,90
39740,2010,142247,576,5496
39780,2010,11006,78,283
39820,2010,46786,322,1473
39860,2010,18925,90,619
39900,2010,180971,1185,7688
39940,2010,13409,87,515
39960,2010,15809,76,356
39980,2010,25240,77,472
40060,2010,473589,2459,20266
40080,2010,25606,190,1446
40090,2010,33698,320,1854
40100,2010,8213,60,300
40140,2010,983444,6671,49038
40180,2010,11616,99,540
40220,2010,133896,546,3593
40260,2010,16645,74,544
40300,2010,12968,82,374
40340,2010,91275,344,1861
40380,2010,416580,1713,12121
40420,2010,126130,512,3391
40460,2010,10265,61,417
40540,2010,15818,96,750
40580,2010,47969,220,1825
40620,2010,13161,96,438
40660,2010,33943,160,1483
40700,2010,27362,205,1219
40740,2010,16341,107,654
40760,2010,5536,62,304
40770,2010,10311,40,402
40780,2010,26627,142,777
40820,2010,14571,85,623
40860,2010,24116,153,697
40900,2010,629905,4124,27568
40940,2010,6392,37,176
40980,2010,73535,274,1759
41060,2010,88657,343,2776
41100,2010,36959,472,2360
41140,2010,48170,226,1179
41180,2010,1157665,5821,46253
41260,2010,13174,52,205
41400,2010,24917,104,519
41420,2010,107117,743,4511
41460,2010,27467,106,676
41500,2010,98381,675,4059
41540,2010,38768,203,1184
41620,2010,508312,3035,22128
41660,2010,36188,193,1530
41700,2010,752840,3704,40883
41740,2010,1127576,7352,53476
41760,2010,10946,131,402
41780,2010,38233,192,1130
41820,2010,24054,107,730
41860,2010,1745511,10455,71909
41940,2010,853664,4139,40193
42020,2010,81135,623,3235
42100,2010,67312,518,2438
42140,2010,44099,415,2318
42200,2010,132409,903,6912
42220,2010,148781,1020,5338
42300,2010,8398,54,296
42340,2010,127934,717,6719
42380,2010,18605,117,859
42420,2010,12449,71,392
42460,2010,12054,87,422
42540,2010,229717,941,7855
42580,2010,56802,409,1896
42620,2010,22273,128,922
42660,2010,1390720,9004,65521
42680,2010,40101,373,2112
42700,2010,19206,187,878
42740,2010,17554,74,622
42780,2010,13768,56,510
42820,2010,11415,37,474
42860,2010,18579,114,690
42900,2010,8720,52,205
42940,2010,32109,194,2318
42980,2010,17582,57,302
43020,2010,10935,75,547
43060,2010,17507,86,740
43100,2010,48478,140,1486
43140,2010,26886,136,839
43180,2010,11771,53,601
43220,2010,9608,81,316
43260,2010,11037,88,317
43300,2010,37731,178,1563
43320,2010,16575,153,732
43340,2010,148262,738,5251
43380,2010,21710,56,924
43420,2010,28754,207,2267
43460,2010,15916,139,685
43500,2010,6433,35,142
43580,2010,64848,203,1658
43620,2010,124781,610,6206
43640,2010,69664,553,5333
43660,2010,4591,23,183
43700,2010,20370,113,868
43740,2010,22651,89,1043
43760,2010,11824,100,351
43780,2010,118446,415,3227
43890,2010,14739,71,877
43900,2010,116626,550,5332
43940,2010,10156,86,678
43980,2010,7402,42,205
44020,2010,6449,56,205
44060,2010,181384,1193,7403
44100,2010,84163,378,3549
44140,2010,162771,607,6565
44180,2010,165836,944,6571
44220,2010,41387,142,1196
44260,2010,12619,91,495
44300,2010,43312,191,1982
44340,2010,20812,152,899
44420,2010,37538,193,958
44460,2010,16045,169,559
44500,2010,12117,87,1020
44540,2010,5274,32,154
44580,2010,16075,70,404
44620,2010,28989,118,881
44660,2010,21122,118,675
44700,2010,161900,904,5679
44740,2010,8637,27,70
44780,2010,17992,80,408
44860,2010,9709,56,553
44900,2010,4157,21,75
44940,2010,27593,127,765
44980,2010,35640,126,990
45000,2010,3713,41,128
45020,2010,4241,22,102
45060,2010,254993,1137,7774
45140,2010,8389,65,1176
45180,2010,27939,107,957
45220,2010,104041,814,5057
45300,2010,1069434,7564,53272
45340,2010,8910,98,329
45380,2010,8978,53,419
45460,2010,57923,264,1862
45500,2010,44087,216,1323
45520,2010,7537,66,262
45580,2010,6036,26,134
45620,2010,20016,113,678
45660,2010,17392,61,276
45700,2010,16860,84,530
45740,2010,7593,46,269
45780,2010,249125,989,7810
45820,2010,84821,362,2047
45860,2010,31398,220,1985
45880,2010,2113,17,416
45900,2010,51167,389,2047
45940,2010,174788,831,6332
45980,2010,10620,55,758
46020,2010,25167,255,1292
46060,2010,302544,1763,16635
46100,2010,20658,97,609
46140,2010,369600,1847,16046
46180,2010,54719,257,1857
46220,2010,75606,384,2096
46300,2010,32240,230,1500
46340,2010,87545,463,5104
46380,2010,21790,185,935
46460,2010,11319,33,160
46500,2010,8525,37,538
46520,2010,342508,1546,12920
46540,2010,99652,408,2530
46620,2010,6588,40,327
46660,2010,40143,242,2087
46700,2010,100819,555,3493
46780,2010,9087,39,264
46820,2010,3530,26,109
46860,2010,9294,83,750
46900,2010,3583,18,168
46980,2010,19869,73,528
47020,2010,31520,156,1485
47080,2010,10496,58,614
47180,2010,13263,49,279
47220,2010,45436,216,1171
47240,2010,4947,67,214
47260,2010,585750,3083,23321
47300,2010,84815,458,4533
47340,2010,10501,43,293
47380,2010,100269,415,4932
47420,2010,8068,48,167
47460,2010,19532,112,654
47540,2010,16482,44,374
47580,2010,39032,226,1463
47620,2010,13902,56,229
47660,2010,9644,142,575
47700,2010,31877,128,830
47780,2010,9769,68,287
47820,2010,12525,78,488
47900,2010,2378272,13201,102768
47920,2010,9682,35,253
47930,2010,139257,613,4737
47940,2010,75801,278,1918
47980,2010,13430,74,387
48020,2010,28992,141,1094
48060,2010,30209,242,2701
48140,2010,57692,220,1762
48180,2010,14403,94,524
48200,2010,13848,119,506
48220,2010,11045,90,611
48260,2010,37022,145,960
48300,2010,31867,275,1306
48460,2010,13980,91,464
48540,2010,53313,176,1341
48580,2010,32827,167,1036
48620,2010,253682,1055,8974
48660,2010,47629,227,2672
48680,2010,15510,177,2514
48700,2010,44027,205,1834
48780,2010,11182,72,695
48820,2010,18942,72,514
48900,2010,113135,954,5598
48940,2010,13482,54,740
48980,2010,31453,137,1177
49010,2010,9347,48,206
49020,2010,44328,253,1733
49080,2010,5991,33,375
49100,2010,21487,76,660
49180,2010,211075,1025,7094
49220,2010,34934,110,578
49260,2010,7171,40,182
49300,2010,35694,149,1263
49340,2010,270442,1354,8263
49380,2010,9273,29,314
49420,2010,62523,350,2048
49460,2010,10474,53,229
49620,2010,153854,595,5952
49660,2010,155603,651,4436
49700,2010,29605,209,1105
49740,2010,40592,237,2247
49780,2010,26871,108,617
49820,2010,2004,15,102
10100,2011,17832,91,531
10140,2011,15616,135,680
10180,2011,55393,261,1706
10220,2011,12750,54,264
10300,2011,24372,122,471
10420,2011,286531,1246,9207
10460,2011,12800,84,630
10480,2011,6370,44,174
10500,2011,44815,232,2164
10540,2011,32038,175,726
10580,2011,323773,1661,11014
10620,2011,15271,97,473
10660,2011,11350,49,133
10700,2011,30550,134,815
10740,2011,284655,1622,9512
10760,2011,10934,62,245
10780,2011,50255,241,1265
10820,2011,16156,96,629
10860,2011,16240,96,1027
10900,2011,293656,1384,11428
10940,2011,10736,52,486
10980,2011,9682,47,147
11020,2011,52161,195,1223
11060,2011,6689,41,270
11100,2011,92491,490,3068
11140,2011,10061,45,237
11180,2011,35413,176,1082
11200,2011,56018,236,1401
11220,2011,15137,78,371
11260,2011,159277,922,5454
11360,2011,18523,158,813
11380,2011,4741,27,248
11420,2011,11994,69,305
11460,2011,133609,683,4791
11500,2011,35519,145,932
11540,2011,105727,423,2484
11580,2011,4395,31,420
11620,2011,20042,113,601
11660,2011,6933,25,81
11680,2011,11283,46,299
11700,2011,129490,857,5178
11740,2011,14827,66,333
11820,2011,13483,104,612
11860,2011,5762,28,269
11900,2011,12260,74,484
11940,2011,14751,73,436
11980,2011,13307,133,1066
12020,2011,57159,397,1996
12060,2011,2060790,13614,96035
12100,2011,135766,740,5838
12140,2011,17293,62,412
12180,2011,19393,122,508
12220,2011,42368,229,2169
12260,2011,177391,824,8969
12300,2011,43606,250,1543
12380,2011,14132,56,212
12420,2011,658492,4815,34341
12460,2011,6667,42,225
12520,2011,4105,38,144
12540,2011,179900,1022,6659
12580,2011,1072166,5427,41120
12620,2011,56672,291,2240
12660,2011,29558,102,535
12700,2011,68183,632,2202
12740,2011,25574,147,557
12780,2011,20041,102,964
12860,2011,16531,88,330
12900,2011,14739,62,320
12940,2011,313991,1606,14975
12980,2011,47027,192,841
13020,2011,29919,144,1051
13060,2011,8438,55,220
13100,2011,6924,45,206
13140,2011,129030,633,5947
13180,2011,28364,108,915
13220,2011,38446,193,1222
13260,2011,11188,56,590
13300,2011,5049,38,150
13340,2011,15051,58,227
13380,2011,66358,543,2998
13420,2011,13136,87,300
13460,2011,58387,712,2869
13540,2011,14403,86,340
13660,2011,8713,38,130
13700,2011,10004,50,191
13740,2011,75616,495,2320
13780,2011,82128,383,2229
13820,2011,453122,2114,15802
13860,2011,5366,36,173
13900,2011,52441,270,1758
13940,2011,9375,72,213
13980,2011,46945,278,1853
14010,2011,76107,279,1795
14020,2011,50490,235,1517
14100,2011,22734,90,992
14140,2011,33065,160,1439
14180,2011,14901,61,622
14220,2011,6859,41,327
14260,2011,211862,1533,8109
14300,2011,4600,27,78
14380,2011,15001,114,524
14420,2011,6567,29,257
14460,2011,2287422,9948,71046
14500,2011,131671,1190,7547
14540,2011,51652,254,1588
14580,2011,35481,456,1682
14620,2011,13293,66,694
14660,2011,31329,211,1038
14700,2011,22708,163,1452
14710,2011,20938,137,552
14720,2011,19628,215,1080
14740,2011,55376,492,1912
14780,2011,12751,65,477
14820,2011,6825,69,200
14860,2011,383929,2130,15399
14940,2011,16031,98,325
15020,2011,10096,60,352
15060,2011,4452,65,261
15100,2011,12149,76,406
15180,2011,98282,543,4954
15220,2011,12514,72,415
15260,2011,31800,248,1797
15340,2011,11461,48,409
15380,2011,470013,1971,15180
15420,2011,11210,95,465
15460,2011,18878,73,682
15500,2011,50628,253,1728
15540,2011,94762,483,2404
15580,2011,13093,66,445
15620,2011,14568,80,318
15660,2011,17962,90,1214
15700,2011,8867,64,270
15740,2011,11817,56,293
15780,2011,8628,43,258
15820,2011,10743,51,297
15860,2011,7622,87,459
15900,2011,6930,34,142
15940,2011,140306,589,3906
15980,2011,183143,1899,11990
16020,2011,39983,187,915
16060,2011,17170,91,863
16100,2011,19014,106,976
16140,2011,10589,52,436
16180,2011,20362,188,1197
16220,2011,30853,261,1671
16260,2011,11244,118,418
16300,2011,121100,430,3330
16340,2011,9686,39,210
16380,2011,14309,44,311
16460,2011,10633,56,264
16500,2011,18382,140,575
16540,2011,46021,191,896
16580,2011,72811,373,3611
16620,2011,94517,387,2504
16660,2011,17750,82,877
16700,2011,247317,1581,13253
16740,2011,895083,5258,39938
16820,2011,75111,499,2989
16860,2011,205993,851,6137
16940,2011,29574,277,1292
16980,2011,3850323,21658,146851
17020,2011,53677,357,2090
17060,2011,19975,85,794
17140,2011,891226,3534,30361
17220,2011,29371,160,1139
17260,2011,6913,39,158
17300,2011,69327,394,3035
17340,2011,8737,108,363
17380,2011,8488,52,273
17410,2011,924362,4038,31207
17420,2011,37055,143,1343
17500,2011,6377,70,483
17540,2011,18486,79,399
17580,2011,16480,111,660
17650,2011,9293,76,208
17660,2011,44867,384,2273
17740,2011,10691,50,216
17780,2011,60123,359,3024
17820,2011,217315,1674,9350
17860,2011,73455,405,2092
17900,2011,270240,1372,10407
17980,2011,94095,459,3069
18020,2011,40734,126,863
18060,2011,22885,119,687
18100,2011,18947,57,261
18140,2011,781181,3403,29339
18180,2011,59786,274,1158
18220,2011,5259,39,165
18260,2011,37735,151,1089
18300,2011,17003,126,574
18340,2011,42485,163,1553
18380,2011,6392,30,199
18420,2011,11322,54,700
18460,2011,11823,61,333
18500,2011,26585,103,530
18580,2011,148272,735,5225
18620,2011,12390,72,592
18660,2011,15516,61,371
18700,2011,24849,148,708
18740,2011,8986,46,249
18820,2011,12665,58,356
18860,2011,4139,40,134
18880,2011,81167,784,5039
18900,2011,13527,86,483
18980,2011,20031,117,540
19060,2011,30999,122,722
19100,2011,2626551,14512,137558
19140,2011,59936,195,1533
19180,2011,23356,90,353
19220,2011,17044,79,367
19260,2011,31546,135,917
19300,2011,53144,483,3238
19340,2011,158637,595,4076
19430,2011,303218,1111,10263
19460,2011,48993,230,1607
19500,2011,47083,155,750
19540,2011,10873,30,120
19580,2011,12287,46,250
19620,2011,10126,59,323
19660,2011,143654,1517,7759
19700,2011,4447,34,136
19740,2011,1077511,7766,46733
19760,2011,6736,49,190
19780,2011,294831,1293,11254
19810,2011,11893,72,734
19820,2011,1577857,8782,66997
19860,2011,14386,155,725
19940,2011,10294,48,194
19980,2011,15251,55,264
20020,2011,57318,250,1991
20060,2011,12666,59,251
20100,2011,49157,261,1683
20140,2011,15763,83,558
20180,2011,25529,132,1098
20220,2011,51336,165,909
20260,2011,103857,441,2546
20300,2011,8718,40,198
20340,2011,12899,109,652
20420,2011,18115,225,1221
20460,2011,9619,57,329
20500,2011,217417,1022,8576
20540,2011,12635,65,450
20580,2011,11392,81,432
20660,2011,17033,107,518
20700,2011,43301,311,1324
20740,2011,71000,293,2240
20780,2011,29854,307,2055
20820,2011,19202,96,730
20900,2011,11235,55,348
20940,2011,29668,199,1157
20980,2011,15291,75,366
21020,2011,11464,72,380
21060,2011,37205,220,1279
21120,2011,9570,68,623
21140,2011,103019,344,4086
21180,2011,9929,57,320
21220,2011,19468,102,545
21260,2011,10201,109,476
21300,2011,33452,103,829
21340,2011,220263,1460,14271
21380,2011,11950,55,398
21420,2011,21426,93,467
21460,2011,12815,61,320
21500,2011,115400,421,3853
21540,2011,11639,57,269
21580,2011,5174,41,127
21640,2011,7680,45,221
21660,2011,111556,745,4120
21700,2011,33518,244,1453
21740,2011,8038,61,252
21780,2011,124681,444,3809
21820,2011,27263,186,1043
21860,2011,8097,23,170
21900,2011,17856,92,565
21980,2011,4835,36,96
22020,2011,108156,486,4397
22060,2011,22051,119,776
22100,2011,17556,127,782
22140,2011,36821,242,1342
22180,2011,99545,514,4107
22190,2011,6860,35,161
22220,2011,181524,1004,10367
22260,2011,18663,130,605
22300,2011,37459,107,1206
22340,2011,4961,30,357
22380,2011,44328,304,2143
22420,2011,117486,683,4508
22500,2011,72481,302,2848
22520,2011,44264,206,1169
22540,2011,39608,134,927
22580,2011,16735,116,787
22620,2011,5645,33,350
22660,2011,108515,960,5470
22700,2011,15770,65,248
22780,2011,8179,58,376
22800,2011,12566,67,403
22820,2011,8509,53,268
22840,2011,16381,65,252
22900,2011,89836,437,2357
23060,2011,180736,731,5437
23140,2011,9306,35,131
23180,2011,18270,118,1092
23190,2011,6949,21,158
23240,2011,7849,68,289
23300,2011,15070,76,344
23340,2011,14596,73,522
23380,2011,22908,77,1404
23420,2011,253988,1487,8286
23460,2011,30565,133,1080
23500,2011,16719,68,572
23540,2011,87664,640,3843
23580,2011,61639,364,2679
23620,2011,12558,63,508
23660,2011,15318,55,258
23680,2011,9738,37,152
23700,2011,15994,59,243
23780,2011,14288,66,261
23820,2011,17110,175,970
23900,2011,27208,114,574
23940,2011,23472,126,488
23980,2011,14489,65,514
24020,2011,42589,249,1152
24100,2011,13222,91,380
24140,2011,33250,135,571
24180,2011,11777,130,1050
24220,2011,40290,166,1056
24260,2011,32694,135,886
24300,2011,48652,449,2545
24330,2011,13392,78,245
24340,2011,431949,1863,15274
24420,2011,19492,182,1135
24460,2011,10237,59,652
24500,2011,28463,151,768
24540,2011,68926,527,4731
24580,2011,146494,482,4352
24600,2011,10600,64,445
24620,2011,20799,72,729
24640,2011,19560,118,852
24660,2011,306753,1413,10564
24700,2011,9614,42,311
24740,2011,14763,83,643
24780,2011,55132,289,1831
24820,2011,14450,82,379
24860,2011,301468,1566,10758
24900,2011,12934,52,435
24940,2011,27599,102,1060
24980,2011,10060,45,306
25060,2011,129319,633,4253
25100,2011,7262,33,145
25180,2011,78912,403,2633
25200,2011,10573,123,407
25220,2011,34186,190,1330
25260,2011,22910,131,985
25300,2011,13662,57,289
25420,2011,253019,970,9505
25460,2011,13063,71,422
25500,2011,48581,193,945
25540,2011,501003,2021,16580
25580,2011,14638,66,577
25620,2011,49841,281,1837
25700,2011,12649,93,436
25720,2011,28118,384,2145
25740,2011,26055,225,825
25770,2011,7971,60,326
25775,2011,18146,67,300
25780,2011,12715,52,327
25820,2011,5478,38,327
25840,2011,23832,120,530
25850,2011,45351,194,1576
25860,2011,122966,510,3778
25880,2011,11151,57,298
25900,2011,51352,321,1822
25940,2011,51301,539,3235
25980,2011,12273,84,489
26020,2011,21614,149,1117
26090,2011,33125,177,625
26140,2011,27716,226,1288
26220,2011,8436,75,297
26300,2011,31706,242,1466
26340,2011,8877,56,306
26380,2011,79633,314,2242
26420,2011,2301753,12381,101182
26460,2011,14905,131,576
26500,2011,9849,45,174
26540,2011,12172,65,269
26580,2011,118675,507,3598
26620,2011,164775,772,5532
26660,2011,11111,75,490
26700,2011,6847,33,102
26740,2011,22442,99,445
26780,2011,16330,64,567
26820,2011,47485,341,2304
26860,2011,27242,116,683
26900,2011,777779,3949,31437
26980,2011,66627,293,2219
27020,2011,13255,65,303
27060,2011,45198,210,1000
27100,2011,46112,216,862
27140,2011,222265,1111,8743
27180,2011,66592,298,2678
27220,2011,16613,229,666
27260,2011,497608,3727,27529
27300,2011,13269,67,533
27340,2011,33876,258,1472
27380,2011,11495,52,416
27420,2011,8910,45,322
27460,2011,41687,175,741
27500,2011,49838,205,1114
27540,2011,24872,63,379
27600,2011,15529,109,1260
27620,2011,50310,229,1425
27700,2011,5904,41,232
27740,2011,63566,271,2157
27780,2011,49496,186,1082
27860,2011,39918,213,1428
27900,2011,77182,339,2077
27940,2011,10898,80,230
27980,2011,59595,333,2323
28020,2011,105480,378,2541
28060,2011,31626,347,1371
28100,2011,36142,163,941
28140,2011,857352,4338,38456
28180,2011,24550,146,1960
28260,2011,22938,127,613
28300,2011,28168,123,1321
28340,2011,15181,60,424
28380,2011,8320,66,227
28420,2011,76297,499,2321
28450,2011,51079,230,1404
28500,2011,15159,87,736
28540,2011,4647,57,170
28580,2011,27892,368,1865
28620,2011,12601,169,646
28660,2011,95726,571,4698
28680,2011,8041,61,300
28700,2011,105820,398,3730
28740,2011,44272,387,2045
28780,2011,6961,43,248
28820,2011,20145,84,1108
28860,2011,8711,52,224
28880,2011,206100,1414,6655
28900,2011,16136,130,534
28940,2011,326749,1372,9587
29020,2011,28604,121,596
29060,2011,20415,134,613
29100,2011,67663,245,1315
29180,2011,156328,850,6462
29200,2011,66589,292,1490
29260,2011,6851,62,242
29300,2011,37194,125,1465
29340,2011,76235,374,2732
29380,2011,16686,115,947
29420,2011,39703,344,2268
29460,2011,161415,1056,9664
29470,2011,5584,61,204
29540,2011,213340,824,5007
29620,2011,154294,763,5171
29660,2011,9918,84,586
29700,2011,66837,493,3100
29740,2011,49717,320,1673
29780,2011,6762,37,214
29820,2011,736077,4708,30846
29860,2011,25636,112,794
29900,2011,10254,39,314
29940,2011,37054,211,1206
29980,2011,8278,46,326
30020,2011,33479,172,1772
30060,2011,10649,62,404
30140,2011,43085,166,1157
30150,2011,93209,491,2412
30180,2011,9354,50,195
30260,2011,15095,64,218
30280,2011,6275,47,157
30300,2011,21212,114,563
30340,2011,43463,213,1397
30380,2011,13624,39,186
30420,2011,9384,41,198
30460,2011,197180,886,6429
30500,2011,45354,311,2397
30580,2011,9590,21,106
30620,2011,46888,144,1108
30660,2011,7502,35,135
30700,2011,128913,669,5011
30780,2011,275065,1476,11703
30820,2011,11110,51,367
30860,2011,38476,296,1279
30900,2011,12796,42,213
30980,2011,99987,517,4061
31020,2011,30156,185,1739
31060,2011,14316,34,147
31080,2011,4937326,32904,224318
31140,2011,514067,2235,17359
31180,2011,114907,620,4815
31220,2011,8365,52,244
31260,2011,30047,130,750
31300,2011,30614,128,871
31340,2011,94050,432,2414
31380,2011,9463,34,170
31420,2011,81625,467,4369
31500,2011,10375,36,189
31540,2011,286342,1214,7113
31580,2011,13823,49,257
31620,2011,7724,41,358
31680,2011,5990,16,38
31700,2011,192755,874,5501
31740,2011,35795,206,1733
31820,2011,29288,98,850
31860,2011,45372,172,1003
31900,2011,41936,182,1344
31930,2011,21968,97,515
31940,2011,21298,108,468
31980,2011,25622,90,420
32000,2011,12363,51,296
32020,2011,20600,69,363
32060,2011,22753,114,1040
32100,2011,20972,121,580
32140,2011,13038,63,1341
32180,2011,7076,31,216
32260,2011,15248,53,376
32280,2011,6981,37,186
32300,2011,20443,82,555
32340,2011,6716,32,91
32380,2011,23812,85,524
32390,2011,26804,132,1214
32460,2011,9255,51,234
32540,2011,12446,64,380
32580,2011,171473,1203,7936
32620,2011,15516,76,403
32660,2011,9071,50,173
32700,2011,13615,52,233
32740,2011,26706,149,852
32780,2011,62601,466,1845
32820,2011,512467,2050,15981
32860,2011,12289,56,217
32900,2011,40009,232,1674
32940,2011,32461,165,1349
33020,2011,6857,40,170
33060,2011,8997,42,177
33100,2011,2188091,21569,120267
33140,2011,34206,150,757
33180,2011,7100,25,216
33220,2011,36493,130,1105
33260,2011,64534,478,3287
33300,2011,12697,57,251
33340,2011,753002,2687,21927
33380,2011,10913,47,490
33420,2011,6172,65,278
33460,2011,1627963,7847,52430
33500,2011,26900,206,1355
33540,2011,46944,335,1688
33580,2011,11599,50,791
33620,2011,7711,33,207
33660,2011,150981,636,5157
33700,2011,123353,656,4651
33740,2011,77644,412,3129
33780,2011,35614,175,1303
33860,2011,129557,547,5151
33900,2011,7691,41,248
33910,2011,17785,156,735
33940,2011,10633,84,370
33980,2011,17681,161,1200
34020,2011,21977,85,588
34060,2011,46335,225,1728
34100,2011,36063,136,1227
34140,2011,7994,66,216
34180,2011,19371,148,552
34220,2011,11203,60,480
34260,2011,12796,88,710
34300,2011,3705,27,81
34340,2011,26841,124,844
34380,2011,22125,107,638
34420,2011,19446,93,726
34460,2011,11097,59,1059
34500,2011,16816,47,413
34540,2011,17474,86,554
34580,2011,37267,270,1159
34620,2011,36582,145,1749
34660,2011,13301,71,541
34680,2011,17472,145,663
34700,2011,18854,61,406
34740,2011,51130,233,1716
34780,2011,24026,103,971
34820,2011,95540,790,5338
34860,2011,17928,88,652
34880,2011,3484,63,104
34900,2011,55971,303,2319
34940,2011,101672,1165,6465
34980,2011,697318,3587,27658
35020,2011,14984,86,474
35060,2011,10602,57,399
35100,2011,29664,199,1127
35140,2011,11253,40,179
35220,2011,10516,61,481
35300,2011,233584,951,5680
35340,2011,28277,107,1723
35380,2011,388871,2012,17664
35420,2011,29999,100,576
35440,2011,13694,145,605
35460,2011,5819,32,126
35580,2011,12380,41,164
35620,2011,7398858,53369,325706
35660,2011,50759,271,2595
35700,2011,10786,122,549
35740,2011,20429,102,705
35820,2011,11143,76,374
35840,2011,272582,2394,26540
35900,2011,17880,85,479
35940,2011,17191,68,338
35980,2011,110763,411,2495
36020,2011,11791,138,559
36100,2011,71833,711,3724
36180,2011,16817,151,981
36220,2011,52605,272,2303
36260,2011,139796,1093,6919
36340,2011,16967,95,516
36380,2011,6130,81,428
36420,2011,473850,2974,19340
36460,2011,24044,107,485
36500,2011,64117,514,3186
36540,2011,396453,1902,13109
36580,2011,18941,92,599
36620,2011,12415,78,320
36660,2011,21578,125,1021
36700,2011,25723,105,894
36740,2011,893947,6747,50028
36780,2011,84529,232,1840
36820,2011,7458,36,119
36830,2011,4322,20,87
36837,2011,48995,233,2121
36840,2011,9499,38,186
36900,2011,13548,47,388
36940,2011,17808,57,321
36980,2011,41381,163,1096
37020,2011,12817,98,416
37060,2011,16129,117,681
37100,2011,244937,1897,10855
37120,2011,13169,67,495
37140,2011,43028,198,2067
37220,2011,6996,53,419
37260,2011,13039,116,644
37300,2011,11082,81,545
37340,2011,168566,1365,9834
37420,2011,6815,44,270
37460,2011,59483,491,3970
37500,2011,13859,63,334
37540,2011,8641,47,218
37580,2011,18374,100,595
37620,2011,34012,131,792
37740,2011,11742,107,654
37800,2011,15319,70,353
37860,2011,130575,862,5359
37900,2011,163616,598,4953
37940,2011,6938,31,192
37950,2011,13636,122,555
37980,2011,2455230,11976,81876
38060,2011,1542530,9508,79974
38100,2011,7275,64,321
38180,2011,7155,60,228
38210,2011,28694,159,1046
38220,2011,23372,77,482
38240,2011,27768,172,1003
38260,2011,14029,59,926
38300,2011,1084026,4552,53429
38340,2011,52853,231,1302
38380,2011,11860,73,322
38420,2011,13516,85,448
38460,2011,25290,111,877
38500,2011,15661,62,439
38540,2011,22953,146,1139
38620,2011,14582,57,349
38700,2011,11704,68,230
38740,2011,15306,113,615
38820,2011,17298,187,780
38860,2011,217122,1388,8271
38900,2011,872243,5991,31018
38920,2011,7790,28,230
38940,2011,102926,1122,7630
39020,2011,17977,78,532
39040,2011,6154,76,217
39060,2011,40755,187,1325
39150,2011,51573,533,2034
39220,2011,6951,35,248
39300,2011,596507,3265,21529
39340,2011,174252,1340,8601
39380,2011,46091,246,1513
39420,2011,9202,57,280
39460,2011,36768,457,3100
39480,2011,21681,106,455
39500,2011,32036,118,995
39540,2011,65737,291,1750
39580,2011,425425,2953,22830
39660,2011,49862,390,1768
39700,2011,2679,13,69
39740,2011,146088,503,3783
39780,2011,11019,84,394
39820,2011,46467,327,1544
39860,2011,19230,95,465
39900,2011,179657,1178,7516
39940,2011,14049,109,683
39960,2011,15893,81,425
39980,2011,24947,123,1050
40060,2011,474481,2595,19655
40080,2011,25183,170,1214
40090,2011,33731,368,1891
40100,2011,9418,52,543
40140,2011,1003308,6796,43572
40180,2011,11580,136,805
40220,2011,133544,612,4106
40260,2011,16275,89,488
40300,2011,13844,78,424
40340,2011,91307,363,2183
40380,2011,422658,1803,10170
40420,2011,128686,562,4755
40460,2011,10560,62,606
40540,2011,16385,129,679
40580,2011,48048,177,1323
40620,2011,13473,95,883
40660,2011,33666,159,904
40700,2011,26971,201,1104
40740,2011,16237,91,537
40760,2011,5445,66,185
40770,2011,10439,16,144
40780,2011,27810,142,858
40820,2011,14658,66,409
40860,2011,24433,133,610
40900,2011,641503,4389,28255
40940,2011,5990,42,199
40980,2011,75715,310,3525
41060,2011,89960,380,2592
41100,2011,36991,440,2206
41140,2011,48183,222,1397
41180,2011,1165543,5719,37778
