CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
13020,2,2018,776.0,941.6165161132812,777.0,165.61651611328125,1.0,19.284457800520382
13020,3,2019,674.0000610351562,896.3479614257812,777.0,222.347900390625,102.99993896484375,28.31829597120278
13060,1,2017,299.0000305175781,351.2643127441406,318.0,52.2642822265625,18.999969482421875,16.07478028507659
13060,2,2018,229.00001525878906,346.80902099609375,318.0,117.80900573730469,88.99998474121094,40.91947097652367
13060,3,2019,301.9999694824219,346.363037109375,318.0,44.363067626953125,16.000030517578125,13.684638751821772
13100,1,2017,281.9999694824219,241.18450927734375,94.0,40.815460205078125,187.99996948242188,15.602703008718084
13100,2,2018,143.0,236.3399200439453,94.0,93.33992004394531,49.0,49.21175711255045
13100,3,2019,128.99996948242188,234.60333251953125,94.0,105.60336303710938,34.999969482421875,58.08713092140058
13140,1,2017,4671.0009765625,4066.350830078125,5651.0,604.650146484375,979.9990234375,13.840581445378733
13140,2,2018,5198.99853515625,4114.46044921875,5651.0,1084.5380859375,452.00146484375,23.289694790213666
13140,3,2019,5068.0009765625,3901.09912109375,5651.0,1166.90185546875,582.9990234375,26.020489073867655
13180,1,2017,691.9999389648438,465.029296875,587.0,226.97064208984375,104.99993896484375,39.23334606547478
13180,2,2018,597.0001220703125,451.2184143066406,587.0,145.78170776367188,10.0001220703125,27.815136386761267
13180,3,2019,739.0001220703125,436.95770263671875,587.0,302.04241943359375,152.0001220703125,51.36960069231628
13220,1,2017,911.0,1454.5633544921875,1194.0,543.5633544921875,283.0,45.95635567803897
13220,2,2018,950.9998168945312,1407.25927734375,1194.0,456.25946044921875,243.00018310546875,38.69459989040399
13220,3,2019,1733.9998779296875,1371.8140869140625,1194.0,362.185791015625,539.9998779296875,23.323083424456172
13260,1,2017,307.9999694824219,438.2742919921875,447.0,130.27432250976562,139.00003051757812,34.91325622046857
13260,2,2018,346.9999694824219,431.5743103027344,447.0,84.5743408203125,100.00003051757812,21.725439181619024
13260,3,2019,270.0000305175781,428.7824401855469,447.0,158.78240966796875,176.99996948242188,45.445447280876216
13300,1,2017,141.00003051757812,336.2645263671875,219.0,195.26449584960938,77.99996948242188,81.82652284932367
13300,2,2018,166.99996948242188,325.114990234375,219.0,158.11502075195312,52.000030517578125,64.25938396172002
13300,3,2019,167.99996948242188,310.2256164550781,219.0,142.22564697265625,51.000030517578125,59.48056781230852
13340,1,2017,462.0000915527344,295.85052490234375,836.0,166.14956665039062,373.9999084472656,43.84757709253557
13340,2,2018,323.0000305175781,293.4706115722656,836.0,29.5294189453125,512.9999694824219,9.580154164269159
13340,3,2019,357.99993896484375,294.1177978515625,836.0,63.88214111328125,478.00006103515625,19.592210886386816
13380,1,2017,2509.00048828125,2281.598876953125,2877.0,227.401611328125,367.99951171875,9.49366014523842
13380,2,2018,2999.9990234375,2323.044677734375,2877.0,676.954345703125,122.9990234375,25.434859591809133
13380,3,2019,2967.0,2226.89013671875,2877.0,740.10986328125,90.0,28.4992498415606
13420,1,2017,647.0000610351562,531.2982788085938,480.0,115.7017822265625,167.00006103515625,19.638792369158963
13420,2,2018,1080.0001220703125,523.09423828125,480.0,556.9058837890625,600.0001220703125,69.47886506985874
13420,3,2019,378.0,513.6265869140625,480.0,135.6265869140625,102.0,30.422284149679232
13460,1,2017,3827.99853515625,2724.76220703125,3801.0,1103.236328125,26.99853515625,33.67241294254929
13460,2,2018,4855.0,2779.358154296875,3801.0,2075.641845703125,1054.0,54.37632879542505
13460,3,2019,3859.00146484375,2610.175048828125,3801.0,1248.826416015625,58.00146484375,38.60851264065653
13540,1,2017,523.0000610351562,492.5524597167969,508.0,30.447601318359375,15.00006103515625,5.9962632549058155
13540,2,2018,222.99996948242188,481.012451171875,508.0,258.0124816894531,285.0000305175781,73.2977072893106
13540,3,2019,464.9999694824219,471.67596435546875,508.0,6.675994873046875,43.000030517578125,1.4254652290727068
13660,1,2017,547.9999389648438,322.3144836425781,177.0,225.68545532226562,370.99993896484375,51.86297031445929
13660,2,2018,250.99996948242188,316.03033447265625,177.0,65.03036499023438,73.99996948242188,22.937174445702787
13660,3,2019,392.99993896484375,309.71197509765625,177.0,83.2879638671875,215.99993896484375,23.704725136791843
13700,1,2017,326.00006103515625,457.441162109375,705.0,131.44110107421875,378.99993896484375,33.55480850113306
13700,2,2018,378.0,453.5853576660156,705.0,75.58535766601562,327.0,18.17861677537222
13700,3,2019,892.0000610351562,445.0057373046875,705.0,446.99432373046875,187.00006103515625,66.8649790871748
13740,1,2017,2148.999755859375,2771.44677734375,3269.0,622.447021484375,1120.000244140625,25.30042821450629
13740,2,2018,2553.0,2837.50732421875,3269.0,284.50732421875,716.0,10.555864489413565
13740,3,2019,2453.000244140625,2711.345703125,3269.0,258.345458984375,815.999755859375,10.004963324374556
13780,1,2017,2666.0,2306.500732421875,2917.0,359.499267578125,251.0,14.459495811971719
13780,2,2018,1578.999755859375,2318.03662109375,2917.0,739.036865234375,1338.000244140625,37.928148148839725
13780,3,2019,1902.9996337890625,2191.947265625,2917.0,288.9476318359375,1014.0003662109375,14.112399449017364
13820,1,2017,16550.99609375,14590.5478515625,22019.0,1960.4482421875,5468.00390625,12.590565487887197
13820,2,2018,19386.005859375,14341.2060546875,22019.0,5044.7998046875,2632.994140625,29.91530884640117
13820,3,2019,16069.998046875,14588.48828125,22019.0,1481.509765625,5949.001953125,9.664598243817618
13860,1,2017,183.0,176.50045776367188,105.0,6.499542236328125,78.0,3.6158742476038763
13860,2,2018,236.9999542236328,175.27281188964844,105.0,61.727142333984375,131.9999542236328,29.94480713068794
13860,3,2019,219.00003051757812,171.48471069335938,105.0,47.51531982421875,114.00003051757812,24.33658210338848
13900,1,2017,2539.00048828125,1916.0096435546875,1572.0,622.9908447265625,967.00048828125,27.968100017246233
13900,2,2018,1474.000244140625,1864.551513671875,1572.0,390.55126953125,97.999755859375,23.396448392100343
13900,3,2019,3001.0009765625,1794.4364013671875,1572.0,1206.5645751953125,1429.0009765625,50.32135674405162
13940,1,2017,200.0000457763672,321.00592041015625,241.0,121.00587463378906,40.99995422363281,46.450859485223496
13940,2,2018,407.0,311.5067443847656,241.0,95.49325561523438,166.0,26.581032498358287
13940,3,2019,392.00006103515625,307.5448913574219,241.0,84.45516967773438,151.00006103515625,24.145744855330364
13980,1,2017,1830.0001220703125,1517.924072265625,1530.0,312.0760498046875,300.0001220703125,18.64295794580593
13980,2,2018,1068.9998779296875,1442.9111328125,1530.0,373.9112548828125,461.0001220703125,29.77105902894589
13980,3,2019,2316.99951171875,1417.1103515625,1530.0,899.88916015625,786.99951171875,48.19832265797806
14010,1,2017,2110.00048828125,2065.9326171875,2180.0,44.06787109375,69.99951171875,2.1105640335058884
14010,2,2018,2796.0,1926.9771728515625,2180.0,869.0228271484375,616.0,36.799789426969134
14010,3,2019,2543.00048828125,1995.8212890625,2180.0,547.17919921875,363.00048828125,24.11106785240506
14020,1,2017,1699.9998779296875,1791.8150634765625,2073.0,91.815185546875,373.0001220703125,5.258880386692861
14020,2,2018,2404.999755859375,1696.824951171875,2073.0,708.1748046875,331.999755859375,34.52974494360216
14020,3,2019,2225.0,1667.6954345703125,2073.0,557.3045654296875,152.0,28.633350581652827
14100,1,2017,659.0000610351562,486.14898681640625,692.0,172.85107421875,32.99993896484375,30.18839766605579
14100,2,2018,882.0,483.2528381347656,692.0,398.7471618652344,190.0,58.413672650860725
14100,3,2019,598.0001220703125,462.37646484375,692.0,135.6236572265625,93.9998779296875,25.580281363997152
14140,1,2017,732.9998779296875,701.395263671875,798.0,31.6046142578125,65.0001220703125,4.406681721231193
14140,2,2018,919.9999389648438,688.0304565429688,798.0,231.969482421875,121.99993896484375,28.851380305802863
14140,3,2019,1052.9998779296875,671.2874145507812,798.0,381.71246337890625,254.9998779296875,44.2748102408829
14180,1,2017,467.0000915527344,466.5595703125,619.0,0.440521240234375,151.99990844726562,0.09437452328424371
14180,2,2018,344.0000305175781,455.6183776855469,619.0,111.61834716796875,274.9999694824219,27.917903345271345
14180,3,2019,451.9999084472656,435.2130126953125,619.0,16.786895751953125,167.00009155273438,3.7841864904639286
14220,1,2017,434.0,437.762451171875,313.0,3.762451171875,121.0,0.8631826632987301
14220,2,2018,247.9999542236328,436.4365539550781,313.0,188.4365997314453,65.00004577636719,55.06328124726219
14220,3,2019,261.0000305175781,428.0364990234375,313.0,167.03646850585938,51.999969482421875,48.48406763417966
14260,1,2017,10926.0009765625,9985.1826171875,11151.0,940.818359375,224.9990234375,8.998231545877152
14260,2,2018,15901.9990234375,9623.4951171875,11151.0,6278.50390625,4750.9990234375,49.193985210691864
14260,3,2019,14182.9990234375,9674.7099609375,11151.0,4508.2890625,3031.9990234375,37.793143217990455
14300,1,2017,231.99998474121094,184.4720458984375,258.0,47.52793884277344,26.000015258789062,22.824072372224048
14300,2,2018,228.0,178.12017822265625,258.0,49.87982177734375,30.0,24.564069677310556
14300,3,2019,346.9999694824219,178.12538146972656,258.0,168.8745880126953,88.99996948242188,64.31781962279248
14380,1,2017,599.0000610351562,575.5872802734375,891.0,23.41278076171875,291.99993896484375,3.9865542455847556
14380,2,2018,896.0001831054688,581.9884643554688,891.0,314.01171875,5.00018310546875,42.49176328753562
14380,3,2019,523.0000610351562,551.4126586914062,891.0,28.41259765625,367.99993896484375,5.288954074038987
14420,1,2017,124.00000762939453,175.09083557128906,248.0,51.09082794189453,123.99999237060547,34.164087000086106
14420,2,2018,122.99999237060547,177.43426513671875,248.0,54.43427276611328,125.00000762939453,36.23706112341359
14420,3,2019,145.9999542236328,179.51918029785156,248.0,33.51922607421875,102.00004577636719,20.594319975974717
14460,1,2017,91419.015625,72029.640625,81498.0,19389.375,9921.015625,23.725340354395005
14460,2,2018,100825.0,74536.7421875,81498.0,26288.2578125,19327.0,29.981747996539188
14460,3,2019,80864.984375,76306.7578125,81498.0,4558.2265625,633.015625,5.800313083075603
14500,1,2017,7260.001953125,5673.1484375,8027.0,1586.853515625,766.998046875,24.539319001100512
14500,2,2018,7263.99853515625,5730.78271484375,8027.0,1533.2158203125,763.00146484375,23.597408695299432
14500,3,2019,6621.9990234375,5507.607421875,8027.0,1114.3916015625,1405.0009765625,18.374736337669702
14540,1,2017,2501.000244140625,2152.942138671875,1913.0,348.05810546875,588.000244140625,14.957559713391271
14540,2,2018,3417.00146484375,2205.66015625,1913.0,1211.34130859375,1504.00146484375,43.08782531202577
14540,3,2019,1823.0,2116.48876953125,1913.0,293.48876953125,90.0,14.899840395556021
14580,1,2017,2007.0003662109375,2179.75,2233.0,172.7496337890625,225.9996337890625,8.252206063338356
14580,2,2018,2989.00048828125,2179.927001953125,2233.0,809.073486328125,756.00048828125,31.305275140931563
14580,3,2019,2820.99951171875,2081.69189453125,2233.0,739.3076171875,587.99951171875,30.15925563838325
14620,1,2017,226.00003051757812,283.19268798828125,350.0,57.192657470703125,123.99996948242188,22.464051582435108
14620,2,2018,278.9999694824219,284.6226806640625,350.0,5.622711181640625,71.00003051757812,1.9952041246318024
14620,3,2019,234.00003051757812,280.9761047363281,350.0,46.97607421875,115.99996948242188,18.243981032121614
14660,1,2017,1669.0001220703125,1301.221435546875,1948.0,367.7786865234375,278.9998779296875,24.764394129389043
14660,2,2018,892.0000610351562,1259.197509765625,1948.0,367.19744873046875,1055.9999389648438,34.13888651725029
14660,3,2019,889.0001220703125,1226.4361572265625,1948.0,337.43603515625,1058.9998779296875,31.9022641766181
14700,1,2017,1277.000244140625,1064.9000244140625,1608.0,212.1002197265625,330.999755859375,18.113514275016954
14700,2,2018,1380.0,1043.166748046875,1608.0,336.833251953125,228.0,27.80107908159683
14700,3,2019,772.9998779296875,1022.0863647460938,1608.0,249.08648681640625,835.0001220703125,27.75203562851964
14710,1,2017,707.0001220703125,532.6912841796875,401.0,174.308837890625,306.0001220703125,28.121327131966467
14710,2,2018,359.0000305175781,536.044921875,401.0,177.04489135742188,41.999969482421875,39.56111721141569
14710,3,2019,545.0,505.171142578125,401.0,39.828857421875,144.0,7.585212696612023
14720,1,2017,1141.0,740.9320678710938,868.0,400.06793212890625,273.0,42.51672405788282
14720,2,2018,909.0,719.6055908203125,868.0,189.3944091796875,41.0,23.258474641871825
14720,3,2019,819.0,717.5355224609375,868.0,101.4644775390625,49.0,13.206915955433974
14740,1,2017,2746.00048828125,2555.58935546875,3132.0,190.4111328125,385.99951171875,7.183171026955808
14740,2,2018,3337.99853515625,2557.624755859375,3132.0,780.373779296875,205.99853515625,26.472986511358943
14740,3,2019,3238.0009765625,2419.7275390625,3132.0,818.2734375,106.0009765625,28.925864337206022
14780,1,2017,348.0000305175781,348.60296630859375,503.0,0.602935791015625,154.99996948242188,0.17310743529787723
14780,2,2018,453.00006103515625,340.6669921875,503.0,112.33306884765625,49.99993896484375,28.30735341478937
14780,3,2019,355.00006103515625,340.43310546875,503.0,14.56695556640625,147.99993896484375,4.189318619768464
14820,1,2017,262.0,211.8616485595703,154.0,50.13835144042969,108.0,21.161599210141013
14820,2,2018,278.0,208.23623657226562,154.0,69.76376342773438,124.0,28.695419295814304
14820,3,2019,476.0000915527344,210.78311157226562,154.0,265.21697998046875,322.0000915527344,77.2345563402882
14860,1,2017,20211.00390625,14223.556640625,18531.0,5987.447265625,1680.00390625,34.77580181383574
14860,2,2018,17327.998046875,14206.5009765625,18531.0,3121.4970703125,1203.001953125,19.797346823182497
14860,3,2019,14696.00390625,14246.908203125,18531.0,449.095703125,3834.99609375,3.1033207814591446
14940,1,2017,457.0,454.46258544921875,637.0,2.53741455078125,180.0,0.5567786525220526
14940,2,2018,667.0,444.8968505859375,637.0,222.1031494140625,30.0,39.950315408308434
14940,3,2019,493.00006103515625,435.8668518066406,637.0,57.133209228515625,143.99993896484375,12.301699724259933
15020,1,2017,147.00001525878906,285.3775329589844,307.0,138.3775177001953,159.99998474121094,64.00772577918362
15020,2,2018,181.99996948242188,278.4461669921875,307.0,96.44619750976562,125.00003051757812,41.892499412030304
