CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
12460,1,2017,133.00003051757812,264.3174133300781,125.0,131.3173828125,8.000030517578125,66.10199720279385
12460,2,2018,835.0,263.7458190917969,125.0,571.2541809082031,710.0,103.98295419684823
12460,3,2019,156.0,252.86854553222656,125.0,96.86854553222656,31.0,47.383711262876936
12520,1,2017,189.0,166.158935546875,156.0,22.841064453125,33.0,12.862446733776316
12520,2,2018,256.0,164.27420043945312,156.0,91.72579956054688,100.0,43.650454613893835
12520,3,2019,152.0,154.4893798828125,156.0,2.4893798828125,4.0,1.6244477271500255
12540,1,2017,9095.998046875,9982.7353515625,8251.0,886.7373046875,844.998046875,9.295557374470746
12540,2,2018,14640.9951171875,9747.6591796875,8251.0,4893.3359375,6389.9951171875,40.12796998090209
12540,3,2019,8298.9990234375,9526.2919921875,8251.0,1227.29296875,47.9990234375,13.77024327595562
12580,1,2017,46620.0,39440.46484375,43856.0,7179.53515625,2764.0,16.6848626004617
12580,2,2018,42769.984375,38577.17578125,43856.0,4192.80859375,1086.015625,10.308432613249243
12580,3,2019,41027.984375,37405.94140625,43856.0,3622.04296875,2828.015625,9.235908907202512
12620,1,2017,1386.000244140625,2753.828857421875,1462.0,1367.82861328125,75.999755859375,66.08140479816836
12620,2,2018,999.0001220703125,2683.648681640625,1462.0,1684.6485595703125,462.9998779296875,91.4911331141948
12620,3,2019,1744.000244140625,2651.5986328125,1462.0,907.598388671875,282.000244140625,41.295778531044014
12660,1,2017,798.0001220703125,826.4419555664062,906.0,28.44183349609375,107.9998779296875,3.5017356281852283
12660,2,2018,424.0,795.9050903320312,906.0,371.90509033203125,482.0,60.972790961591656
12660,3,2019,856.0000610351562,769.3631591796875,906.0,86.63690185546875,49.99993896484375,10.66062044193222
12700,1,2017,3776.001708984375,2398.05859375,2793.0,1377.943115234375,983.001708984375,44.63652920985816
12700,2,2018,2539.00048828125,2325.718994140625,2793.0,213.281494140625,253.99951171875,8.768501242912592
12700,3,2019,2298.000244140625,2294.4619140625,2793.0,3.538330078125,494.999755859375,0.1540929443173343
12740,1,2017,612.9999389648438,759.802001953125,738.0,146.80206298828125,125.00006103515625,21.387216700618577
12740,2,2018,589.9999389648438,749.4207763671875,738.0,159.42083740234375,148.00006103515625,23.804445545197417
12740,3,2019,404.00006103515625,732.5946655273438,738.0,328.5946044921875,333.99993896484375,57.820891969663286
12780,1,2017,464.0,831.0382080078125,572.0,367.0382080078125,108.0,56.683765117571596
12780,2,2018,513.0,812.8903198242188,572.0,299.89031982421875,59.0,45.23606746924817
12780,3,2019,373.0,787.1949462890625,572.0,414.1949462890625,199.0,71.40092233814917
12860,1,2017,650.9998779296875,565.051513671875,334.0,85.9483642578125,316.9998779296875,14.135646708797417
12860,2,2018,407.0,546.2858276367188,334.0,139.28582763671875,73.0,29.222259179192818
12860,3,2019,856.0000610351562,531.94921875,334.0,324.05084228515625,522.0000610351562,46.69491126260494
12900,1,2017,555.0000610351562,546.5137329101562,584.0,8.486328125,28.99993896484375,1.5408482710919704
12900,2,2018,342.0,534.9423828125,584.0,192.9423828125,242.0,44.003434340007956
12900,3,2019,815.0,515.6132202148438,584.0,299.38677978515625,231.0,44.99982041882413
12940,1,2017,11568.998046875,12116.54296875,14542.0,547.544921875,2973.001953125,4.623452945521165
12940,2,2018,14046.0009765625,11809.51171875,14542.0,2236.4892578125,495.9990234375,17.2999026100697
12940,3,2019,15314.994140625,11545.0458984375,14542.0,3769.9482421875,772.994140625,28.07105452339958
12980,1,2017,1041.0001220703125,1110.7408447265625,885.0,69.74072265625,156.0001220703125,6.482260061232495
12980,2,2018,1106.0,1100.7576904296875,885.0,5.2423095703125,221.0,0.47511419971696045
12980,3,2019,753.9998779296875,1092.248291015625,885.0,338.2484130859375,131.0001220703125,36.641706003947796
13020,1,2017,885.0,807.6142578125,777.0,77.3857421875,108.0,9.143931268433784
13020,2,2018,776.0,784.3695678710938,777.0,8.36956787109375,1.0,1.0727673806736975
13020,3,2019,674.0000610351562,762.0680541992188,777.0,88.0679931640625,102.99993896484375,12.265155423923053
13060,1,2017,299.0000305175781,314.84222412109375,318.0,15.842193603515625,18.999969482421875,5.161649750743467
13060,2,2018,229.00001525878906,300.81781005859375,318.0,71.81779479980469,88.99998474121094,27.110373176073242
13060,3,2019,301.9999694824219,287.5351257324219,318.0,14.46484375,16.000030517578125,4.907203614225284
13100,1,2017,281.9999694824219,229.46351623535156,94.0,52.53645324707031,187.99996948242188,20.543579243908276
13100,2,2018,143.0,225.39132690429688,94.0,82.39132690429688,49.0,44.730329345383595
13100,3,2019,128.99996948242188,213.68894958496094,94.0,84.68898010253906,34.999969482421875,49.42615613632689
13140,1,2017,4671.0009765625,5573.1416015625,5651.0,902.140625,979.9990234375,17.612808844061195
13140,2,2018,5198.99853515625,5425.4580078125,5651.0,226.45947265625,452.00146484375,4.262984591073646
13140,3,2019,5068.0009765625,5324.96875,5651.0,256.9677734375,582.9990234375,4.945030731312357
13180,1,2017,691.9999389648438,687.5624389648438,587.0,4.4375,104.99993896484375,0.6433199500014202
13180,2,2018,597.0001220703125,656.5831298828125,587.0,59.5830078125,10.0001220703125,9.506031245901278
13180,3,2019,739.0001220703125,626.6278686523438,587.0,112.37225341796875,152.0001220703125,16.457227616970755
13220,1,2017,911.0,1697.96435546875,1194.0,786.96435546875,283.0,60.32771998713954
13220,2,2018,950.9998168945312,1672.9512939453125,1194.0,721.9514770507812,243.00018310546875,55.02781466206175
13220,3,2019,1733.9998779296875,1630.79541015625,1194.0,103.2044677734375,539.9998779296875,6.13436830101118
13260,1,2017,307.9999694824219,429.5413818359375,447.0,121.54141235351562,139.00003051757812,32.95853503931996
13260,2,2018,346.9999694824219,422.852294921875,447.0,75.85232543945312,100.00003051757812,19.70568353063468
13260,3,2019,270.0000305175781,403.9129638671875,447.0,133.91293334960938,176.99996948242188,39.741905695074244
13300,1,2017,141.00003051757812,256.0198669433594,219.0,115.01983642578125,77.99996948242188,57.941597969507754
13300,2,2018,166.99996948242188,246.28497314453125,219.0,79.28500366210938,52.000030517578125,38.36820337863441
13300,3,2019,167.99996948242188,234.52235412597656,219.0,66.52238464355469,51.000030517578125,33.05276787909017
13340,1,2017,462.0000915527344,403.1144104003906,836.0,58.88568115234375,373.9999084472656,13.61338435980899
13340,2,2018,323.0000305175781,398.27264404296875,836.0,75.27261352539062,512.9999694824219,20.872165598179276
13340,3,2019,357.99993896484375,382.6689147949219,836.0,24.668975830078125,478.00006103515625,6.6612699331208525
13380,1,2017,2509.00048828125,2801.89453125,2877.0,292.89404296875,367.99951171875,11.029931561104362
13380,2,2018,2999.9990234375,2718.682373046875,2877.0,281.316650390625,122.9990234375,9.838514541589106
13380,3,2019,2967.0,2681.304443359375,2877.0,285.695556640625,90.0,10.11615289172336
13420,1,2017,647.0000610351562,424.7716064453125,480.0,222.22845458984375,167.00006103515625,41.46936541253924
13420,2,2018,1080.0001220703125,426.7079772949219,480.0,653.2921447753906,600.0001220703125,86.71781150526532
