CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model,mape_base
31420,1,2017,40012.71875,39889.87109375,39449.182916666665,122.84765625,563.5358333333352,0.3070215173768198,1.408391758765941
31420,2,2018,40102.4375,40579.73828125,39449.182916666665,477.30078125,653.2545833333352,1.1902039152854014,1.6289647813382224
31420,3,2019,40211.0,40701.2890625,39449.182916666665,490.2890625,761.8170833333352,1.2192908967692375,1.8945489625553849
31500,1,2017,40770.1171875,40899.37109375,40567.870416666665,129.25390625,202.24677083333518,0.3170309902606735,0.4960661994253327
31500,2,2018,41605.4765625,41299.1953125,40567.870416666665,306.28125,1037.6061458333352,0.7361560912295496,2.4939172233116658
31500,3,2019,43314.0,41671.58984375,40567.870416666665,1642.41015625,2746.129583333335,3.791869040609551,6.340050753411602
31540,1,2017,57425.56640625,57097.11328125,56796.29708333333,328.453125,629.2693229166689,0.5719632309350545,1.0957999412054067
31540,2,2018,59072.70703125,56973.08203125,56796.29708333333,2099.625,2276.409947916669,3.554306388716745,3.853573100538701
31540,3,2019,60876.0,57853.6953125,56796.29708333333,3022.3046875,4079.702916666669,4.964690005091503,6.701660616114722
31580,1,2017,39670.53515625,39950.22265625,39098.660833333335,279.6875,571.8743229166648,0.7050257802127617,1.4415593857357463
31580,2,2018,38904.890625,40316.17578125,39098.660833333335,1411.28515625,193.77020833333518,3.627526343288974,0.4980613111112824
31580,3,2019,39891.0,40783.953125,39098.660833333335,892.953125,792.3391666666648,2.238482677796436,1.9862604764645315
31620,1,2017,38497.92578125,37859.33203125,37045.60291666667,638.59375,1452.3228645833296,1.6587744327536065,3.772470425641193
31620,2,2018,37651.33984375,38076.2109375,37045.60291666667,424.87109375,605.7369270833296,1.1284355231794345,1.6088057678609256
31620,3,2019,38091.0,38576.69921875,37045.60291666667,485.69921875,1045.3970833333296,1.2751023043497742,2.7444726663333996
31680,1,2017,31640.658203125,31127.890625,31508.6325,512.767578125,132.0257031250003,1.620597064805037,0.4172659818812461
31680,2,2018,31816.37109375,31698.0859375,31508.6325,118.28515625,307.7385937500003,0.371774505336967,0.9672334812889948
31680,3,2019,32279.0,31968.14453125,31508.6325,310.85546875,770.3675000000003,0.9630269486350373,2.386590352860255
31700,1,2017,59836.51171875,59440.2265625,59070.96166666667,396.28515625,765.5500520833302,0.6622798436389404,1.2794028764268928
31700,2,2018,60832.36328125,60322.14453125,59070.96166666667,510.21875,1761.4016145833302,0.8387291278508948,2.8955008807391627
31700,3,2019,62665.0,60581.71875,59070.96166666667,2083.28125,3594.0383333333302,3.32447339024921,5.7353200882993
31740,1,2017,45322.8515625,45633.2421875,44929.68625,310.390625,393.16531250000116,0.6848435486719195,0.867476998788881
31740,2,2018,44916.03125,45599.3046875,44929.68625,683.2734375,13.654999999998836,1.5212239783537151,0.030401172187259524
31740,3,2019,45587.0,46270.02734375,44929.68625,683.02734375,657.3137500000012,1.4982941271631172,1.4418885866581637
31820,1,2017,46066.6875,46250.54296875,45680.805,183.85546875,385.8824999999997,0.3991072046366696,0.8376606197263825
31820,2,2018,46152.2734375,46618.1484375,45680.805,465.875,471.4684374999997,1.0094302301939535,1.0215497577564976
31820,3,2019,46706.0,46896.71484375,45680.805,190.71484375,1025.1949999999997,0.4083305008991547,2.194996360210209
31860,1,2017,45384.40234375,45772.36328125,44890.26583333333,387.9609375,494.1365104166689,0.8548331970121044,1.0887804728018167
31860,2,2018,46277.5234375,46521.953125,44890.26583333333,244.4296875,1387.257604166669,0.528182299621243,2.9976919703577627
31860,3,2019,46675.0,46946.76171875,44890.26583333333,271.76171875,1784.734166666669,0.5822425682912519,3.8237475450804213
31900,1,2017,38198.51171875,38344.515625,37723.207916666666,146.00390625,475.3038020833337,0.382224070207151,1.2442992689945647
31900,2,2018,38495.52734375,38295.88671875,37723.207916666666,199.640625,772.3194270833337,0.5186073260335817,2.0062575586681093
31900,3,2019,39589.0,38808.2734375,37723.207916666666,780.7265625,1865.7920833333337,1.9720795233519484,4.71290531039648
31930,1,2017,42014.7109375,41742.640625,41608.7825,272.0703125,405.92843749999884,0.6475596438225174,0.9661578729025434
31930,2,2018,43665.53515625,41628.328125,41608.7825,2037.20703125,2056.752656249999,4.6654805075896135,4.7102426407686835
31930,3,2019,44155.0,42564.453125,41608.7825,1590.546875,2546.217499999999,3.6021897293616574,5.766543992751495
31940,1,2017,42451.83203125,43294.28515625,41706.800833333335,842.453125,745.0311979166654,1.9844917985627757,1.7550036412281367
31940,2,2018,43664.515625,43581.4453125,41706.800833333335,83.0703125,1957.7147916666654,0.1902467285184295,4.483537178058911
31940,3,2019,43414.0,44278.51171875,41706.800833333335,864.51171875,1707.1991666666654,1.9913201242682106,3.9323701263792152
31980,1,2017,38725.3515625,40282.9375,39061.37125,1557.5859375,336.0196874999965,4.0221350475947615,0.8676995145095006
31980,2,2018,39785.73828125,40171.70703125,39061.37125,385.96875,724.3670312500035,0.9701183556566052,1.8206700756165108
31980,3,2019,38816.0,40568.62890625,39061.37125,1752.62890625,245.3712499999965,4.515222862349414,0.632139452802796
32000,1,2017,35256.5546875,33512.37890625,34008.1,1744.17578125,1248.4546875000015,4.947096495131706,3.5410569710099313
32000,2,2018,35425.296875,33976.98828125,34008.1,1448.30859375,1417.1968750000015,4.088345678118163,4.000522225685939
32000,3,2019,36293.0,34270.4609375,34008.1,2022.5390625,2284.9000000000015,5.572807600637707,6.2957044058065526
32020,1,2017,37472.4140625,35690.0625,36436.184583333335,1782.3515625,1036.2294791666645,4.756436453564886,2.7653128443715094
32020,2,2018,37446.66015625,36175.62890625,36436.184583333335,1271.03125,1010.4755729166645,3.394244626079211,2.6984397772727466
32020,3,2019,36914.0,36525.4140625,36436.184583333335,388.5859375,477.81541666666453,1.0526790309906668,1.2944016272052206
32100,1,2017,39147.8671875,40367.76953125,39335.18333333333,1219.90234375,187.31614583332703,3.1161399876701483,0.47848365515322283
32100,2,2018,39612.625,40493.48828125,39335.18333333333,880.86328125,277.441666666673,2.22369328275967,0.7003869767949056
32100,3,2019,40114.0,41220.1015625,39335.18333333333,1106.1015625,778.816666666673,2.757395329560065,1.9415083678179161
32140,1,2017,49236.07421875,49092.8515625,46982.74416666666,143.22265625,2253.3300520833436,0.29088967494372064,4.576583506783278
32140,2,2018,49052.4453125,49573.10546875,46982.74416666666,520.66015625,2069.7011458333436,1.06143567957297,4.219363851582545
32140,3,2019,48790.0,49940.75390625,46982.74416666666,1150.75390625,1807.2558333333436,2.35858558362321,3.704152148663606
32180,1,2017,37718.6171875,39539.1015625,38460.47625,1820.484375,741.8590624999997,4.8264875829086025,1.9668246553472701
32180,2,2018,35932.41796875,39965.5703125,38460.47625,4033.15234375,2528.0582812499997,11.224272041075729,7.035591880980341
32180,3,2019,37435.0,40234.51171875,38460.47625,2799.51171875,1025.4762499999997,7.478327016827173,2.7393515426732358
32260,1,2017,41477.44140625,44275.6171875,43701.26083333333,2798.17578125,2223.8194270833264,6.7462593795086025,5.361515444748951
32260,2,2018,42146.203125,44446.921875,43701.26083333333,2300.71875,1555.0577083333264,5.458899211337805,3.689674497417631
32260,3,2019,42788.0,45287.89453125,43701.26083333333,2499.89453125,913.2608333333264,5.842513160814752,2.134385419587532
32280,1,2017,35546.578125,35258.17578125,35014.91875,288.40234375,531.6593750000029,0.8113364463261368,1.4956696341635651
32280,2,2018,35694.1328125,35644.65625,35014.91875,49.4765625,679.2140625000029,0.13861259148635086,1.9028731306282176
32280,3,2019,38167.0,35946.91015625,35014.91875,2220.08984375,3152.081250000003,5.816778483374168,8.258656037936378
32300,1,2017,37305.4921875,36759.71484375,37256.55541666667,545.77734375,48.93677083333023,1.4629946202203654,0.13117846183976745
32300,2,2018,37582.09375,37204.5859375,37256.55541666667,377.5078125,325.53833333333023,1.004488507242627,0.8662059530231565
32300,3,2019,38370.0,37581.734375,37256.55541666667,788.265625,1113.4445833333302,2.054380049517317,2.901862349056659
32340,1,2017,31117.990234375,31331.72265625,30797.99958333333,213.732421875,319.9906510416695,0.6868451987584605,1.0283140030299378
32340,2,2018,31798.041015625,31599.728515625,30797.99958333333,198.3125,1000.0414322916695,0.6236626335015114,3.1449781192493966
32340,3,2019,33196.0,31924.4765625,30797.99958333333,1271.5234375,2398.0004166666695,3.8303513601024735,7.223763154193118
32380,1,2017,48673.76171875,52683.23046875,51738.76416666667,4009.46875,3065.0024479166677,8.237433492744938,6.2970321990448195
32380,2,2018,49018.83984375,53164.2578125,51738.76416666667,4145.41796875,2719.9243229166677,8.456785150286873,5.548732551782147
32380,3,2019,48162.0,53636.85546875,51738.76416666667,5474.85546875,3576.7641666666677,11.367583299590681,7.4265274836300925
32460,1,2017,38218.3359375,38227.22265625,37496.27416666667,8.88671875,722.0617708333302,0.02325250048701882,1.8893071954099685
32460,2,2018,38051.5390625,38463.4609375,37496.27416666667,411.921875,555.2648958333302,1.0825366992996166,1.4592442500713485
32460,3,2019,39077.0,38947.015625,37496.27416666667,129.984375,1580.7258333333302,0.33263652532171545,4.045156571213056
32540,1,2017,38155.73828125,38557.52734375,37698.70333333333,401.7890625,457.0349479166689,1.0530239502594994,1.1978144533535062
32540,2,2018,38836.6640625,39229.98828125,37698.70333333333,393.32421875,1137.960729166669,1.0127652007312484,2.9301196604709694
32540,3,2019,39260.0,39210.3125,37698.70333333333,49.6875,1561.296666666669,0.12656011207332488,3.976812701646132
32580,1,2017,26917.875,28568.755859375,26969.9575,1650.880859375,52.08250000000044,6.133028180621192,0.19348667010297466
32580,2,2018,27322.52734375,28982.365234375,26969.9575,1659.837890625,352.56984374999956,6.07497933753218,1.2903998203172098
32580,3,2019,28110.0,29203.40234375,26969.9575,1093.40234375,1140.0424999999996,3.8897272990025296,4.0556474564197575
32620,1,2017,30739.291015625,31833.326171875,31101.643333333333,1094.03515625,362.35231770833343,3.5590773895648344,1.178792046713209
32620,2,2018,30422.29296875,32557.609375,31101.643333333333,2135.31640625,679.3503645833334,7.018920001995611,2.2330675905361366
32620,3,2019,31357.0,32688.6953125,31101.643333333333,1331.6953125,255.35666666666657,4.246883670311495,0.8143529886997644
32660,1,2017,35366.09375,35472.0625,35217.347916666666,105.96875,148.7458333333343,0.29963374171050494,0.42058881137612847
32660,2,2018,35389.65234375,35695.375,35217.347916666666,305.72265625,172.3044270833343,0.8638758394130025,0.48687798741180766
32660,3,2019,36526.0,36221.484375,35217.347916666666,304.515625,1308.6520833333343,0.8336955182607366,3.5827960448255385
32700,1,2017,46004.08984375,49054.03515625,46462.82083333333,3049.9453125,458.7309895833314,6.629726450101034,0.9971526252150248
32700,2,2018,48731.67578125,49548.64453125,46462.82083333333,816.96875,2268.8549479166686,1.6764634847918964,4.655811464602184
32700,3,2019,52081.0,50158.44921875,46462.82083333333,1922.55078125,5618.179166666669,3.691462877536205,10.78738727494785
32740,1,2017,39195.859375,39970.9921875,39179.6325,775.1328125,16.22687500000029,1.9775885128167376,0.04139946223591673
32740,2,2018,40718.51953125,40376.296875,39179.6325,342.22265625,1538.8870312500003,0.8404594768905397,3.779329526135109
32740,3,2019,41593.0,40944.76171875,39179.6325,648.23828125,2413.3675000000003,1.558527351356825,5.802340538069916
32780,1,2017,45776.6640625,45714.7109375,44970.17208333333,61.953125,806.4919791666689,0.13533778895596313,1.7617971857131605
32780,2,2018,46173.65625,46024.59765625,44970.17208333333,149.05859375,1203.484166666669,0.32282172532084835,2.6064302990223096
32780,3,2019,47190.0,46911.859375,44970.17208333333,278.140625,2219.827916666669,0.589405859292098,4.704021861975416
32820,1,2017,46497.546875,45676.65625,45978.05625,820.890625,519.4906249999985,1.7654493197385985,1.1172430803638753
32820,2,2018,47077.92578125,45987.59375,45978.05625,1090.33203125,1099.8695312499985,2.3160154428129487,2.336274406736536
32820,3,2019,48281.0,46788.55859375,45978.05625,1492.44140625,2302.9437499999985,3.091156782688202,4.769875831071274
32860,1,2017,40134.78125,40719.15234375,39727.25666666667,584.37109375,407.524583333332,1.4560216240118524,1.0153900697620732
32860,2,2018,40670.66015625,41147.49609375,39727.25666666667,476.8359375,943.403489583332,1.1724322537867775,2.3196168588331214
32860,3,2019,41297.0,41933.5078125,39727.25666666667,636.5078125,1569.743333333332,1.54129310240416,3.8011074250743446
32900,1,2017,37979.4296875,38251.6640625,37953.33791666666,272.234375,26.091770833343617,0.7167942679495465,0.06869974364550349
32900,2,2018,37497.57421875,38720.171875,37953.33791666666,1222.59765625,455.7636979166564,3.2604713284048534,1.2154484854346612
32900,3,2019,38423.0,39131.1171875,37953.33791666666,708.1171875,469.6620833333436,1.8429513247268974,1.2223462075663571
32940,1,2017,37605.94921875,38605.83984375,38302.794583333336,999.890625,696.845364583336,2.6588628814645037,1.8530189479586643
32940,2,2018,37752.15625,39023.70703125,38302.794583333336,1271.55078125,550.638333333336,3.3681540541135666,1.4585612797499223
32940,3,2019,39053.0,39446.84765625,38302.794583333336,393.84765625,750.205416666664,1.008495266048445,1.9209930521764573
33020,1,2017,38432.19921875,41049.01953125,39379.93083333333,2616.8203125,947.731614583332,6.808926800167724,2.4659833000675997
33020,2,2018,36977.21484375,41659.16796875,39379.93083333333,4681.953125,2402.715989583332,12.66172464525162,6.497828459324315
33020,3,2019,37802.0,41616.828125,39379.93083333333,3814.828125,1577.930833333332,10.091603949523812,4.174199336894648
33060,1,2017,37253.33203125,37818.96875,36883.65958333333,565.63671875,369.67244791667326,1.5183520182177617,0.9923204925843249
33060,2,2018,37567.83984375,37966.95703125,36883.65958333333,399.1171875,684.1802604166733,1.062390569060875,1.8211860550462693
33060,3,2019,38869.0,38401.3359375,36883.65958333333,467.6640625,1985.3404166666733,1.2031800728083555,5.107773332645971
33100,1,2017,57597.703125,54355.73828125,54405.50208333333,3241.96484375,3192.201041666667,5.6286356362399435,5.542236701241918
33100,2,2018,60234.609375,54675.1953125,54405.50208333333,5559.4140625,5829.107291666667,9.22960092243327,9.677338912211878
33100,3,2019,62391.0,55468.26171875,54405.50208333333,6922.73828125,7985.497916666667,11.095732206967176,12.799118329030449
33140,1,2017,41261.48828125,40842.171875,40845.94416666667,419.31640625,415.544114583332,1.016241594078524,1.007099190777523
33140,2,2018,41815.25,41460.23046875,40845.94416666667,355.01953125,969.305833333332,0.8490192722748641,2.318067770330442
33140,3,2019,41860.0,41948.1875,40845.94416666667,88.1875,1014.055833333332,0.21067247969416852,2.4224936295582653
33180,1,2017,30665.220703125,31472.154296875,29724.059583333332,806.93359375,941.1611197916682,2.631429271492263,3.0691483648622504
33180,2,2018,31176.8671875,32001.103515625,29724.059583333332,824.236328125,1452.8076041666682,2.6437432701872097,4.659889640062001
33180,3,2019,32088.0,32278.8359375,29724.059583333332,190.8359375,2363.940416666668,0.5947268059708942,7.367054402474231
33220,1,2017,59700.890625,50937.5703125,54313.87625,8763.3203125,5387.014374999999,14.67870951464308,9.023340051719869
33220,2,2018,53984.1640625,51947.63671875,54313.87625,2036.52734375,329.71218750000116,3.7724532353447944,0.6107572345071729
33220,3,2019,54138.0,51827.94140625,54313.87625,2310.05859375,175.87625000000116,4.266981775738988,0.3248665447559361
33260,1,2017,114090.6015625,96631.703125,80444.28541666667,17458.8984375,33646.316145833334,15.302661392257018,29.490874519930188
33260,2,2018,133151.375,97686.0546875,80444.28541666667,35465.3203125,52707.089583333334,26.635339148767585,39.58433743799444
33260,3,2019,134798.0,98865.234375,80444.28541666667,35932.765625,54353.714583333334,26.656749821953834,40.32234497791458
33300,1,2017,32992.70703125,32079.529296875,32044.537083333333,913.177734375,948.1699479166673,2.7678169406038142,2.8738773905951196
33300,2,2018,33135.09375,32582.294921875,32044.537083333333,552.798828125,1090.5566666666673,1.6683182860312058,3.2912436430524306
33300,3,2019,33898.0,32817.80859375,32044.537083333333,1080.19140625,1853.4629166666673,3.18659332777651,5.467764814048382
33340,1,2017,55656.21875,54312.4921875,54939.27583333333,1343.7265625,716.9429166666669,2.4143331916521165,1.2881631788299275
33340,2,2018,56933.21875,54869.9765625,54939.27583333333,2063.2421875,1993.9429166666669,3.6239689812015725,3.502248705491145
33340,3,2019,57590.0,55270.06640625,54939.27583333333,2319.93359375,2650.724166666667,4.028361857526649,4.602750766914754
33380,1,2017,40371.59765625,40076.00390625,39790.11625,295.59375,581.4814062500009,0.73218244300561,1.440322999354564
33380,2,2018,41070.859375,40604.328125,39790.11625,466.53125,1280.7431250000009,1.1359179162534543,3.1183743035561675
33380,3,2019,41707.0,41178.12109375,39790.11625,528.87890625,1916.8837500000009,1.2680818717478437,4.596072002300673
33420,1,2017,40992.328125,41600.20703125,39698.49041666667,607.87890625,1293.8377083333326,1.4829089589549915,3.156292329597996
33420,2,2018,42247.015625,41840.73828125,39698.49041666667,406.27734375,2548.5252083333326,0.9616711091646579,6.032438435307179
33420,3,2019,44680.0,42202.23046875,39698.49041666667,2477.76953125,4981.509583333333,5.545589819269126,11.149305244700578
33460,1,2017,61678.88671875,60715.0859375,60898.15125,963.80078125,780.7354687499974,1.5626105342087089,1.2658066808338355
33460,2,2018,62909.734375,61587.7421875,60898.15125,1321.9921875,2011.5831249999974,2.1014111736976955,3.197570527016993
33460,3,2019,63811.0,61843.51171875,60898.15125,1967.48828125,2912.8487499999974,3.0833058269729228,4.564806616413378
33500,1,2017,52098.7421875,55847.78125,53506.29041666667,3749.0390625,1407.5482291666704,7.196026055690043,2.70169330403549
33500,2,2018,54896.58203125,56735.7109375,53506.29041666667,1839.12890625,1390.2916145833296,3.3501701530392856,2.532564985178221
33500,3,2019,55272.0,56980.08984375,53506.29041666667,1708.08984375,1765.7095833333296,3.090334787504869,3.1945823985616775
33540,1,2017,50679.92578125,48270.921875,48225.02,2409.00390625,2454.905781250003,4.753369049211949,4.843941153042805
33540,2,2018,50925.1328125,48415.52734375,48225.02,2509.60546875,2700.112812500003,4.928029305273611,5.302122279073777
33540,3,2019,53150.0,48622.265625,48225.02,4527.734375,4924.980000000003,8.51878527751486,9.266190028220276
33580,1,2017,51539.5625,52948.55078125,52218.20166666667,1408.98828125,678.6391666666677,2.733799459880411,1.3167344341864293
33580,2,2018,52022.8828125,53057.00390625,52218.20166666667,1034.12109375,195.31885416666773,1.9878196628913534,0.375447963678974
33580,3,2019,53095.0,53636.6953125,52218.20166666667,541.6953125,876.7983333333323,1.0202378990486827,1.6513764635712727
33620,1,2017,39085.2734375,38650.9921875,38653.316666666666,434.28125,431.9567708333343,1.1111122215745377,1.1051650221251539
33620,2,2018,38863.140625,39059.265625,38653.316666666666,196.125,209.8239583333343,0.5046555601164814,0.5399047914267231
33620,3,2019,38729.0,39673.91796875,38653.316666666666,944.91796875,75.6833333333343,2.4398202090158696,0.19541773175995963
33660,1,2017,38239.19921875,38469.734375,38256.98166666667,230.53515625,17.78244791666657,0.6028765271237698,0.046503191175464184
33660,2,2018,38500.62109375,38944.90625,38256.98166666667,444.28515625,243.63942708333343,1.1539688026539594,0.6328194718989127
33660,3,2019,39266.0,39246.609375,38256.98166666667,19.390625,1009.0183333333334,0.0493827357000842,2.5696998251237115
33700,1,2017,42342.29296875,42283.05859375,42375.8825,59.234375,33.58953124999971,0.13989411259258663,0.0793285599218303
33700,2,2018,42207.30078125,42501.078125,42375.8825,293.77734375,168.5817187499997,0.6960344260641204,0.3994136455768094
33700,3,2019,43430.0,42797.5390625,42375.8825,632.4609375,1054.1175000000003,1.4562766233015298,2.4271644024862025
33740,1,2017,38860.9765625,39242.58203125,38850.41875,381.60546875,10.55781250000291,0.9819760142573022,0.02716816054022753
33740,2,2018,39598.3671875,39423.8125,38850.41875,174.5546875,747.9484375000029,0.44081284128063125,1.8888365622709784
33740,3,2019,39369.0,40060.0625,38850.41875,691.0625,518.5812500000029,1.7553468465031485,1.3172324671692734
33780,1,2017,46367.140625,45350.90625,45558.28208333333,1016.234375,808.8585416666683,2.191712409481323,1.7444650042327123
33780,2,2018,46831.4921875,45267.23046875,45558.28208333333,1564.26171875,1273.2101041666683,3.34019192146773,2.71870496688174
33780,3,2019,47316.0,45892.87109375,45558.28208333333,1423.12890625,1757.7179166666683,3.0077117808980036,3.7148489235486872
33860,1,2017,42507.125,42692.73828125,42405.714166666665,185.61328125,101.41083333333518,0.4366639269297944,0.23857372930611354
33860,2,2018,42363.10546875,42540.6015625,42405.714166666665,177.49609375,42.60869791666482,0.4189874462364231,0.10057973192755176
33860,3,2019,42712.0,43359.35546875,42405.714166666665,647.35546875,306.2858333333352,1.5156290240444101,0.7170955078976949
33940,1,2017,41512.91015625,41795.92578125,40923.71958333333,283.015625,589.1905729166683,0.6817532761126415,1.419294794556388
33940,2,2018,44076.9375,42243.78515625,40923.71958333333,1833.15234375,3153.2179166666683,4.158983014075295,7.153895201239771
33940,3,2019,45150.0,42761.390625,40923.71958333333,2388.609375,4226.280416666668,5.290386212623413,9.360532484309484
33980,1,2017,50116.57421875,49993.1640625,50030.90125,123.41015625,85.67296874999738,0.24624619334775727,0.17094737636302296
33980,2,2018,50654.26171875,50104.30078125,50030.90125,549.9609375,623.3604687499974,1.0857150392467767,1.2306180123816381
33980,3,2019,53029.0,50863.20703125,50030.90125,2165.79296875,2998.0987499999974,4.084167094890705,5.653696562257316
34020,1,2017,38369.60546875,41216.22265625,38204.77625,2846.6171875,164.82921874999738,7.41893786168241,0.4295827823515127
34020,2,2018,39405.90625,41836.77734375,38204.77625,2430.87109375,1201.1299999999974,6.168798855499951,3.0480963751460295
34020,3,2019,40436.0,42075.27734375,38204.77625,1639.27734375,2231.2237499999974,4.0540047080561745,5.51791411118668
34060,1,2017,43125.76953125,43336.44140625,42070.10791666667,210.671875,1055.6616145833323,0.4885057757573302,2.4478673100966444
34060,2,2018,44333.5546875,44234.85546875,42070.10791666667,98.69921875,2263.4467708333323,0.2226287051550286,5.1054935404740025
34060,3,2019,44803.0,44929.90234375,42070.10791666667,126.90234375,2732.8920833333323,0.28324519284416594,6.099797074599296
34100,1,2017,36230.94921875,35719.94921875,35808.65416666667,511.0,422.29505208333285,1.4103963904302284,1.1655644171328334
34100,2,2018,37016.9296875,36085.07421875,35808.65416666667,931.85546875,1208.2755208333328,2.5173764453631073,3.2641159897197554
34100,3,2019,37946.0,36419.40625,35808.65416666667,1526.59375,2137.345833333333,4.023068966424914,5.632598517189611
34140,1,2017,40827.49609375,41387.88671875,40694.655,560.390625,132.84109375000116,1.3725814184466951,0.32537164033996285
34140,2,2018,40939.49609375,41947.58203125,40694.655,1008.0859375,244.84109375000116,2.462379935481552,0.5980559535692963
34140,3,2019,44237.0,42277.1953125,40694.655,1959.8046875,3542.345000000001,4.4302386859406315,8.007651965547394
34180,1,2017,39101.96484375,39755.94921875,39376.73458333333,653.984375,274.7697395833311,1.6725102628809834,0.702700594922098
34180,2,2018,38081.0703125,40409.3515625,39376.73458333333,2328.28125,1295.664270833331,6.114012108622738,3.4023840721926684
34180,3,2019,40654.0,40711.91015625,39376.73458333333,57.91015625,1277.265416666669,0.1424463921139021,3.1417951903044097
34220,1,2017,33348.453125,31474.0234375,31815.4725,1874.4296875,1532.9806250000001,5.6207395301770475,4.596856769498332
34220,2,2018,33092.32421875,31986.072265625,31815.4725,1106.251953125,1276.8517187500001,3.342926129370711,3.8584528252208843
34220,3,2019,33642.0,32390.505859375,31815.4725,1251.494140625,1826.5275000000001,3.720034898711813,5.4293071161032564
34260,1,2017,37693.58203125,37637.12109375,37188.36875,56.4609375,505.21328124999854,0.14978925975561536,1.3403164518326107
34260,2,2018,37559.69140625,37866.92578125,37188.36875,307.234375,371.32265624999854,0.8179896146558698,0.9886200933698592
34260,3,2019,38452.0,38524.44921875,37188.36875,72.44921875,1263.6312499999985,0.18841469559445845,3.2862562415470453
34300,1,2017,36267.4609375,38357.51171875,37358.83541666667,2090.05078125,1091.3744791666686,5.762881456882864,3.009238725167836
34300,2,2018,35531.19921875,38929.140625,37358.83541666667,3397.94140625,1827.6361979166686,9.563261249161362,5.1437503886772875
34300,3,2019,36924.0,39737.9296875,37358.83541666667,2813.9296875,434.8354166666686,7.620869048584222,1.1776498122266028
34340,1,2017,38217.29296875,37925.875,37771.151666666665,291.41796875,446.1413020833352,0.7625290702515589,1.1673806997476899
34340,2,2018,38545.42578125,38487.33984375,37771.151666666665,58.0859375,774.2741145833352,0.1506947616291223,2.0087315132468238
34340,3,2019,39622.0,38639.2109375,37771.151666666665,982.7890625,1850.8483333333352,2.4804125548931197,4.671264280785594
34380,1,2017,36679.54296875,36473.69140625,36264.6525,205.8515625,414.8904687500035,0.561216268903143,1.1311222419084288
34380,2,2018,37722.625,36482.75,36264.6525,1239.875,1457.9725000000035,3.286820575184445,3.8649815594742334
34380,3,2019,38905.0,37043.953125,36264.6525,1861.046875,2640.3475000000035,4.7835673435278805,6.786653386452449
34420,1,2017,37657.06640625,38326.43359375,37175.58375,669.3671875,481.48265625000204,1.777534076283559,1.278598420428103
34420,2,2018,38724.6484375,38554.1484375,37175.58375,170.5,1549.064687500002,0.4402880513560659,4.000203358849673
34420,3,2019,39148.0,39187.08984375,37175.58375,39.08984375,1972.416250000002,0.09985144515681521,5.038357642790177
34460,1,2017,33451.734375,33871.48828125,33593.652916666666,419.75390625,141.918541666666,1.2548046135496511,0.4242486804292149
34460,2,2018,33333.66796875,34360.203125,33593.652916666666,1026.53515625,259.984947916666,3.0795745527076686,0.7799470138129457
34460,3,2019,34392.0,34555.81640625,33593.652916666666,163.81640625,798.347083333334,0.4763212556697848,2.321316246025535
34500,1,2017,39297.05078125,38878.0390625,38577.67208333333,419.01171875,719.3786979166689,1.0662675962182349,1.8306175237448776
34500,2,2018,39964.96484375,39318.46484375,38577.67208333333,646.5,1387.292760416669,1.6176668802973873,3.471272315239573
34500,3,2019,40075.0,39562.31640625,38577.67208333333,512.68359375,1497.327916666669,1.2793102776041725,3.7363142025359832
34540,1,2017,41964.63671875,42730.2578125,41680.16541666667,765.62109375,284.47130208332965,1.8244435162898347,0.67788339022165
34540,2,2018,43286.72265625,43161.2890625,41680.16541666667,125.43359375,1606.5572395833296,0.2897738291394074,3.7114319149107358
34540,3,2019,44463.0,43619.44140625,41680.16541666667,843.55859375,2782.8345833333296,1.8972147487794577,6.258764778203683
34580,1,2017,50796.76953125,50573.1015625,49777.332083333335,223.66796875,1019.4374479166654,0.4403192778083185,2.0068942519844897
34580,2,2018,51625.73828125,50669.3515625,49777.332083333335,956.38671875,1848.4061979166654,1.8525385797672278,3.580396638293949
34580,3,2019,54067.0,51256.62109375,49777.332083333335,2810.37890625,4289.667916666665,5.197956066083711,7.933985456315076
34620,1,2017,37154.22265625,36437.390625,36587.47375,716.83203125,566.7489062500026,1.9293420236023244,1.5253956770765944
34620,2,2018,37528.125,36863.19921875,36587.47375,664.92578125,940.6512500000026,1.7718065617448857,2.506523440752108
34620,3,2019,38575.0,37047.84375,36587.47375,1527.15625,1987.5262500000026,3.958927414127295,5.152368762150324
34660,1,2017,36968.5234375,36700.390625,36430.8575,268.1328125,537.6659375000017,0.7253003029813733,1.4543884567336023
34660,2,2018,37185.96875,37172.375,36430.8575,13.59375,755.1112500000017,0.036556127101022066,2.0306348748808616
34660,3,2019,38273.0,37494.51953125,36430.8575,778.48046875,1842.1425000000017,2.034019984714542,4.813164633029865
34700,1,2017,46320.1953125,47214.33984375,46280.63458333333,894.14453125,39.56072916666744,1.9303557016922002,0.0854070862606726
34700,2,2018,46479.15234375,47475.546875,46280.63458333333,996.39453125,198.51776041666744,2.1437450577425814,0.42711140458937225
34700,3,2019,47358.0,47949.890625,46280.63458333333,591.890625,1077.3654166666674,1.249821835803613,2.274938588340808
34740,1,2017,37932.484375,37415.7109375,37667.80625,516.7734375,264.67812499999854,1.362350623784746,0.6977611125686486
34740,2,2018,38310.1953125,37823.85546875,37667.80625,486.33984375,642.3890624999985,1.2694788940195985,1.6768096775800818
