CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model
11740,2,2018,39530.140625,35985.96875,38238.86958333333,3544.171875,1291.2710416666669,8.965745679028938
11740,3,2019,39165.0,36319.7421875,38238.86958333333,2845.2578125,926.1304166666669,7.264797172220094
11820,1,2017,43405.36328125,40041.2578125,42317.28458333333,3364.10546875,1088.0786979166733,7.750437306449655
11820,2,2018,44779.578125,40309.88671875,42317.28458333333,4469.69140625,2462.2935416666733,9.981539785330435
11820,3,2019,44885.0,40587.2109375,42317.28458333333,4297.7890625,2567.7154166666733,9.575112092012922
11860,1,2017,37533.96484375,34503.89453125,36667.38,3030.0703125,866.5848437500026,8.07287566105491
11860,2,2018,37789.83203125,34623.41796875,36667.38,3166.4140625,1122.4520312500026,8.379010681713428
11860,3,2019,38336.0,34948.953125,36667.38,3387.046875,1668.6200000000026,8.835159836707012
11900,1,2017,34855.9453125,31824.466796875,34237.16458333333,3031.478515625,618.7807291666686,8.697163391915968
11900,2,2018,35022.0390625,31782.939453125,34237.16458333333,3239.099609375,784.8744791666686,9.24874649244304
11900,3,2019,35685.0,32165.447265625,34237.16458333333,3519.552734375,1447.8354166666686,9.8628351810985
11940,1,2017,36397.8671875,34311.84375,35823.57,2086.0234375,574.2971875000003,5.731169430214296
11940,2,2018,37106.5390625,34435.1953125,35823.57,2671.34375,1282.9690625000003,7.199118585272937
11940,3,2019,37581.0,34740.94140625,35823.57,2840.05859375,1757.4300000000003,7.557166104547511
11980,1,2017,40927.6484375,35974.9296875,39735.78,4952.71875,1191.8684375000012,12.101156404241555
11980,2,2018,40328.50390625,36336.95703125,39735.78,3991.546875,592.7239062500012,9.897582326086244
11980,3,2019,42404.0,36988.35546875,39735.78,5415.64453125,2668.220000000001,12.771541673544947
12020,1,2017,40185.8984375,35760.07421875,39228.64166666667,4425.82421875,957.2567708333299,11.013376310681123
12020,2,2018,40615.66796875,35862.58203125,39228.64166666667,4753.0859375,1387.02630208333,11.702592066581447
12020,3,2019,41613.0,36243.5,39228.64166666667,5369.5,2384.35833333333,12.903419604450534
12060,1,2017,53123.21484375,49158.26171875,51512.895833333336,3964.953125,1610.3190104166642,7.4636919784731
12060,2,2018,54055.44921875,49124.46484375,51512.895833333336,4930.984375,2542.5533854166642,9.122085647730792
12060,3,2019,55471.0,48931.625,51512.895833333336,6539.375,3958.1041666666642,11.788817580357303
12100,1,2017,46306.6328125,46385.37109375,45959.94416666667,78.73828125,346.688645833332,0.17003672361326477
12100,2,2018,47032.09765625,46791.04296875,45959.94416666667,241.0546875,1072.153489583332,0.5125322907386137
12100,3,2019,49154.0,46828.55078125,45959.94416666667,2325.44921875,3194.055833333332,4.730946044574195
12140,1,2017,44206.57421875,38416.640625,43290.01,5789.93359375,916.564218749998,13.097449182782928
12140,2,2018,45105.4375,39395.80859375,43290.01,5709.62890625,1815.427499999998,12.658404890208635
12140,3,2019,45119.0,40483.75,43290.01,4635.25,1828.989999999998,10.273388151333142
12180,1,2017,42601.01953125,40930.12890625,41437.25041666667,1670.890625,1163.7691145833305,3.9221845941370423
12180,2,2018,42382.453125,41287.44921875,41437.25041666667,1095.00390625,945.2027083333305,2.5836255938760035
12180,3,2019,44266.0,41684.65234375,41437.25041666667,2581.34765625,2828.7495833333305,5.831445480165364
12220,1,2017,37192.8203125,35390.59375,36991.26666666667,1802.2265625,201.55364583332994,4.845630278525278
12220,2,2018,37185.96875,35499.58203125,36991.26666666667,1686.38671875,194.70208333332994,4.535008164201719
12220,3,2019,38989.0,35854.58984375,36991.26666666667,3134.41015625,1997.73333333333,8.039216589935624
12260,1,2017,42114.86328125,38527.28125,41376.52166666667,3587.58203125,738.3416145833326,8.518565066426872
12260,2,2018,42341.71875,38916.96875,41376.52166666667,3424.75,965.1970833333326,8.08835848214121
12260,3,2019,43465.0,39385.625,41376.52166666667,4079.375,2088.4783333333326,9.385425054641667
12300,1,2017,44164.84765625,42525.74609375,44029.409166666665,1639.1015625,135.43848958333547,3.711326200551361
