CBSA_Code,CBSA_Name,main_state,year,Metro_Micro,total_students,diploma_recipients,population,unemployment,Employees,Establishment_entries,Job_creation_entries,operations_adj,instruction_adj,student_adj,other_adj,per_cap_income_adj,total_expenditure
33780,Monroe,MI,2018,1,23052.0,,153710.0,4.3,37961.0,140.0,1219.0,43463908.403026685,165646960.97172442,47118656.71047392,13497823.576264437,46831.49064117882,269727349.6614894
33780,Monroe,MI,2019,1,22827.0,1494.0,154326.0,4.0,36801.0,151.0,721.0,43785000.0,163164000.0,48014000.0,13489000.0,47316.0,268452000.0
33860,Montgomery,AL,1998,1,57359.0,2572.0,342120.0,3.6,128349.0,793.0,7874.0,65283504.29447852,263181185.88957053,67126740.49079753,7826302.453987729,38507.16503067484,403417733.1288343
33860,Montgomery,AL,1999,1,57050.0,2548.0,344540.0,3.9,131085.0,762.0,8641.0,69893891.35654262,280742024.0096038,68380564.82593037,8415384.75390156,38985.80852340936,427431864.94597834
33860,Montgomery,AL,2000,1,56645.0,2688.0,347080.0,4.3,137410.0,719.0,6034.0,72469121.95121951,294522743.90243906,70514991.8699187,7436385.598141696,39324.640534262486,444943243.32171893
33860,Montgomery,AL,2001,1,56405.0,2340.0,348725.0,4.5,133471.0,712.0,8404.0,76023799.43502824,300739315.81920904,71622003.3898305,7292506.214689265,38522.57740112994,455677624.858757
33860,Montgomery,AL,2002,1,56348.0,2667.0,350984.0,5.2,127935.0,807.0,8039.0,76911831.01723179,308195963.3129516,72440279.04391328,7729275.152862701,39433.80100055586,465277348.52695936
33860,Montgomery,AL,2003,1,56136.0,2394.0,352411.0,5.6,128939.0,795.0,7003.0,76095764.13043477,305972843.4782608,74247497.82608695,8595133.152173912,40388.0929347826,464911238.58695644
33860,Montgomery,AL,2004,1,56284.0,2391.0,355009.0,5.5,131741.0,743.0,6739.0,79311669.6664902,314261932.7686606,77070064.58443621,8174548.967707781,41670.03070407623,478818215.9872948
33860,Montgomery,AL,2005,1,55713.0,0.0,358659.0,4.4,134341.0,794.0,7568.0,80686246.28776242,315181345.11008704,79665017.40911418,10193959.037378391,41744.69431643625,485726567.844342
33860,Montgomery,AL,2006,1,56542.0,2413.0,365989.0,4.0,138387.0,851.0,8596.0,85753358.13492064,325289465.2777778,83578132.4404762,12880126.488095239,41948.2445436508,507501082.34126985
33860,Montgomery,AL,2007,1,56298.0,2428.0,369390.0,4.0,141298.0,779.0,6112.0,90232619.87457791,345382488.6637723,90126540.76218042,14225702.363724072,41859.31114327062,539967351.6642548
33860,Montgomery,AL,2008,1,56380.0,2623.0,370249.0,6.0,142716.0,698.0,7457.0,97623243.38132836,363375471.89967483,97585238.73664652,11839634.463539246,41199.4101254064,570423588.4811889
33860,Montgomery,AL,2009,1,55776.0,2747.0,371860.0,9.2,132420.0,571.0,4513.0,96171081.5470643,361760690.1211556,97889252.09692451,11102575.023299161,40884.59506057782,566923598.7884437
33860,Montgomery,AL,2010,1,56703.0,2855.0,375437.0,9.7,129005.0,514.0,4107.0,95355817.51490141,363750542.870243,97790888.12471344,10737993.122420907,40948.34433745988,567635241.6322788
33860,Montgomery,AL,2011,1,56177.0,,377230.0,9.4,129557.0,547.0,5151.0,88740065.36238328,342977947.9768786,94259956.42507781,11773114.71765229,41160.99199644286,537751084.481992
33860,Montgomery,AL,2012,1,56106.0,,377907.0,8.0,126983.0,571.0,3953.0,79405095.81881532,318371000.8710801,90577493.03135888,10821589.285714285,40499.93989547038,499175179.00696856
33860,Montgomery,AL,2013,1,54272.0,,378485.0,7.2,128721.0,592.0,4861.0,80086776.39484978,318121527.89699566,90025056.22317596,10680139.055793991,40058.20343347639,498913499.5708154
33860,Montgomery,AL,2014,1,56218.0,,379191.0,6.6,131148.0,547.0,4366.0,84912493.02915083,312268358.6818758,90004887.62146178,12630521.335023237,40359.981833544574,499816260.66751164
33860,Montgomery,AL,2015,1,56113.0,,380447.0,5.9,130445.0,550.0,4006.0,88399913.50210969,314067570.8860759,91534126.58227848,11689913.502109703,41942.352320675105,505691524.4725738
33860,Montgomery,AL,2016,1,55872.0,,382383.0,5.5,131716.0,598.0,4449.0,87260821.25,316301965.4166667,91339236.25,12748775.833333334,42405.714166666665,507650798.75
33860,Montgomery,AL,2017,1,54403.0,,384003.0,4.4,131728.0,565.0,4433.0,91225747.85801713,318359540.59567523,90806362.3011016,13250288.453692371,42507.125662994695,513641939.2084864
33860,Montgomery,AL,2018,1,54876.0,,384119.0,3.9,133797.0,504.0,4530.0,89444084.03026684,316242142.97092795,89157936.28036639,12059956.590999603,42363.10513739546,506904119.87256074
33860,Montgomery,AL,2019,1,54385.0,3169.0,385249.0,3.2,134809.0,577.0,4215.0,89875000.0,320833000.0,90911000.0,11867000.0,42712.0,513486000.0
33900,Monticello,IN,1998,0,5596.0,366.0,,,9867.0,66.0,1699.0,10852347.239263803,28611731.90184049,7223917.17791411,872203.680981595,,47560200.0
33900,Monticello,IN,1999,0,5616.0,358.0,,,9403.0,50.0,203.0,11535661.464585833,30716231.092436973,7017169.267707082,868704.681872749,,50137766.50660264
33900,Monticello,IN,2000,0,5585.0,386.0,,,10264.0,56.0,740.0,9182629.50058072,25222533.1010453,5863875.145180023,724631.8234610918,,40993669.57026714
33900,Monticello,IN,2001,0,5595.0,354.0,,,9811.0,50.0,259.0,10958984.180790959,28678849.717514124,6466176.27118644,758432.2033898304,,46862442.37288135
33900,Monticello,IN,2002,0,5547.0,354.0,,,8239.0,59.0,228.0,10924459.14396887,31826761.534185655,7101040.578098943,6386103.9466370195,,56238365.20289049
33900,Monticello,IN,2003,0,5459.0,337.0,,,7981.0,60.0,302.0,12216623.369565217,35431126.086956516,7901685.869565217,879663.5869565216,,56429098.91304348
33900,Monticello,IN,2004,0,5346.0,349.0,,,7971.0,39.0,448.0,11451678.1365802,32614271.042879827,7528869.242985706,1467330.8628904182,,53062149.285336144
33900,Monticello,IN,2005,0,5286.0,305.0,,,9007.0,54.0,212.0,11960161.29032258,33294679.97951869,7490321.044546851,2016272.4014336916,,54761434.71582181
33900,Monticello,IN,2006,0,5307.0,293.0,,,8503.0,46.0,179.0,12620114.087301588,33654483.134920634,7681146.825396826,2654663.1944444445,,56610407.2420635
33900,Monticello,IN,2007,0,5290.0,312.0,,,8554.0,68.0,267.0,11740244.090689821,30532282.199710563,7238049.204052098,1638058.851905451,,51148634.346357934
33900,Monticello,IN,2008,0,5257.0,337.0,,,8689.0,75.0,493.0,12020156.525777983,31960718.532280535,7518981.421272642,760092.8936367858,,52259949.37296794
33900,Monticello,IN,2009,0,5172.0,313.0,,,9064.0,34.0,109.0,12107025.629077353,33159976.700838767,7586402.143522833,953215.284249767,,53806619.757688716
33900,Monticello,IN,2010,0,5137.0,359.0,,,8797.0,51.0,397.0,11559844.108207244,32723972.48968363,7536174.232003668,971917.9275561669,,52791908.75745071
33900,Monticello,IN,2011,0,4978.0,,,,7691.0,41.0,248.0,11192133.392618941,31709528.679413073,7570948.4215206755,757208.5371276123,,51229819.0306803
33900,Monticello,IN,2012,0,4889.0,,,,8465.0,51.0,572.0,10987527.00348432,31130584.059233446,7581905.923344947,1308569.25087108,,51008586.23693379
33900,Monticello,IN,2013,0,4880.0,,,,8196.0,37.0,170.0,11012658.79828326,29172845.922746778,7523945.064377681,674916.3090128754,,48384366.0944206
33900,Monticello,IN,2014,0,4778.0,,,,8027.0,31.0,196.0,11225089.564850021,28784884.664131813,7387969.159273342,1016534.4317701733,,48414477.820025355
33900,Monticello,IN,2015,0,4657.0,,,,8352.0,45.0,332.0,11501105.485232066,28922151.476793244,7362433.755274261,1005537.5527426159,,48791228.27004219
33900,Monticello,IN,2016,0,4758.0,,,,8260.0,41.0,170.0,11241211.25,29628172.083333332,7222459.583333333,396335.0,,48488177.916666664
33900,Monticello,IN,2017,0,4667.0,,,,8311.0,34.0,170.0,10906110.9751122,29129560.995512035,7390366.381068951,645770.2978376173,,48071808.649530806
33900,Monticello,IN,2018,0,4739.0,,,,8179.0,42.0,220.0,10882779.37076862,29128007.964954205,7433731.581043409,374741.53723616095,,47819260.454002395
33900,Monticello,IN,2019,0,4645.0,322.0,,,8830.0,36.0,209.0,10777000.0,28675000.0,7530000.0,388000.0,,47370000.0
33910,Monticello,NY,1998,0,9967.0,498.0,,,16615.0,180.0,1260.0,21869409.202453986,107361057.05521472,21397226.993865028,2946040.4907975458,,153573733.7423313
33910,Monticello,NY,1999,0,9870.0,506.0,,,16138.0,163.0,748.0,21746778.51140456,110614039.61584634,22076763.50540216,3293710.684273709,,157731292.31692678
33910,Monticello,NY,2000,0,11661.0,520.0,,,17329.0,152.0,524.0,29052093.495934963,134830520.90592337,25733339.140534263,3335088.2694541235,,192951041.8118467
33910,Monticello,NY,2001,0,11566.0,580.0,,,17158.0,144.0,778.0,31069716.94915254,139480738.41807908,26038061.01694915,3374662.146892655,,199963178.53107342
33910,Monticello,NY,2002,0,11667.0,598.0,,,17950.0,233.0,1647.0,33151455.252918284,146083016.12006667,27545669.816564754,3711132.295719844,,210491273.48526952
33910,Monticello,NY,2003,0,11777.0,644.0,,,18269.0,180.0,1546.0,33277131.521739125,152928055.4347826,27536388.58695652,4016157.608695652,,217757733.1521739
33910,Monticello,NY,2004,0,11663.0,0.0,,,18362.0,194.0,678.0,35490726.839597665,157895088.4065643,29365568.02541027,4045988.8830068815,,226797372.1545791
33910,Monticello,NY,2005,0,9852.0,666.0,,,18047.0,221.0,948.0,37391378.90424987,165869827.44495648,31572992.831541218,4912372.759856631,,239746571.9406042
