CBSA_Code,CBSA_Name,main_state,year,Metro_Micro,total_students,operations_adj,instruction_adj,student_adj,other_adj,per_cap_income_adj
19500,Decatur,IL,2011,1,16879.0,40979080.03557137,125983128.50155625,30630563.361493997,9584486.438417073,46883.260115606936
19500,Decatur,IL,2012,1,16720.0,40086766.114982575,124073524.82578397,30528085.365853656,16128255.226480836,45959.17944250871
19500,Decatur,IL,2013,1,16591.0,39164899.570815444,119065113.73390557,29855444.20600858,40891148.927038625,46429.85236051502
19500,Decatur,IL,2014,1,16412.0,40057506.125897765,119682075.62315167,29792776.932826363,43555421.63075624,47146.24038867765
19500,Decatur,IL,2015,1,16485.0,39892436.708860755,124284225.73839661,30083051.054852318,28752763.713080168,46909.62151898734
19500,Decatur,IL,2016,1,16396.0,43262309.166666664,125514606.66666667,29043258.333333332,38405074.583333336,46667.380833333336
19500,Decatur,IL,2017,1,16430.0,44268127.70297837,129015307.62953897,29569811.505507957,10691201.958384333,46672.813545491634
19500,Decatur,IL,2018,1,16160.0,43228676.62285942,123158602.54878536,29377496.216646757,9866496.614894465,48048.382317801676
19500,Decatur,IL,2019,1,16244.0,44051000.0,122698000.0,29348000.0,9428000.0,47288.0
19540,Decatur,IN,1998,0,5274.0,9460899.999999998,28952142.33128834,6514859.509202453,938089.5705521471,34055.16134969325
19540,Decatur,IN,1999,0,5230.0,9899549.81992797,30664047.418967586,6800760.50420168,736710.6842737094,34264.72088835534
19540,Decatur,IN,2000,0,5210.0,10873932.05574913,32602492.450638793,6982005.80720093,1020127.1777003485,35336.19570267131
19540,Decatur,IN,2001,0,5091.0,10603604.51977401,32898622.0338983,7166823.163841807,904340.1129943503,35552.41242937853
19540,Decatur,IN,2002,0,5075.0,9888298.499166202,31950418.565869924,7156473.040578098,855649.8054474707,35000.625347415225
19540,Decatur,IN,2003,0,4984.0,10066797.826086955,30859098.913043473,6873327.173913043,1293786.413043478,35404.722282608695
19540,Decatur,IN,2004,0,4946.0,10198220.222339861,29387226.04552673,6894018.528321863,1220970.884065643,36573.62784542085
19540,Decatur,IN,2005,0,4921.0,11496680.491551459,34834378.90424987,7600299.539170506,1385205.325140809,34864.49206349206
19540,Decatur,IN,2006,0,4834.0,10250830.357142858,28993285.21825397,6502846.726190477,1314013.888888889,34971.03373015873
19540,Decatur,IN,2007,0,4758.0,9948000.482392667,30080829.23299566,6490561.505065123,1434534.9734684033,34653.332368548
19540,Decatur,IN,2008,0,4707.0,9669806.781235484,29617494.65861588,6636561.077566186,828976.3121226195,34066.41337668369
19540,Decatur,IN,2009,0,4724.0,9840756.290773531,29502013.04753029,6554546.59832246,855510.7176141659,32240.123951537742
19540,Decatur,IN,2010,0,4639.0,9412011.004126547,30544484.64007336,6640462.173314993,745645.1169188445,33218.72443833104
19540,Decatur,IN,2011,0,4536.0,8514616.718541574,27492582.03646065,6635238.772787905,587803.0235660294,35674.07247665629
19540,Decatur,IN,2012,0,4460.0,8902725.609756097,27277265.243902437,6920382.404181184,1221702.526132404,37171.16245644599
19540,Decatur,IN,2013,0,4392.0,8854024.034334764,30078221.459227465,8085826.609442059,773684.5493562231,37886.39957081545
19540,Decatur,IN,2014,0,4408.0,8742628.221377272,30285380.228136886,7978877.059569076,775634.1360371779,38565.65272496832
19540,Decatur,IN,2015,0,4332.0,9280723.206751054,28995516.87763713,8269791.139240505,606343.4599156118,38014.066666666666
19540,Decatur,IN,2016,0,4335.0,8751332.5,28828044.166666668,7985297.916666667,455998.3333333333,37731.73125
19540,Decatur,IN,2017,0,4366.0,8779972.25622195,27036806.201550387,7553113.015095879,445466.74826601386,38743.088127294985
19540,Decatur,IN,2018,0,4327.0,9883808.044603745,27498696.933492634,7727007.566706492,634412.9828753485,39230.754679410595
19540,Decatur,IN,2019,0,4321.0,9085000.0,27845000.0,7892000.0,605000.0,39764.0
19580,Defiance,OH,1998,0,7491.0,10816266.871165643,38525989.57055214,6993316.564417177,1852648.4662576686,38717.37239263803
19580,Defiance,OH,1999,0,7332.0,10808159.663865546,39823816.92677071,7078561.8247298915,2142600.240096038,38892.184873949576
19580,Defiance,OH,2000,0,7134.0,10888781.068524972,39719624.27409989,7293835.075493612,2066982.5783972128,38751.46864111499
19580,Defiance,OH,2001,0,7002.0,11515167.79661017,41008790.39548022,7481753.107344632,2200175.706214689,38274.10056497175
19580,Defiance,OH,2002,0,6900.0,11562643.13507504,41655363.53529738,7675264.035575319,2453241.8010005555,38612.26347971095
19580,Defiance,OH,2003,0,6922.0,12440360.869565215,42658820.10869565,7866944.02173913,2508361.413043478,39220.76684782608
19580,Defiance,OH,2004,0,6882.0,13218160.402329274,44300126.52196929,8292314.452091052,2341773.4250926413,37892.05982001058
19580,Defiance,OH,2005,0,6833.0,13365005.632360471,44907885.3046595,8605817.204301074,2502010.752688172,36899.0942140297
19580,Defiance,OH,2006,0,6868.0,12678458.333333334,44675203.86904762,8887350.694444444,2478362.103174603,37321.29216269842
19580,Defiance,OH,2007,0,6801.0,12561740.472744813,44664240.23154848,8893376.74867342,2569334.7805113364,37917.115291847564
19580,Defiance,OH,2008,0,6823.0,12052222.944728285,43751659.54482117,9238691.593125869,2665075.70831398,37334.81281932187
19580,Defiance,OH,2009,0,6827.0,12097493.476234855,43376061.509785645,9087716.216216216,2628491.1463187323,36119.710158434296
19580,Defiance,OH,2010,0,6520.0,11674739.110499771,42735078.862906925,9390907.840440165,2578103.163686382,36482.68042182485
19580,Defiance,OH,2011,0,6451.0,11138696.754112938,42520783.903957315,9636786.127167631,2628627.8345931526,37917.27434415296
19580,Defiance,OH,2012,0,6398.0,10820475.609756097,41040072.735191636,9626614.982578397,2619365.8536585364,37958.53135888501
19580,Defiance,OH,2013,0,6370.0,11231046.35193133,40498270.81545064,9433464.377682403,2549318.025751073,38996.99356223176
19580,Defiance,OH,2014,0,6354.0,11273701.732150402,40483132.65737221,9224428.812843261,2571043.514997888,39639.44148711449
19580,Defiance,OH,2015,0,6283.0,11351137.974683544,41830146.413502105,9399402.531645568,2520317.299578059,39952.8552742616
19580,Defiance,OH,2016,0,6226.0,11420201.25,44704883.333333336,10093757.5,2359897.9166666665,40492.22583333333
19580,Defiance,OH,2017,0,6230.0,11411042.839657282,47220518.56385149,10292681.354549164,2340004.4879640965,40614.67441860465
19580,Defiance,OH,2018,0,6222.0,11470349.661489448,48130866.188769415,10732068.100358423,2605879.330943847,40916.07327757866
19580,Defiance,OH,2019,0,6164.0,11691000.0,49827000.0,10670000.0,2782000.0,41239.0
19620,Del Rio,TX,1998,0,10152.0,13851723.926380366,56942664.41717791,10659395.705521472,2855055.214723926,25350.38036809816
19620,Del Rio,TX,1999,0,10171.0,14470225.690276109,55891783.91356542,10880295.918367347,2492537.8151260503,26087.232292917164
19620,Del Rio,TX,2000,0,10126.0,14636671.893147504,59076797.32868758,10992724.157955866,3254903.6004645764,26441.63704994193
19620,Del Rio,TX,2001,0,10002.0,14993843.502824858,59391742.37288135,11077444.06779661,5921549.717514124,27411.906779661014
19620,Del Rio,TX,2002,0,10309.0,16035616.453585323,60289198.99944413,11184565.314063367,4177333.518621456,28748.12784880489
19620,Del Rio,TX,2003,0,10476.0,17173590.2173913,68673515.76086956,12108228.804347824,4737398.369565217,31163.437499999996
19620,Del Rio,TX,2004,0,10638.0,16397828.480677605,64871184.753838,11704806.24669137,3136352.0381154045,30095.17257808364
19620,Del Rio,TX,2005,0,10555.0,15188815.668202765,63652672.29902714,10679697.388632873,3667259.088581669,31024.40962621608
19620,Del Rio,TX,2006,0,10611.0,15617232.63888889,64396827.38095238,11005500.496031746,3298986.6071428573,31970.110119047622
19620,Del Rio,TX,2007,0,10394.0,16223936.80656054,62750728.89532079,10834871.201157743,3760874.577906416,32609.459237819585
19620,Del Rio,TX,2008,0,10471.0,15694730.608453318,65518819.786344625,11156738.504412446,3712578.7273571757,33421.52206223873
19620,Del Rio,TX,2009,0,10352.0,16653862.534948742,66567789.37558248,10374556.849953402,3034799.161230196,33911.82525629077
19620,Del Rio,TX,2010,0,10537.0,16750049.977074737,68247631.36176066,11221021.09124255,3136164.603392939,35544.76203576341
19620,Del Rio,TX,2011,0,10634.0,16400500.222321032,63137093.81947532,11305828.368163629,3101598.9328590482,35809.36949755447
19620,Del Rio,TX,2012,0,10597.0,16397764.808362368,60850140.6794425,11488681.184668988,3085996.0801393725,36450.61411149825
19620,Del Rio,TX,2013,0,10640.0,17393087.124463517,60435188.84120171,13113130.042918453,3609430.472103004,35164.78583690987
19620,Del Rio,TX,2014,0,10864.0,17110402.61934939,61467384.87536967,13488256.020278836,3545447.401774398,36341.37600337981
19620,Del Rio,TX,2015,0,10872.0,18977902.953586496,67062449.78902953,13931873.839662446,4349057.805907172,37314.93755274261
19620,Del Rio,TX,2016,0,10705.0,15520990.0,66868746.25,14699553.75,5741530.416666667,37085.02333333333
19620,Del Rio,TX,2017,0,10731.0,18335077.519379843,64100265.60587515,14311271.317829458,4469272.949816401,37066.589147286824
19620,Del Rio,TX,2018,0,10791.0,18276796.495420154,65353702.11071287,14256471.52528873,5176117.483074472,37646.24970131422
19620,Del Rio,TX,2019,0,10636.0,18328000.0,62758000.0,14305000.0,4928000.0,39619.0
19660,Deltona-Daytona Beach-Ormond Beach,FL,1998,1,65207.0,102151365.64417177,340935947.8527607,72184266.87116563,18935918.40490797,34401.84662576687
19660,Deltona-Daytona Beach-Ormond Beach,FL,1999,1,65925.0,108390094.23769507,358402073.8295318,76389223.88955581,18801470.588235293,34587.03181272509
19660,Deltona-Daytona Beach-Ormond Beach,FL,2000,1,66955.0,104274222.4157956,352762056.91056913,73475885.0174216,20337207.897793267,35342.13530778165
19660,Deltona-Daytona Beach-Ormond Beach,FL,2001,1,68100.0,110323715.25423728,369404155.93220335,77575335.02824858,18372839.548022598,37148.731638418074
19660,Deltona-Daytona Beach-Ormond Beach,FL,2002,1,69505.0,115563892.16231239,375405692.0511395,80853221.23401889,20235691.49527515,37604.52973874374
19660,Deltona-Daytona Beach-Ormond Beach,FL,2003,1,70313.0,116713153.26086955,402849791.30434775,83162255.97826086,20803418.478260867,38323.0375
19660,Deltona-Daytona Beach-Ormond Beach,FL,2004,1,72448.0,120995236.63313921,421815660.66701955,85853745.36791952,20887806.77607199,39463.619904711486
19660,Deltona-Daytona Beach-Ormond Beach,FL,2005,1,74716.0,127476858.67895545,447527370.71172553,91174790.57859702,21280838.70967742,39914.33794162826
19660,Deltona-Daytona Beach-Ormond Beach,FL,2006,1,76680.0,135862187.00396827,489234259.9206349,95958527.77777778,17467759.92063492,40659.59771825397
19660,Deltona-Daytona Beach-Ormond Beach,FL,2007,1,78016.0,148682210.80559576,533532296.6714906,102759822.96189098,21488421.128798842,41006.977809937285
19660,Deltona-Daytona Beach-Ormond Beach,FL,2008,1,77262.0,145787004.6446818,526382143.52066875,106169537.85415697,20745785.41569902,40182.785880167205
19660,Deltona-Daytona Beach-Ormond Beach,FL,2009,1,75908.0,139467311.27679405,482497321.06244177,96988463.65330848,19615979.030754894,38207.25163094128
19660,Deltona-Daytona Beach-Ormond Beach,FL,2010,1,75444.0,137815382.85190278,475651240.7152682,99236454.83723062,18698575.42411738,39448.847317744156
19660,Deltona-Daytona Beach-Ormond Beach,FL,2011,1,74490.0,131518936.86082703,473199625.1667408,92503369.0529124,17644323.2547799,39395.30902623388
19660,Deltona-Daytona Beach-Ormond Beach,FL,2012,1,74531.0,121741487.36933798,443253054.4425087,87846759.58188152,17851111.933797907,39793.86933797909
19660,Deltona-Daytona Beach-Ormond Beach,FL,2013,1,73984.0,120862695.7081545,413984884.54935616,85019701.28755364,18017521.888412017,39242.81673819742
19660,Deltona-Daytona Beach-Ormond Beach,FL,2014,1,73992.0,114956972.96155472,435227974.65145755,88094969.58174905,18390523.024926066,40224.94803548796
19660,Deltona-Daytona Beach-Ormond Beach,FL,2015,1,74570.0,116542018.1434599,463403923.206751,88892972.15189873,18990849.789029535,41552.86835443038
19660,Deltona-Daytona Beach-Ormond Beach,FL,2016,1,75862.0,112985306.66666667,454696394.1666667,84561055.41666667,19146602.916666668,42454.723333333335
19660,Deltona-Daytona Beach-Ormond Beach,FL,2017,1,75959.0,111192464.70828234,447073349.6532028,86001163.60669115,20292210.118319053,43569.1517747858
19660,Deltona-Daytona Beach-Ormond Beach,FL,2018,1,75989.0,110725941.05933891,443391539.22739947,86770995.6192752,21294076.861808047,44397.707287933095
19660,Deltona-Daytona Beach-Ormond Beach,FL,2019,1,76203.0,116166000.0,450145000.0,89991000.0,20908000.0,46639.0
19700,Deming,NM,1998,0,5540.0,5691285.889570552,24547199.999999996,5970516.564417177,282368.0981595092,22361.984662576684
19700,Deming,NM,1999,0,5569.0,7015634.453781513,25098812.124849938,7112327.731092436,299288.7154861945,22013.83613445378
19700,Deming,NM,2000,0,5394.0,6339043.55400697,25721459.93031359,6973096.399535424,354891.4053426249,22825.90243902439
19700,Deming,NM,2001,0,5325.0,7384962.711864406,26290871.75141243,7551095.480225989,322153.10734463274,24316.058757062146
19700,Deming,NM,2002,0,5315.0,7838718.732629238,28426903.835464142,8157100.055586436,390869.92773763195,25923.914952751526
19700,Deming,NM,2003,0,5384.0,8083733.152173912,27597534.23913043,8135151.086956521,387719.0217391304,26414.92173913043
19700,Deming,NM,2004,0,5471.0,8328862.361037585,30118184.224457383,8969127.580730544,438574.9073583906,26505.355743779775
19700,Deming,NM,2005,0,5443.0,8865052.22734255,30169457.757296465,9215935.995903738,526325.6528417818,28015.712237583204
19700,Deming,NM,2006,0,5458.0,9289418.650793651,31768441.964285716,9659777.777777778,592320.9325396826,28421.257936507936
19700,Deming,NM,2007,0,5493.0,9790115.291847564,32336860.588519055,10137956.102267245,1958763.145200193,29139.685479980704
19700,Deming,NM,2008,0,5537.0,10896644.217371108,34270688.341848575,10091420.808174638,1681705.5271713885,28238.6386437529
19700,Deming,NM,2009,0,5430.0,11541054.054054054,36723810.344827585,11012019.571295433,1788470.1770736254,29287.53960857409
19700,Deming,NM,2010,0,5417.0,11708738.651994498,37235359.926639155,10769647.86795048,1799630.9032553874,31356.956441999082
19700,Deming,NM,2011,0,5519.0,11386551.800800355,35192005.78034682,10533839.484215207,1739533.125833704,30577.126722987996
19700,Deming,NM,2012,0,5417.0,11637913.7630662,33371300.087108012,10340481.271777002,1732879.7909407665,29735.14808362369
19700,Deming,NM,2013,0,5461.0,11295794.420600858,33074191.41630901,10521012.44635193,1753684.9785407723,29434.033047210298
19700,Deming,NM,2014,0,5404.0,14097528.517110268,33356588.931136463,9704068.863540348,1566392.0574566964,30090.931558935365
19700,Deming,NM,2015,0,5437.0,12286546.835443037,34467712.658227846,12506643.037974682,1343234.1772151897,31139.2970464135
19700,Deming,NM,2016,0,5504.0,11369061.25,34286173.75,11340295.0,1306200.8333333333,30684.0
19700,Deming,NM,2017,0,5486.0,12120451.244390044,32721462.668298654,11608216.64626683,1481411.6687066504,29698.130966952263
19700,Deming,NM,2018,0,5493.0,10852229.788928714,30281763.839107927,11144487.455197133,1987759.4583831145,30345.917960971725
19700,Deming,NM,2019,0,5432.0,11329000.0,33068000.0,11930000.0,1750000.0,31285.0
19740,Denver-Aurora-Centennial,CO,1998,1,337317.0,553868161.9631901,1879583245.3987727,294414234.9693251,342648980.98159504,51770.62208588956
19740,Denver-Aurora-Centennial,CO,1999,1,345149.0,554763097.8391356,1963501268.3073227,300283274.90996397,370427340.93637455,53116.84033613445
19740,Denver-Aurora-Centennial,CO,2000,1,351609.0,577374163.7630663,2008862057.4912894,315452427.4099884,384662191.0569106,56305.97154471545
19740,Denver-Aurora-Centennial,CO,2001,1,358921.0,654174501.1299435,2101679199.435028,337269744.63276833,393837229.9435028,55900.06497175141
19740,Denver-Aurora-Centennial,CO,2002,1,369906.0,660627031.684269,2283091146.7481933,359253525.29182875,398150057.8098943,54195.89216231239
19740,Denver-Aurora-Centennial,CO,2003,1,375676.0,688195704.8913043,2408806563.586956,391200154.8913043,405711129.8913043,53227.290217391295
19740,Denver-Aurora-Centennial,CO,2004,1,379374.0,692458340.9211222,2389693148.2265744,395752940.70937,358050388.5653785,53142.01323451561
19740,Denver-Aurora-Centennial,CO,2005,1,385301.0,758056887.3527906,2441724207.8853045,397855059.9078341,354082309.7798259,54024.316948284686
19740,Denver-Aurora-Centennial,CO,2006,1,392468.0,776235947.9166667,2527807583.3333335,397854487.1031746,381817429.56349206,55831.638392857145
19740,Denver-Aurora-Centennial,CO,2007,1,399124.0,778894517.1249397,2614464041.968162,417939368.0656054,249776838.39845634,56326.775205016886
19740,Denver-Aurora-Centennial,CO,2008,1,405818.0,898875167.208546,3002390682.76823,475559244.7747328,308645220.6223873,55688.68091035763
19740,Denver-Aurora-Centennial,CO,2009,1,419082.0,817392829.916123,2783900983.2246037,462909938.49021435,305697333.1780056,51704.78005591799
19740,Denver-Aurora-Centennial,CO,2010,1,428534.0,812634765.2453003,2857030712.517194,469967455.2957359,334950586.42824394,51526.891334250344
19740,Denver-Aurora-Centennial,CO,2011,1,436843.0,826855805.2467763,2784193258.7816806,466734928.8572699,314093739.439751,54163.149399733215
19740,Denver-Aurora-Centennial,CO,2012,1,445914.0,768041056.1846689,2726821105.836237,466623544.4250871,302471049.21602786,55415.40200348432
19740,Denver-Aurora-Centennial,CO,2013,1,453394.0,766169383.6909871,2753319436.4806867,479584554.9356223,301805014.59227467,56757.71802575107
19740,Denver-Aurora-Centennial,CO,2014,1,458290.0,797493407.2665823,2849096469.792987,489228530.6294888,343185697.08491766,59784.32361639206
19740,Denver-Aurora-Centennial,CO,2015,1,465899.0,843140001.2658226,2925471252.320675,508660665.40084386,365285251.89873415,60111.078059071726
19740,Denver-Aurora-Centennial,CO,2016,1,470290.0,894926560.8333334,3015750304.5833335,532641212.0833333,372297069.1666667,58721.505
19740,Denver-Aurora-Centennial,CO,2017,1,471664.0,930785556.9155446,3015630447.1644225,566973802.5295798,353753803.75356996,61507.79518563851
19740,Denver-Aurora-Centennial,CO,2018,1,473838.0,954328203.9028276,3038997045.7984867,576852479.0919952,356179611.31023496,64705.03265631223
19740,Denver-Aurora-Centennial,CO,2019,1,472770.0,1016346000.0,3212314000.0,632099000.0,385453000.0,67590.0
19760,DeRidder,LA,1998,0,6223.0,8583990.18404908,31838571.779141102,8525947.852760736,1007112.8834355827,29134.11288343558
19760,DeRidder,LA,1999,0,6134.0,9035449.579831932,32088354.741896756,8664024.609843938,1111205.282112845,29548.23769507803
19760,DeRidder,LA,2000,0,6078.0,8679247.967479676,31417541.2311266,8468391.986062719,1008247.9674796748,29341.649245063883
19760,DeRidder,LA,2001,0,6041.0,8906161.016949153,31280633.333333332,8237296.045197739,1004019.7740112994,30419.63220338983
19760,DeRidder,LA,2002,0,6027.0,9093766.536964979,32653984.43579766,8370301.834352417,1040424.6803779877,31396.093941078372
19760,DeRidder,LA,2003,0,6058.0,9720769.021739129,33486972.28260869,8521480.434782607,1031138.0434782607,32832.43586956521
19760,DeRidder,LA,2004,0,6127.0,10336290.100582318,34352327.15722604,9040869.77236633,1264286.9242985705,33828.473795659076
19760,DeRidder,LA,2005,0,6153.0,10301318.99641577,36101750.128008194,9272234.511008704,992424.9871991808,34851.399385560675
19760,DeRidder,LA,2006,0,6163.0,10909105.654761905,37950395.33730159,9516453.86904762,1093320.4365079366,35954.00744047619
19760,DeRidder,LA,2007,0,6106.0,10612845.15195369,36804518.08972503,9254785.81765557,1060791.1239749156,38916.2325132658
19760,DeRidder,LA,2008,0,6048.0,9885958.197863445,38762362.28518346,10983342.313051553,1343226.6604737574,42281.354853692515
19760,DeRidder,LA,2009,0,5959.0,11493393.289841566,41563760.95060578,10441281.919850886,1211774.9301025162,41076.42963653308
19760,DeRidder,LA,2010,0,6037.0,11442604.309949564,40212078.40440165,10410894.085281981,1711701.0545621275,41701.02384227418
19760,DeRidder,LA,2011,0,6077.0,10939730.546909738,39976290.35126723,10625932.414406402,1663357.4922187638,42874.37527790129
19760,DeRidder,LA,2012,0,6043.0,11371745.209059233,43633824.041811846,11208034.843205575,1842020.0348432055,42065.76829268292
19760,DeRidder,LA,2013,0,5714.0,12054115.021459226,41065639.484978534,11524058.79828326,2232162.2317596567,41802.01158798283
19760,DeRidder,LA,2014,0,5681.0,14599854.245880863,40513380.22813688,11747940.430925222,2012543.7262357415,42379.007182087036
19760,DeRidder,LA,2015,0,5961.0,12887495.780590717,42625297.89029536,11727675.10548523,2183699.5780590717,43217.61561181434
19760,DeRidder,LA,2016,0,5969.0,12189432.083333334,41242279.166666664,10870446.25,1992329.1666666667,42633.71333333333
19760,DeRidder,LA,2017,0,5952.0,11382875.152998775,39646540.59567524,10311459.8123215,1782910.2407180741,43907.164014687885
19760,DeRidder,LA,2018,0,5971.0,11387865.790521706,37332607.327757865,9845111.907606533,1674117.0848267623,44128.87096774194
19760,DeRidder,LA,2019,0,5874.0,11337000.0,37387000.0,10054000.0,1919000.0,44084.0
19780,Des Moines-West Des Moines,IA,1998,1,87539.0,150519452.14723924,548363552.7607361,113929252.76073618,32087996.932515334,46104.43558282208
19780,Des Moines-West Des Moines,IA,1999,1,87999.0,169291510.8043217,547773555.2220888,126612939.97599038,37446390.156062424,46541.69747899159
19780,Des Moines-West Des Moines,IA,2000,1,88638.0,181163895.4703833,560559141.6957027,136065958.76887342,27993358.885017425,47092.15911730546
19780,Des Moines-West Des Moines,IA,2001,1,90359.0,187922164.40677965,579463872.8813559,140728901.1299435,29687203.389830507,47609.31751412429
19780,Des Moines-West Des Moines,IA,2002,1,90996.0,185233969.4274597,616272533.6297942,138574049.47192883,33221101.16731517,47769.99055030572
19780,Des Moines-West Des Moines,IA,2003,1,91463.0,193085462.49999997,617564138.5869565,141742570.10869563,32718482.60869565,47613.00760869565
19780,Des Moines-West Des Moines,IA,2004,1,92081.0,171578896.24139756,624823051.3499205,141141256.22022232,36638601.90577024,49480.45420857596
19780,Des Moines-West Des Moines,IA,2005,1,93326.0,170783509.47260624,634084938.5560676,139643884.28059396,32676705.581157193,49183.95391705069
19780,Des Moines-West Des Moines,IA,2006,1,95345.0,185324155.75396827,655181784.2261904,146182776.7857143,34582917.65873016,50159.562996031746
19780,Des Moines-West Des Moines,IA,2007,1,97277.0,190651301.49541727,688758108.5383502,151110929.08827785,38806452.9667149,50529.42836468886
19780,Des Moines-West Des Moines,IA,2008,1,99931.0,198702534.1384115,730562097.0738503,154746599.62842542,39400127.72875057,50349.02833255921
19780,Des Moines-West Des Moines,IA,2009,1,100899.0,206316299.16123018,789788906.8033551,163093943.61602983,39511965.051258154,49103.69384902143
19780,Des Moines-West Des Moines,IA,2010,1,102635.0,202468441.99908298,790872713.8927097,161241066.94176984,38969336.542870246,49481.05685465383
19780,Des Moines-West Des Moines,IA,2011,1,104964.0,193708951.53401512,781107220.9871054,158910330.36905292,40897219.65317919,49441.397065362384
19780,Des Moines-West Des Moines,IA,2012,1,106690.0,199209900.6968641,792893848.8675958,163376263.06620207,39759345.383275256,50881.62717770034
19780,Des Moines-West Des Moines,IA,2013,1,109547.0,203682060.0858369,814483514.5922747,169204262.23175964,39642279.399141625,49966.852789699566
19780,Des Moines-West Des Moines,IA,2014,1,112039.0,220502630.33375582,843711695.3950149,177821147.44402197,43653726.23574145,51497.56949725391
19780,Des Moines-West Des Moines,IA,2015,1,113801.0,221309968.35443035,889203762.8691982,184411487.34177214,47208477.6371308,53436.98438818565
19780,Des Moines-West Des Moines,IA,2016,1,115744.0,225193924.58333334,919841329.5833334,186843186.25,49610061.666666664,53907.9525
19780,Des Moines-West Des Moines,IA,2017,1,117405.0,225509456.14035088,938361621.3790289,192475019.1758466,49609555.691554464,53980.76336189311
19780,Des Moines-West Des Moines,IA,2018,1,119168.0,233335669.45440066,958688647.5507766,199927665.07367584,48975052.96694545,54199.0314615691
19780,Des Moines-West Des Moines,IA,2019,1,121078.0,235797000.0,964595000.0,203788000.0,50836000.0,54722.0
19820,Detroit-Warren-Dearborn,MI,1998,1,548686.0,1226503483.4355826,4026725950.920245,845439891.4110428,305035981.595092,48088.855828220854
19820,Detroit-Warren-Dearborn,MI,1999,1,559277.0,1262048329.5318127,4139086194.477791,885652097.2388955,313849495.1980792,49213.80852340936
19820,Detroit-Warren-Dearborn,MI,2000,1,558823.0,1307431816.4924507,4275578706.7363534,924542597.5609757,313523540.65040654,51266.21660859466
19820,Detroit-Warren-Dearborn,MI,2001,1,576557.0,1370983945.19774,4388883917.514124,965114368.9265536,337645349.15254235,50410.4604519774
19820,Detroit-Warren-Dearborn,MI,2002,1,590379.0,1402084543.0794885,4576674663.702056,995240116.7315174,339326265.7031684,49049.2012229016
19820,Detroit-Warren-Dearborn,MI,2003,1,609915.0,1453865730.4347825,4688380401.630434,1036620307.0652173,355837122.82608694,48940.14619565217
19820,Detroit-Warren-Dearborn,MI,2004,1,609879.0,1469891923.7691898,4777320662.784541,1072690602.9645314,373271915.82848066,48630.37691900476
19820,Detroit-Warren-Dearborn,MI,2005,1,619185.0,1482415840.2457757,4776177486.943164,1087980587.81362,347364456.7332309,48105.11725550435
19820,Detroit-Warren-Dearborn,MI,2006,1,622335.0,1495015497.0238097,4817717771.825397,1104130610.6150794,349885370.03968257,47298.15823412698
19820,Detroit-Warren-Dearborn,MI,2007,1,630392.0,1465202938.2537384,4818488262.421611,1101680921.369995,348031999.51760733,47583.88277858176
19820,Detroit-Warren-Dearborn,MI,2008,1,621877.0,1425409329.3079422,4693964353.460287,1086730938.2257314,343885027.4036228,46573.50441244774
19820,Detroit-Warren-Dearborn,MI,2009,1,613306.0,1426533142.1248834,4853194340.633737,1112300957.5955265,361185186.3932898,44218.46551724138
19820,Detroit-Warren-Dearborn,MI,2010,1,617655.0,1351607220.9995415,4860256732.232921,1099212210.9124255,361898154.0577717,44831.32645575424
19820,Detroit-Warren-Dearborn,MI,2011,1,603628.0,1239299109.3819475,4642572879.502001,1041342513.5615829,342694847.48777235,46417.11071587372
19820,Detroit-Warren-Dearborn,MI,2012,1,602317.0,1184533591.0278745,4507604554.442509,1027719106.707317,352245682.4912892,47238.79311846689
19820,Detroit-Warren-Dearborn,MI,2013,1,603575.0,1171401207.2961373,4476430157.510729,1009806489.2703862,344718717.5965665,46699.81888412017
19820,Detroit-Warren-Dearborn,MI,2014,1,604630.0,1182212259.8225603,4441073651.035066,1001775777.7777778,311865417.8284749,47956.443177017325
19820,Detroit-Warren-Dearborn,MI,2015,1,597857.0,1193195459.07173,4532067798.312236,1029134239.2405063,323486393.67088604,50768.85738396624
19820,Detroit-Warren-Dearborn,MI,2016,1,596335.0,1169802995.4166667,4532501975.833333,1030744812.0833334,323773732.5,51230.56041666667
19820,Detroit-Warren-Dearborn,MI,2017,1,638875.0,1286666542.635659,4850999352.917176,1164857989.8000815,375305213.7902897,51434.19583843329
19820,Detroit-Warren-Dearborn,MI,2018,1,643824.0,1311601490.2429311,4891560348.068499,1176084563.52051,391780057.34767026,52363.00159299085
19820,Detroit-Warren-Dearborn,MI,2019,1,636731.0,1341051000.0,4917988000.0,1205768000.0,384642000.0,52859.0
19860,Dickinson,ND,1998,0,4316.0,7372944.785276073,21519586.503067482,4055119.63190184,1087117.1779141102,31841.709202453985
19860,Dickinson,ND,1999,0,4267.0,6963450.780312125,20538879.951980792,3784851.1404561824,811916.5666266506,31977.8481392557
19860,Dickinson,ND,2000,0,4164.0,7623483.159117306,21948325.783972126,4628437.282229966,991914.0534262486,33431.06736353078
19860,Dickinson,ND,2001,0,4021.0,7873248.587570621,22196782.485875703,4528923.728813559,1066138.9830508474,34819.983615819205
19860,Dickinson,ND,2002,0,4147.0,8630408.004446914,24312109.505280707,5096943.857698721,1171188.4380211227,34068.222901612
19860,Dickinson,ND,2003,0,4060.0,9198251.630434781,24319293.478260867,5216835.869565217,1172884.7826086956,36141.249456521735
