CBSA_Code,CSA_Code,CBSA_name,Metro_Micro,CSA_name,FIPS
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",21089
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",21127
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",39087
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",54011
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",54079
26580,170,"Huntington-Ashland, WV-KY-OH",1,"Charleston-Huntington-Ashland, WV-OH-KY",54099
26620,290,"Huntsville, AL",1,"Huntsville-Decatur-Albertville, AL-TN",01083
26620,290,"Huntsville, AL",1,"Huntsville-Decatur-Albertville, AL-TN",01089
26660,288,"Huntsville, TX",0,"Houston-Pasadena, TX",48471
26700,N/A,"Huron, SD",0,N/A,46005
26740,N/A,"Hutchinson, KS",0,N/A,20155
26780,378,"Hutchinson, MN",0,"Minneapolis-St. Paul, MN-WI",27085
26820,292,"Idaho Falls, ID",1,"Idaho Falls-Rexburg-Blackfoot, ID",16019
26820,292,"Idaho Falls, ID",1,"Idaho Falls-Rexburg-Blackfoot, ID",16023
26820,292,"Idaho Falls, ID",1,"Idaho Falls-Rexburg-Blackfoot, ID",16051
26860,430,"Indiana, PA",0,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42063
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18011
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18013
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18057
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18059
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18063
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18081
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18095
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18097
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18109
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18145
26900,294,"Indianapolis-Carmel-Greenwood, IN",1,"Indianapolis-Carmel-Muncie, IN",18159
26980,168,"Iowa City, IA",1,"Cedar Rapids-Iowa City, IA",19103
26980,168,"Iowa City, IA",1,"Cedar Rapids-Iowa City, IA",19183
27020,361,"Iron Mountain, MI-WI",0,"Marinette-Iron Mountain, WI-MI",26043
27020,361,"Iron Mountain, MI-WI",0,"Marinette-Iron Mountain, WI-MI",55037
27060,296,"Ithaca, NY",1,"Ithaca-Cortland, NY",36109
27100,N/A,"Jackson, MI",1,N/A,26075
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28029
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28049
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28051
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28089
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28121
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28123
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28127
27140,298,"Jackson, MS",1,"Jackson-Vicksburg-Brookhaven, MS",28163
27180,N/A,"Jackson, TN",1,N/A,47023
27180,N/A,"Jackson, TN",1,N/A,47033
27180,N/A,"Jackson, TN",1,N/A,47053
27180,N/A,"Jackson, TN",1,N/A,47113
27220,N/A,"Jackson, WY-ID",0,N/A,16081
27220,N/A,"Jackson, WY-ID",0,N/A,56039
27260,300,"Jacksonville, FL",1,"Jacksonville-Kingsland-Palatka, FL-GA",12003
27260,300,"Jacksonville, FL",1,"Jacksonville-Kingsland-Palatka, FL-GA",12019
27260,300,"Jacksonville, FL",1,"Jacksonville-Kingsland-Palatka, FL-GA",12031
27260,300,"Jacksonville, FL",1,"Jacksonville-Kingsland-Palatka, FL-GA",12089
27260,300,"Jacksonville, FL",1,"Jacksonville-Kingsland-Palatka, FL-GA",12109
27300,522,"Jacksonville, IL",0,"Springfield-Jacksonville-Lincoln, IL",17137
27300,522,"Jacksonville, IL",0,"Springfield-Jacksonville-Lincoln, IL",17171
27340,N/A,"Jacksonville, NC",1,N/A,37133
27380,540,"Jacksonville, TX",0,"Tyler-Jacksonville, TX",48073
27420,N/A,"Jamestown, ND",0,N/A,38093
27460,N/A,"Jamestown-Dunkirk, NY",0,N/A,36013
27500,357,"Janesville-Beloit, WI",1,"Madison-Janesville-Beloit, WI",55105
27540,N/A,"Jasper, IN",0,N/A,18037
27600,122,"Jefferson, GA",0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",13157
27620,190,"Jefferson City, MO",1,"Columbia-Jefferson City-Moberly, MO",29027
27620,190,"Jefferson City, MO",1,"Columbia-Jefferson City-Moberly, MO",29051
27620,190,"Jefferson City, MO",1,"Columbia-Jefferson City-Moberly, MO",29135
27620,190,"Jefferson City, MO",1,"Columbia-Jefferson City-Moberly, MO",29151
27700,496,"Jesup, GA",0,"Savannah-Hinesville-Statesboro, GA",13305
27740,304,"Johnson City, TN",1,"Johnson City-Kingsport-Bristol, TN-VA",47019
27740,304,"Johnson City, TN",1,"Johnson City-Kingsport-Bristol, TN-VA",47171
27740,304,"Johnson City, TN",1,"Johnson City-Kingsport-Bristol, TN-VA",47179
27780,306,"Johnstown, PA",1,"Johnstown-Somerset, PA",42021
27860,308,"Jonesboro, AR",1,"Jonesboro-Paragould, AR",05031
27860,308,"Jonesboro, AR",1,"Jonesboro-Paragould, AR",05111
27900,309,"Joplin, MO-KS",1,"Joplin-Miami, MO-OK-KS",20021
27900,309,"Joplin, MO-KS",1,"Joplin-Miami, MO-OK-KS",29097
27900,309,"Joplin, MO-KS",1,"Joplin-Miami, MO-OK-KS",29145
27940,N/A,"Juneau, AK",0,N/A,02110
27980,N/A,"Kahului-Wailuku, HI",1,N/A,15005
27980,N/A,"Kahului-Wailuku, HI",1,N/A,15009
28020,310,"Kalamazoo-Portage, MI",1,"Kalamazoo-Battle Creek-Portage, MI",26077
28060,N/A,"Kalispell, MT",0,N/A,30029
28100,176,"Kankakee, IL",1,"Chicago-Naperville, IL-IN-WI",17091
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20091
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20103
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20107
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20121
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20209
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29013
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29025
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29037
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29047
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29049
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29095
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29107
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29165
28140,312,"Kansas City, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29177
28180,N/A,"Kapaa, HI",0,N/A,15007
28260,N/A,"Kearney, NE",0,N/A,31019
28260,N/A,"Kearney, NE",0,N/A,31099
28300,313,"Keene, NH",0,"Keene-Brattleboro, NH-VT",33005
28340,258,"Kendallville, IN",0,"Fort Wayne-Huntington-Auburn, IN",18113
28380,N/A,"Kennett, MO",0,N/A,29069
28420,314,"Kennewick-Richland, WA",1,"Kennewick-Richland-Walla Walla, WA",53005
28420,314,"Kennewick-Richland, WA",1,"Kennewick-Richland-Walla Walla, WA",53021
28450,176,"Kenosha, WI",1,"Chicago-Naperville, IL-IN-WI",55059
28500,484,"Kerrville, TX",0,"San Antonio-New Braunfels-Kerrville, TX",48265
28540,N/A,"Ketchikan, AK",0,N/A,02130
28580,370,"Key West-Key Largo, FL",0,"Miami-Port St. Lucie-Fort Lauderdale, FL",12087
28620,545,"Kill Devil Hills, NC",0,"Virginia Beach-Chesapeake, VA-NC",37055
28660,N/A,"Killeen-Temple, TX",1,N/A,48027
28660,N/A,"Killeen-Temple, TX",1,N/A,48099
28660,N/A,"Killeen-Temple, TX",1,N/A,48281
28680,300,"Kingsland, GA",0,"Jacksonville-Kingsland-Palatka, FL-GA",13039
28700,304,"Kingsport-Bristol, TN-VA",1,"Johnson City-Kingsport-Bristol, TN-VA",47073
28700,304,"Kingsport-Bristol, TN-VA",1,"Johnson City-Kingsport-Bristol, TN-VA",47163
28700,304,"Kingsport-Bristol, TN-VA",1,"Johnson City-Kingsport-Bristol, TN-VA",51169
28700,304,"Kingsport-Bristol, TN-VA",1,"Johnson City-Kingsport-Bristol, TN-VA",51191
28700,304,"Kingsport-Bristol, TN-VA",1,"Johnson City-Kingsport-Bristol, TN-VA",51520
28740,408,"Kingston, NY",1,"New York-Newark, NY-NJ-CT-PA",36111
28780,204,"Kingsville, TX",0,"Corpus Christi-Kingsville-Alice, TX",48273
28820,N/A,"Kinston, NC",0,N/A,37107
28860,N/A,"Kirksville, MO",0,N/A,29001
28860,N/A,"Kirksville, MO",0,N/A,29197
28880,408,"Kiryas Joel-Poughkeepsie-Newburgh, NY",1,"New York-Newark, NY-NJ-CT-PA",36027
28880,408,"Kiryas Joel-Poughkeepsie-Newburgh, NY",1,"New York-Newark, NY-NJ-CT-PA",36071
28900,N/A,"Klamath Falls, OR",0,N/A,41035
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47001
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47009
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47013
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47057
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47093
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47105
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47129
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47145
28940,315,"Knoxville, TN",1,"Knoxville-Morristown-Sevierville, TN",47173
29020,294,"Kokomo, IN",1,"Indianapolis-Carmel-Muncie, IN",18067
29060,148,"Laconia, NH",0,"Boston-Worcester-Providence, MA-RI-NH",33001
29100,317,"La Crosse-Onalaska, WI-MN",1,"La Crosse-Onalaska-Sparta, WI-MN",27055
29100,317,"La Crosse-Onalaska, WI-MN",1,"La Crosse-Onalaska-Sparta, WI-MN",55063
29100,317,"La Crosse-Onalaska, WI-MN",1,"La Crosse-Onalaska-Sparta, WI-MN",55123
29180,318,"Lafayette, LA",1,"Lafayette-New Iberia-Opelousas, LA",22001
29180,318,"Lafayette, LA",1,"Lafayette-New Iberia-Opelousas, LA",22055
29180,318,"Lafayette, LA",1,"Lafayette-New Iberia-Opelousas, LA",22099
29180,318,"Lafayette, LA",1,"Lafayette-New Iberia-Opelousas, LA",22113
29200,320,"Lafayette-West Lafayette, IN",1,"Lafayette-West Lafayette-Frankfort, IN",18007
29200,320,"Lafayette-West Lafayette, IN",1,"Lafayette-West Lafayette-Frankfort, IN",18015
29200,320,"Lafayette-West Lafayette, IN",1,"Lafayette-West Lafayette-Frankfort, IN",18157
29200,320,"Lafayette-West Lafayette, IN",1,"Lafayette-West Lafayette-Frankfort, IN",18171
29260,N/A,"La Grande, OR",0,N/A,41061
29300,122,"LaGrange, GA-AL",0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",01017
29300,122,"LaGrange, GA-AL",0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",13285
29340,324,"Lake Charles, LA",1,"Lake Charles-DeRidder, LA",22019
29340,324,"Lake Charles, LA",1,"Lake Charles-DeRidder, LA",22023
29340,324,"Lake Charles, LA",1,"Lake Charles-DeRidder, LA",22053
29380,264,"Lake City, FL",0,"Gainesville-Lake City, FL",12023
29420,N/A,"Lake Havasu City-Kingman, AZ",1,N/A,04015
29460,422,"Lakeland-Winter Haven, FL",1,"Orlando-Lakeland-Deltona, FL",12105
29470,548,"Lake of the Woods, VA",0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",51137
29540,N/A,"Lancaster, PA",1,N/A,42071
29620,330,"Lansing-East Lansing, MI",1,"Lansing-East Lansing-Owosso, MI",26037
29620,330,"Lansing-East Lansing, MI",1,"Lansing-East Lansing-Owosso, MI",26045
29620,330,"Lansing-East Lansing, MI",1,"Lansing-East Lansing-Owosso, MI",26065
29660,N/A,"Laramie, WY",0,N/A,56001
29700,N/A,"Laredo, TX",1,N/A,48479
29720,490,"Lares, PR",0,"San Juan-Bayamón, PR",72081
29740,238,"Las Cruces, NM",1,"El Paso-Las Cruces, TX-NM",35013
29780,105,"Las Vegas, NM",0,"Albuquerque-Santa Fe-Los Alamos, NM",35033
29780,105,"Las Vegas, NM",0,"Albuquerque-Santa Fe-Los Alamos, NM",35047
29820,332,"Las Vegas-Henderson-North Las Vegas, NV",1,"Las Vegas-Henderson, NV",32003
29860,279,"Laurel, MS",0,"Hattiesburg-Laurel, MS",28061
29860,279,"Laurel, MS",0,"Hattiesburg-Laurel, MS",28067
29900,246,"Laurinburg, NC",0,"Fayetteville-Lumberton-Pinehurst, NC",37165
29940,312,"Lawrence, KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20045
29980,400,"Lawrenceburg, TN",0,"Nashville-Davidson--Murfreesboro, TN",47099
30020,334,"Lawton, OK",1,"Lawton-Duncan, OK",40031
30020,334,"Lawton, OK",1,"Lawton-Duncan, OK",40033
30060,N/A,"Lebanon, MO",0,N/A,29105
30140,276,"Lebanon, PA",1,"Harrisburg-York-Lebanon, PA",42075
30150,N/A,"Lebanon-Claremont, NH-VT",0,N/A,33009
30150,N/A,"Lebanon-Claremont, NH-VT",0,N/A,33019
30150,N/A,"Lebanon-Claremont, NH-VT",0,N/A,50017
30150,N/A,"Lebanon-Claremont, NH-VT",0,N/A,50027
30180,512,"Le Mars, IA",0,"Sioux City-Le Mars, IA-NE-SD",19149
30260,146,"Lewisburg, PA",0,"Bloomsburg-Berwick-Sunbury, PA",42119
30280,400,"Lewisburg, TN",0,"Nashville-Davidson--Murfreesboro, TN",47117
30300,N/A,"Lewiston, ID-WA",1,N/A,16069
30300,N/A,"Lewiston, ID-WA",1,N/A,53003
30340,438,"Lewiston-Auburn, ME",1,"Portland-Lewiston-South Portland, ME",23001
30380,N/A,"Lewistown, PA",0,N/A,42087
30420,N/A,"Lexington, NE",0,N/A,31047
30420,N/A,"Lexington, NE",0,N/A,31073
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21017
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21049
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21067
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21113
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21209
30460,336,"Lexington-Fayette, KY",1,"Lexington-Fayette--Richmond--Frankfort, KY",21239
30500,548,"Lexington Park, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",24009
30500,548,"Lexington Park, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",24037
30580,N/A,"Liberal, KS",0,N/A,20175
30620,338,"Lima, OH",1,"Lima-Van Wert-Celina, OH",39003
30660,522,"Lincoln, IL",0,"Springfield-Jacksonville-Lincoln, IL",17107
30700,339,"Lincoln, NE",1,"Lincoln-Beatrice, NE",31109
30700,339,"Lincoln, NE",1,"Lincoln-Beatrice, NE",31159
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05045
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05053
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05085
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05105
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05119
30780,340,"Little Rock-North Little Rock-Conway, AR",1,"Little Rock-North Little Rock, AR",05125
30820,558,"Lock Haven, PA",0,"Williamsport-Lock Haven, PA",42035
30860,N/A,"Logan, UT-ID",1,N/A,16041
30860,N/A,"Logan, UT-ID",1,N/A,49005
30900,N/A,"Logansport, IN",0,N/A,18017
30980,N/A,"Longview, TX",1,N/A,48183
30980,N/A,"Longview, TX",1,N/A,48203
30980,N/A,"Longview, TX",1,N/A,48401
30980,N/A,"Longview, TX",1,N/A,48459
31020,440,"Longview-Kelso, WA",1,"Portland-Vancouver-Salem, OR-WA",53015
31060,105,"Los Alamos, NM",0,"Albuquerque-Santa Fe-Los Alamos, NM",35028
31080,348,"Los Angeles-Long Beach-Anaheim, CA",1,"Los Angeles-Long Beach, CA",06059
31080,348,"Los Angeles-Long Beach-Anaheim, CA",1,"Los Angeles-Long Beach, CA",06037
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",18019
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",18043
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",18061
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",18175
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21029
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21103
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21111
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21163
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21179
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21185
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21211
31140,350,"Louisville/Jefferson County, KY-IN",1,"Louisville/Jefferson County--Elizabethtown, KY-IN",21215
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48079
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48107
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48169
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48219
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48303
31180,352,"Lubbock, TX",1,"Lubbock-Plainview, TX",48305
31220,N/A,"Ludington, MI",0,N/A,26105
31260,N/A,"Lufkin, TX",0,N/A,48005
31300,246,"Lumberton, NC",0,"Fayetteville-Lumberton-Pinehurst, NC",37155
31340,N/A,"Lynchburg, VA",1,N/A,51009
31340,N/A,"Lynchburg, VA",1,N/A,51011
31340,N/A,"Lynchburg, VA",1,N/A,51019
31340,N/A,"Lynchburg, VA",1,N/A,51031
31340,N/A,"Lynchburg, VA",1,N/A,51680
31380,N/A,"Macomb, IL",0,N/A,17109
31420,356,"Macon-Bibb County, GA",1,"Macon-Bibb County--Warner Robins, GA",13021
31420,356,"Macon-Bibb County, GA",1,"Macon-Bibb County--Warner Robins, GA",13079
31420,356,"Macon-Bibb County, GA",1,"Macon-Bibb County--Warner Robins, GA",13169
31420,356,"Macon-Bibb County, GA",1,"Macon-Bibb County--Warner Robins, GA",13207
31420,356,"Macon-Bibb County, GA",1,"Macon-Bibb County--Warner Robins, GA",13289
31500,N/A,"Madison, IN",0,N/A,18077
31540,357,"Madison, WI",1,"Madison-Janesville-Beloit, WI",55021
31540,357,"Madison, WI",1,"Madison-Janesville-Beloit, WI",55025
31540,357,"Madison, WI",1,"Madison-Janesville-Beloit, WI",55045
31540,357,"Madison, WI",1,"Madison-Janesville-Beloit, WI",55049
31580,N/A,"Madisonville, KY",0,N/A,21107
31620,N/A,"Magnolia, AR",0,N/A,05027
31680,284,"Malvern, AR",0,"Hot Springs-Malvern, AR",05059
31700,148,"Manchester-Nashua, NH",1,"Boston-Worcester-Providence, MA-RI-NH",33011
31740,N/A,"Manhattan, KS",1,N/A,20061
31740,N/A,"Manhattan, KS",1,N/A,20149
31740,N/A,"Manhattan, KS",1,N/A,20161
31820,N/A,"Manitowoc, WI",0,N/A,55071
31860,359,"Mankato, MN",1,"Mankato-New Ulm, MN",27013
31860,359,"Mankato, MN",1,"Mankato-New Ulm, MN",27103
31900,360,"Mansfield, OH",1,"Mansfield-Ashland-Bucyrus, OH",39139
31930,425,"Marietta, OH",0,"Parkersburg-Marietta-Vienna, WV-OH",39167
31940,361,"Marinette, WI-MI",0,"Marinette-Iron Mountain, WI-MI",26109
31940,361,"Marinette, WI-MI",0,"Marinette-Iron Mountain, WI-MI",55075
31980,N/A,"Marion, IN",0,N/A,18053
32000,172,"Marion, NC",0,"Charlotte-Concord, NC-SC",37111
32020,198,"Marion, OH",0,"Columbus-Marion-Zanesville, OH",39101
32060,166,"Marion-Herrin, IL",0,"Carbondale-Marion-Herrin, IL",17199
32100,N/A,"Marquette, MI",0,N/A,26103
32140,N/A,"Marshall, MN",0,N/A,27083
32180,N/A,"Marshall, MO",0,N/A,29195
32260,N/A,"Marshalltown, IA",0,N/A,19127
32280,542,"Martin, TN",0,"Union City-Martin, TN",47183
32300,N/A,"Martinsville, VA",0,N/A,51089
32300,N/A,"Martinsville, VA",0,N/A,51690
32340,N/A,"Maryville, MO",0,N/A,29147
32380,N/A,"Mason City, IA",0,N/A,19033
32380,N/A,"Mason City, IA",0,N/A,19195
32390,N/A,"Massena-Ogdensburg, NY",0,N/A,36089
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72023
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72067
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72079
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72097
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72121
32420,364,"Mayagüez, PR",1,"Mayagüez-Aguadilla, PR",72125
32460,424,"Mayfield, KY",0,"Paducah-Mayfield, KY-IL",21083
32540,N/A,"McAlester, OK",0,N/A,40121
32580,365,"McAllen-Edinburg-Mission, TX",1,"McAllen-Edinburg, TX",48215
32620,N/A,"McComb, MS",0,N/A,28113
32620,N/A,"McComb, MS",0,N/A,28147
32660,N/A,"McMinnville, TN",0,N/A,47177
32700,N/A,"McPherson, KS",0,N/A,20113
32740,240,"Meadville, PA",0,"Erie-Meadville, PA",42039
32780,366,"Medford, OR",1,"Medford-Grants Pass, OR",41029
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",05035
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",28009
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",28033
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",28093
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",28137
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",28143
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",47047
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",47157
32820,368,"Memphis, TN-MS-AR",1,"Memphis-Clarksdale-Forrest City, TN-MS-AR",47167
32860,232,"Menomonie, WI",0,"Eau Claire-Menomonie, WI",55033
32900,488,"Merced, CA",1,"San Jose-San Francisco-Oakland, CA",06047
32940,N/A,"Meridian, MS",0,N/A,28023
32940,N/A,"Meridian, MS",0,N/A,28075
33020,190,"Mexico, MO",0,"Columbia-Jefferson City-Moberly, MO",29007
33060,309,"Miami, OK",0,"Joplin-Miami, MO-OK-KS",40115
33100,370,"Miami-Fort Lauderdale-West Palm Beach, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12011
33100,370,"Miami-Fort Lauderdale-West Palm Beach, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12086
33100,370,"Miami-Fort Lauderdale-West Palm Beach, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12099
33140,176,"Michigan City-La Porte, IN",1,"Chicago-Naperville, IL-IN-WI",18091
33180,371,"Middlesborough, KY",0,"Middlesborough-Corbin, KY",21013
33220,474,"Midland, MI",1,"Saginaw-Midland-Bay City, MI",26111
33260,372,"Midland, TX",1,"Midland-Odessa-Andrews, TX",48317
33260,372,"Midland, TX",1,"Midland-Odessa-Andrews, TX",48329
33300,N/A,"Milledgeville, GA",0,N/A,13009
33340,376,"Milwaukee-Waukesha, WI",1,"Milwaukee-Racine-Waukesha, WI",55079
33340,376,"Milwaukee-Waukesha, WI",1,"Milwaukee-Racine-Waukesha, WI",55089
33340,376,"Milwaukee-Waukesha, WI",1,"Milwaukee-Racine-Waukesha, WI",55131
33340,376,"Milwaukee-Waukesha, WI",1,"Milwaukee-Racine-Waukesha, WI",55133
33380,508,"Minden, LA",0,"Shreveport-Bossier City-Minden, LA",22119
33420,206,"Mineral Wells, TX",0,"Dallas-Fort Worth, TX-OK",48363
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27003
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27019
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27025
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27037
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27053
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27059
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27079
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27095
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27123
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27139
