CBSA_Code,CBSA_name,year,Metro_Micro,total_students,diploma_recipients,enterprise_operations,food_services,instruction_expenditures,non_specified,other_non_instructional,general_admin,instr_staff_support,ops_maint,other_support,admin,transportation,student_support
16100,"Carlsbad-Artesia, NM",2001-02,0,10364,634,1174000,3593000,41633000,0,0,1495000,2182000,6231000,1040000,4322000,3030000,6306000
16100,"Carlsbad-Artesia, NM",2002-03,0,10364,612,2007000,3719000,43939000,0,0,1612000,2589000,6153000,1166000,4592000,3073000,6637000
16100,"Carlsbad-Artesia, NM",2003-04,0,10336,625,1260000,4049000,47180000,0,0,1610000,2781000,6766000,1211000,4746000,3343000,6995000
16100,"Carlsbad-Artesia, NM",2004-05,0,10109,582,1345000,4181000,47461000,0,0,1853000,2694000,6892000,1320000,4566000,3437000,7100000
16100,"Carlsbad-Artesia, NM",2005-06,0,10150,571,1372000,4598000,49903000,0,0,1805000,3209000,7751000,1306000,4798000,3530000,7095000
16100,"Carlsbad-Artesia, NM",2006-07,0,10137,536,0,4668000,53596000,0,0,1685000,2469000,9595000,2022000,6607000,4162000,6987000
16100,"Carlsbad-Artesia, NM",2007-08,0,10159,599,0,4824000,57824000,0,0,1736000,3321000,9278000,2206000,6285000,3367000,7794000
16100,"Carlsbad-Artesia, NM",2008-09,0,10214,611,0,5338000,60394000,0,0,1554000,3412000,9877000,2502000,6430000,3415000,8179000
16100,"Carlsbad-Artesia, NM",2009-10,0,10216,561,0,4976000,60002000,0,0,1568000,3759000,9943000,2356000,6060000,3330000,8340000
16100,"Carlsbad-Artesia, NM",2010-11,0,10219,NA,0,5085000,57531000,0,0,1483000,3107000,9050000,2150000,5865000,2965000,7757000
16100,"Carlsbad-Artesia, NM",2011-12,0,10354,NA,0,5163000,55161000,0,0,1365000,2947000,9095000,2243000,5748000,2793000,7598000
16100,"Carlsbad-Artesia, NM",2012-13,0,10524,NA,0,5573000,56783000,0,0,1413000,2931000,9612000,2682000,6284000,2771000,8024000
16100,"Carlsbad-Artesia, NM",2013-14,0,10770,NA,0,5909000,58414000,0,0,1474000,3485000,9740000,2603000,14018000,3478000,7017000
16100,"Carlsbad-Artesia, NM",2014-15,0,11050,NA,0,5787000,62172000,0,0,1936000,3071000,10407000,3051000,7398000,3324000,8697000
16100,"Carlsbad-Artesia, NM",2015-16,0,11172,NA,0,6173000,62421000,0,0,1925000,3385000,11285000,3164000,7513000,3363000,9467000
16100,"Carlsbad-Artesia, NM",2016-17,0,11344,NA,0,6260000,64454000,1351000,0,1625000,3319000,12312000,3534000,7753000,3107000,9984000
16100,"Carlsbad-Artesia, NM",2017-18,0,11653,NA,0,5900000,66053000,1343000,0,1846000,3027000,10419000,3504000,7679000,3295000,10178000
16100,"Carlsbad-Artesia, NM",2018-19,0,12479,388,0,6344000,70936000,0,0,2215000,3201000,10870000,3926000,7700000,3674000,10833000
16100,"Carlsbad-Artesia, NM",2019-20,0,NA,NA,0,6035000,78709000,0,0,2243000,3378000,11613000,4058000,7937000,3925000,10666000
16100,"Carlsbad-Artesia, NM",2020-21,0,NA,NA,0,5117000,83892000,0,0,2643000,2906000,11952000,5564000,8531000,3636000,11449000
16100,"Carlsbad-Artesia, NM",2021-22,0,NA,NA,0,6790000,86382000,0,0,2925000,3707000,13647000,4273000,8919000,3664000,13477000
16100,"Carlsbad-Artesia, NM",2022-23,0,NA,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1986-87,0,2535,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1987-88,0,2507,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1988-89,0,2676,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1989-90,0,2769,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1990-91,0,2809,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1991-92,0,2958,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1992-93,0,3355,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1993-94,0,3374,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1994-95,0,3289,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1995-96,0,3265,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1996-97,0,3413,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,"Carroll, IA",1997-98,0,3400,248,0,974000,11936000,0,0,723000,759000,1575000,352000,835000,1005000,718000
16140,"Carroll, IA",1998-99,0,3365,260,703000,1013000,11677000,0,0,736000,780000,1595000,349000,983000,1034000,762000
16140,"Carroll, IA",1999-00,0,3355,245,569000,1068000,12241000,0,0,850000,827000,1696000,396000,912000,1067000,701000
16140,"Carroll, IA",2000-01,0,3244,248,724000,1071000,12871000,0,0,778000,890000,1934000,590000,986000,1094000,825000
16140,"Carroll, IA",2001-02,0,3172,265,771000,1117000,13295000,0,0,811000,936000,1772000,676000,992000,1080000,784000
16140,"Carroll, IA",2002-03,0,3114,245,764000,1096000,13461000,0,0,807000,674000,1777000,642000,1037000,1111000,863000
16140,"Carroll, IA",2003-04,0,3118,241,0,1100000,14220000,0,0,725000,558000,1858000,577000,1098000,848000,859000
16140,"Carroll, IA",2004-05,0,3070,235,0,1163000,14333000,0,0,823000,766000,1883000,604000,1157000,949000,810000
16140,"Carroll, IA",2005-06,0,3123,231,0,1223000,14391000,0,0,987000,755000,2148000,525000,1194000,1295000,704000
16140,"Carroll, IA",2006-07,0,3036,246,0,1306000,15472000,0,0,893000,932000,2185000,537000,1151000,1293000,698000
16140,"Carroll, IA",2007-08,0,2926,207,0,1250000,16316000,0,0,988000,840000,2238000,515000,1188000,1403000,661000
16140,"Carroll, IA",2008-09,0,3015,196,0,1255000,18266000,0,0,849000,857000,2213000,542000,1322000,1359000,752000
16140,"Carroll, IA",2009-10,0,3031,191,0,1189000,17259000,0,0,815000,848000,2295000,592000,1326000,1408000,762000
16140,"Carroll, IA",2010-11,0,3045,NA,0,1224000,17951000,0,0,873000,832000,2388000,617000,1326000,1503000,789000
16140,"Carroll, IA",2011-12,0,3407,NA,0,1560000,20931000,0,0,833000,1013000,2776000,841000,1605000,1725000,969000
16140,"Carroll, IA",2012-13,0,3313,NA,0,1639000,20971000,0,0,870000,1022000,2796000,881000,1748000,1872000,1001000
16140,"Carroll, IA",2013-14,0,3260,NA,0,1562000,21267000,0,0,1059000,1020000,2874000,931000,1637000,1812000,1061000
16140,"Carroll, IA",2014-15,0,3246,NA,0,1513000,20761000,0,0,1019000,1044000,2746000,836000,1551000,1692000,1053000
16140,"Carroll, IA",2015-16,0,3220,NA,0,1478000,21762000,0,0,918000,990000,2744000,845000,1506000,1689000,1085000
16140,"Carroll, IA",2016-17,0,3211,NA,0,1493000,22239000,0,0,963000,1132000,2985000,809000,1636000,1727000,997000
16140,"Carroll, IA",2017-18,0,3275,NA,0,1643000,23167000,0,0,869000,1029000,2970000,783000,1711000,1834000,808000
16140,"Carroll, IA",2018-19,0,3300,219,0,1673000,24289000,0,0,925000,1042000,3174000,839000,1747000,1903000,921000
16140,"Carroll, IA",2019-20,0,NA,NA,0,1803000,25347000,0,0,881000,1061000,3250000,854000,1651000,1827000,864000
16140,"Carroll, IA",2020-21,0,NA,NA,0,1886000,26351000,0,0,1060000,1087000,3468000,917000,1639000,1877000,958000
16140,"Carroll, IA",2021-22,0,NA,NA,0,2296000,27443000,0,0,1172000,1304000,3928000,943000,1732000,2143000,1113000
16140,"Carroll, IA",2022-23,0,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1986-87,1,5568,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1987-88,1,5588,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1988-89,1,5759,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1989-90,1,6084,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1990-91,1,6342,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1991-92,1,6569,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1992-93,1,6775,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1993-94,1,7093,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1994-95,1,7369,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1995-96,1,7694,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1996-97,1,8037,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV",1997-98,1,8305,436,0,1380000,27823000,0,0,523000,1273000,4724000,3144000,1832000,1459000,2479000
16180,"Carson City, NV",1998-99,1,8358,438,0,1423000,31185000,0,0,412000,1386000,4909000,4847000,1986000,1454000,2835000
16180,"Carson City, NV",1999-00,1,8365,447,0,1494000,31567000,0,0,628000,1600000,5185000,4869000,1942000,1515000,2641000
16180,"Carson City, NV",2000-01,1,8431,463,0,1610000,33754000,0,0,555000,2157000,6368000,4958000,2101000,1658000,2534000
16180,"Carson City, NV",2001-02,1,8763,543,0,1654000,35461000,0,0,510000,1948000,7320000,3764000,2002000,1557000,2627000
16180,"Carson City, NV",2002-03,1,8629,542,0,1900000,38682000,0,0,383000,1617000,6141000,4133000,2121000,1623000,3102000
16180,"Carson City, NV",2003-04,1,8798,411,0,1918000,39718000,0,0,554000,1496000,5861000,4508000,2302000,1626000,3191000
16180,"Carson City, NV",2004-05,1,8874,457,0,2037000,42383000,0,0,670000,1427000,6417000,4299000,2695000,1676000,3105000
16180,"Carson City, NV",2005-06,1,8519,431,0,2102000,45923000,0,0,791000,1366000,7825000,5096000,2833000,1819000,3112000
16180,"Carson City, NV",2006-07,1,8754,0,0,2083000,47445000,0,0,582000,1407000,7678000,5638000,3100000,2023000,3035000
16180,"Carson City, NV",2007-08,1,8702,0,0,2227000,45430000,0,0,1152000,2212000,7388000,5371000,3924000,2328000,4835000
16180,"Carson City, NV",2008-09,1,10449,0,0,2067000,43674000,0,0,1052000,2112000,8088000,4795000,3914000,2339000,5373000
16180,"Carson City, NV",2009-10,1,12848,619,0,2280000,69242000,0,0,1126000,3749000,9663000,4370000,10398000,2052000,6156000
16180,"Carson City, NV",2010-11,1,15326,NA,37000,2726000,80088000,0,0,1120000,4119000,10750000,5747000,12340000,2296000,7015000
16180,"Carson City, NV",2011-12,1,18913,NA,42000,2843000,95576000,0,0,1395000,4098000,11542000,7413000,15483000,2342000,7307000
16180,"Carson City, NV",2012-13,1,21781,NA,0,2665000,47606000,0,0,561000,3580000,7085000,5701000,4862000,2434000,6213000
16180,"Carson City, NV",2013-14,1,23693,NA,30000,3038000,116261000,0,0,2668000,5228000,18940000,10299000,18433000,2517000,7555000
16180,"Carson City, NV",2014-15,1,27934,NA,59000,3168000,133263000,0,6000,3494000,7979000,26103000,14845000,22868000,2323000,10011000
16180,"Carson City, NV",2015-16,1,33581,NA,102000,4112000,158751000,0,45000,8100000,8688000,27853000,14637000,24708000,2873000,9739000
16180,"Carson City, NV",2016-17,1,38747,NA,327000,4429000,188294000,0,10000,11175000,8834000,29842000,24495000,26811000,2946000,12407000
16180,"Carson City, NV",2017-18,1,44851,NA,68000,5358000,202228000,0,0,11514000,11445000,36010000,25418000,30857000,3046000,12491000
16180,"Carson City, NV",2018-19,1,50464,1848,63000,12005000,236402000,0,0,16031000,8768000,39264000,23900000,32021000,3149000,17878000
16180,"Carson City, NV",2019-20,1,NA,NA,116000,15589000,263848000,0,0,7562000,7721000,37291000,25658000,47157000,3525000,19700000
16180,"Carson City, NV",2020-21,1,NA,NA,49000,9392000,284386000,0,530000,17992000,11711000,42259000,33230000,46291000,2584000,22563000
16180,"Carson City, NV",2021-22,1,NA,NA,543000,18494000,309428000,0,6495000,18761000,15523000,44511000,32392000,51456000,3242000,28304000
16180,"Carson City, NV",2022-23,1,NA,2714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1986-87,1,13316,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1987-88,1,12667,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1988-89,1,12637,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1989-90,1,12621,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1990-91,1,12756,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1991-92,1,13116,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1992-93,1,13015,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1993-94,1,13223,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1994-95,1,13100,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1995-96,1,12936,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1996-97,1,12885,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,"Casper, WY",1997-98,1,12612,798,0,2191000,44587000,0,0,658000,3376000,7719000,1295000,5011000,1887000,4005000
16220,"Casper, WY",1998-99,1,12271,797,0,2436000,50977000,0,0,961000,3236000,7848000,1678000,5137000,2078000,5468000
16220,"Casper, WY",1999-00,1,12048,783,0,2575000,54896000,0,0,1496000,3647000,7979000,1889000,5446000,2424000,5716000
16220,"Casper, WY",2000-01,1,12042,744,0,2616000,55623000,0,0,1056000,3706000,8684000,1945000,5501000,2538000,5886000
16220,"Casper, WY",2001-02,1,11835,733,0,2682000,59335000,0,0,1087000,4287000,8820000,2129000,5548000,2684000,6566000
16220,"Casper, WY",2002-03,1,11652,715,0,2775000,61149000,0,0,1684000,4773000,9397000,2442000,5775000,2773000,6681000
16220,"Casper, WY",2003-04,1,11852,671,0,2771000,63623000,0,0,1250000,4766000,9409000,2869000,5849000,2957000,6688000
16220,"Casper, WY",2004-05,1,11791,734,0,2968000,66833000,0,0,1157000,5757000,10031000,3318000,5835000,3321000,6361000
16220,"Casper, WY",2005-06,1,11674,650,0,3385000,76484000,0,0,1501000,6663000,11062000,3364000,7344000,3789000,7382000
16220,"Casper, WY",2006-07,1,11741,674,0,3353000,89477000,0,0,1152000,12543000,13278000,4616000,8489000,5424000,9024000
16220,"Casper, WY",2007-08,1,11914,721,0,4352000,92076000,0,0,1388000,12444000,13788000,4820000,8404000,6273000,8019000
16220,"Casper, WY",2008-09,1,11989,705,0,4771000,100065000,0,0,1024000,13983000,15199000,5648000,9111000,6908000,8855000
16220,"Casper, WY",2009-10,1,12116,720,0,4966000,104576000,0,0,1290000,14452000,15670000,6011000,9751000,7395000,9381000
16220,"Casper, WY",2010-11,1,12153,NA,0,5376000,107808000,0,0,1646000,15231000,16165000,5991000,9431000,7809000,9552000
16220,"Casper, WY",2011-12,1,12438,NA,0,5756000,111254000,0,0,2990000,14373000,15779000,6617000,9616000,8658000,9932000
16220,"Casper, WY",2012-13,1,13079,NA,0,5556000,110219000,0,0,1592000,10997000,16377000,6447000,10960000,8512000,10133000
16220,"Casper, WY",2013-14,1,13116,NA,0,5584000,114034000,0,0,1473000,10757000,16965000,6590000,11203000,9009000,10743000
16220,"Casper, WY",2014-15,1,13433,NA,0,5783000,120575000,0,0,1451000,11360000,17082000,6963000,11639000,9667000,11251000
16220,"Casper, WY",2015-16,1,13417,NA,0,5626000,118884000,0,0,1386000,11959000,17377000,7055000,14844000,9404000,11503000
16220,"Casper, WY",2016-17,1,13318,NA,0,5616000,122879000,0,0,1402000,10309000,16948000,7120000,11988000,9253000,11674000
16220,"Casper, WY",2017-18,1,13308,NA,0,5393000,122889000,0,0,1480000,7989000,16842000,7082000,12285000,7852000,11748000
16220,"Casper, WY",2018-19,1,13382,800,0,5632000,124750000,0,0,1787000,7821000,16111000,6460000,11346000,7640000,12231000
16220,"Casper, WY",2019-20,1,NA,NA,0,5177000,131679000,0,0,2327000,7502000,16953000,6783000,11845000,7952000,12572000
16220,"Casper, WY",2020-21,1,NA,NA,0,5824000,136326000,0,0,1638000,7044000,21776000,14598000,12009000,8873000,12777000
16220,"Casper, WY",2021-22,1,NA,NA,0,5920000,136535000,0,0,2155000,7280000,18950000,9355000,12185000,9121000,12491000
16220,"Casper, WY",2022-23,1,NA,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1986-87,0,5121,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1987-88,0,5098,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1988-89,0,5076,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1989-90,0,5138,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1990-91,0,5144,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1991-92,0,5271,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1992-93,0,5475,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1993-94,0,5858,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1994-95,0,6148,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1995-96,0,6238,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1996-97,0,6543,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,"Cedar City, UT",1997-98,0,6864,405,234000,1504000,18707000,0,0,309000,896000,3155000,610000,1895000,1192000,551000
16260,"Cedar City, UT",1998-99,0,6948,433,274000,1582000,20787000,0,0,337000,1012000,3246000,699000,1988000,1241000,839000
16260,"Cedar City, UT",1999-00,0,6978,404,238000,1561000,22498000,0,0,341000,1054000,3409000,711000,2041000,1388000,1046000
16260,"Cedar City, UT",2000-01,0,7176,499,303000,1589000,24500000,0,0,360000,1092000,3763000,780000,2115000,1457000,1251000
16260,"Cedar City, UT",2001-02,0,7297,482,291000,1672000,25252000,0,0,336000,1410000,3787000,804000,2204000,1510000,1152000
16260,"Cedar City, UT",2002-03,0,7269,450,288000,1722000,23588000,0,0,383000,1386000,3819000,832000,2237000,1497000,1179000
16260,"Cedar City, UT",2003-04,0,7457,439,321000,1914000,22383000,0,0,402000,1517000,4079000,853000,2316000,1588000,1351000
16260,"Cedar City, UT",2004-05,0,7771,439,0,2070000,24416000,0,0,387000,1826000,4079000,836000,2575000,1790000,1287000
16260,"Cedar City, UT",2005-06,0,7223,0,0,2206000,26924000,0,0,388000,1564000,4608000,896000,2718000,1988000,1626000
16260,"Cedar City, UT",2006-07,0,8713,479,0,2508000,29767000,0,0,415000,1558000,5186000,1007000,3198000,2079000,1712000
16260,"Cedar City, UT",2007-08,0,9591,477,0,2687000,34252000,0,0,414000,1768000,6003000,1080000,3428000,2625000,1922000
16260,"Cedar City, UT",2008-09,0,9398,570,0,2808000,37479000,0,0,441000,1637000,6652000,1162000,3644000,2354000,1730000
16260,"Cedar City, UT",2009-10,0,9639,583,0,2811000,36592000,0,0,414000,1551000,5792000,1095000,3638000,2228000,1807000
16260,"Cedar City, UT",2010-11,0,9500,NA,0,3158000,37655000,0,0,428000,1275000,5872000,1087000,3554000,2265000,1902000
16260,"Cedar City, UT",2011-12,0,9672,NA,0,3614000,38606000,0,0,461000,1344000,6700000,1184000,3522000,2378000,2167000
16260,"Cedar City, UT",2012-13,0,9746,NA,0,3990000,41474000,0,0,489000,1612000,5845000,1378000,3691000,2372000,1969000
16260,"Cedar City, UT",2013-14,0,9896,NA,0,3870000,39318000,0,0,403000,1499000,5925000,1482000,3821000,2345000,2080000
16260,"Cedar City, UT",2014-15,0,10128,NA,0,3294000,40839000,0,0,472000,1489000,5899000,1577000,3993000,2279000,2306000
16260,"Cedar City, UT",2015-16,0,10322,NA,0,3441000,44701000,0,0,501000,1694000,6128000,1715000,4129000,2306000,2425000
16260,"Cedar City, UT",2016-17,0,10546,NA,0,3566000,45413000,0,0,702000,2074000,6381000,1539000,4267000,2473000,3256000
16260,"Cedar City, UT",2017-18,0,10683,NA,0,3975000,49330000,0,0,918000,2596000,6968000,1592000,4818000,2680000,3491000
16260,"Cedar City, UT",2018-19,0,10882,644,0,3858000,51752000,0,0,978000,3052000,7756000,1688000,5133000,2857000,4011000
16260,"Cedar City, UT",2019-20,0,NA,NA,0,4387000,56046000,0,0,1017000,3734000,8619000,1885000,5426000,2812000,4756000
16260,"Cedar City, UT",2020-21,0,NA,NA,0,4675000,62893000,0,0,999000,3454000,9498000,2130000,5790000,3032000,5279000
16260,"Cedar City, UT",2021-22,0,NA,NA,0,5328000,68244000,0,0,1290000,5474000,8452000,2542000,6128000,3550000,5450000
16260,"Cedar City, UT",2022-23,0,NA,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1986-87,1,35617,2731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1987-88,1,35424,2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1988-89,1,35290,2721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1989-90,1,34954,2488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1990-91,1,34965,2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1991-92,1,35473,2320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1992-93,1,36273,2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1993-94,1,37280,2258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1994-95,1,38083,2511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1995-96,1,38803,2293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1996-97,1,39634,2457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,"Cedar Rapids, IA",1997-98,1,39799,2691,898000,9845000,139155000,0,0,7132000,14163000,20794000,9665000,11930000,7167000,22310000
16300,"Cedar Rapids, IA",1998-99,1,39935,2566,7383000,11180000,138681000,0,0,6819000,17614000,20696000,5780000,13003000,7367000,24377000
16300,"Cedar Rapids, IA",1999-00,1,40404,2494,7344000,11949000,149588000,0,0,7446000,18182000,22025000,6418000,13927000,8251000,26253000
16300,"Cedar Rapids, IA",2000-01,1,40658,2500,8141000,12518000,162390000,0,0,6671000,18467000,24442000,8112000,13724000,8677000,25947000
16300,"Cedar Rapids, IA",2001-02,1,40266,2579,8297000,13089000,176151000,0,0,7071000,18992000,23489000,8618000,15476000,8686000,25674000
16300,"Cedar Rapids, IA",2002-03,1,40370,2648,8799000,13341000,178125000,0,0,7450000,17674000,25258000,9219000,16487000,9167000,26401000
16300,"Cedar Rapids, IA",2003-04,1,40440,2707,313000,14114000,187649000,0,0,7740000,18564000,26158000,8508000,17585000,8579000,26306000
16300,"Cedar Rapids, IA",2004-05,1,40656,2693,515000,14799000,193910000,0,0,7347000,27290000,28995000,11475000,19681000,9791000,20956000
16300,"Cedar Rapids, IA",2005-06,1,41031,2703,567000,15207000,206542000,0,0,8499000,22852000,33416000,12638000,22555000,11613000,23851000
16300,"Cedar Rapids, IA",2006-07,1,41596,2836,742000,16149000,219209000,0,0,8870000,22242000,34303000,13358000,24301000,12319000,24721000
16300,"Cedar Rapids, IA",2007-08,1,41654,2843,575000,16395000,235366000,0,0,8890000,23041000,37613000,14082000,25250000,13107000,27681000
16300,"Cedar Rapids, IA",2008-09,1,41844,2825,784000,17196000,256207000,0,0,9674000,24702000,44050000,14869000,26615000,13737000,28366000
16300,"Cedar Rapids, IA",2009-10,1,42223,2914,631000,17323000,265623000,0,0,9346000,27061000,38774000,15066000,27749000,13959000,30025000
16300,"Cedar Rapids, IA",2010-11,1,42512,NA,589000,17402000,269127000,0,0,9744000,27375000,38527000,15805000,28273000,15022000,32150000
16300,"Cedar Rapids, IA",2011-12,1,42180,NA,866000,17997000,270286000,0,0,9667000,29100000,39577000,15724000,29043000,15720000,31045000
16300,"Cedar Rapids, IA",2012-13,1,42706,NA,676000,18716000,278467000,0,0,10249000,30478000,39518000,16707000,29900000,16002000,33172000
16300,"Cedar Rapids, IA",2013-14,1,43005,NA,716000,19202000,285330000,0,0,10993000,34109000,41876000,17860000,30259000,16762000,33234000
16300,"Cedar Rapids, IA",2014-15,1,43333,NA,666000,19502000,287917000,0,0,11064000,42876000,42041000,17066000,31712000,16749000,34585000
16300,"Cedar Rapids, IA",2015-16,1,43681,NA,410000,19775000,294805000,0,0,12155000,46369000,42355000,17570000,32041000,17050000,35041000
16300,"Cedar Rapids, IA",2016-17,1,44049,NA,1034000,21206000,302804000,0,0,12495000,48568000,43227000,17437000,32866000,17275000,36975000
16300,"Cedar Rapids, IA",2017-18,1,44244,NA,750000,20967000,306702000,0,0,13286000,52555000,44880000,17278000,33051000,18424000,38364000
16300,"Cedar Rapids, IA",2018-19,1,44336,2854,731000,21321000,312157000,0,0,14211000,53410000,45860000,18208000,33739000,19543000,39715000
16300,"Cedar Rapids, IA",2019-20,1,NA,NA,430000,20645000,319111000,0,0,14643000,54566000,46147000,19136000,34517000,18310000,39852000
16300,"Cedar Rapids, IA",2020-21,1,NA,NA,269000,21471000,325175000,0,0,14995000,56481000,49693000,19580000,36049000,17893000,39763000
16300,"Cedar Rapids, IA",2021-22,1,NA,NA,389000,24092000,341379000,0,0,16869000,59512000,54551000,21202000,36650000,20222000,42315000
16300,"Cedar Rapids, IA",2022-23,1,NA,2984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,"Cedartown, GA",1986-87,0,6505,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,"Cedartown, GA",1987-88,0,6530,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,"Cedartown, GA",1988-89,0,6501,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,"Cedartown, GA",1989-90,0,6517,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
